speaker,vowel,f1,f2,f3,duration,df1_off,df2_off,df3_off,df1_on,df2_on,df3_on,language,register
HS10,e,5.681176009,13.86913557,15.70065633,60,0.212106702,0.612084764,0.029903253,-0.378261838,-0.368221172,0.036085241,sp,ads
HS10,i,4.682137279,14.90606061,16.26330156,100,0.333522922,0.27483028,0.446782248,0.210968134,0.051465789,-0.055680325,sp,ads
HS10,o,5.745572489,10.57539749,15.95833432,180,0.501441184,2.804590867,0.164784126,-0.040200524,0.037458801,-0.287581237,sp,ads
HS10,e,5.785616225,14.0681478,15.864222,70.008,0.120602494,0.028445964,0.035216433,0.007990013,-0.082860017,-0.148677169,sp,ads
HS10,e,5.427777778,13.70278602,15.86628617,90,0.158413523,0.494328311,0.106326207,0.074207197,0.074810933,-0.161371698,sp,ads
HS10,a,6.643378176,11.60189944,15.57566103,50,-0.353098888,0.090758351,0.035002948,-0.581769865,0.057176797,0.015242143,sp,ads
HS10,a,7.150913724,11.76007737,15.61043655,140,0.492870408,-0.832087257,-0.195654741,0.034754881,-0.324032172,-0.069778465,sp,ads
HS10,e,4.238221477,14.32921537,16.62583869,33.406,-0.192464594,-0.376423392,0.290501826,0.018475925,-0.536762903,-0.164149604,sp,ads
HS10,a,5.227275641,14.59496553,16.10227387,46.594,-0.125762989,-0.033681918,-0.221757958,-0.439136582,0.266607696,0.324435298,sp,ads
HS10,o,5.022880259,10.22512679,15.92375246,60,0.71094046,-1.194126599,-0.010195164,-0.017212243,-1.543117418,-0.045098465,sp,ads
HS10,e,5.369693593,13.25059261,15.5669317,70,2.45456687,0.304162771,-0.041337997,-0.142417952,0.197270637,0.116657731,sp,ads
HS10,a,6.989397944,11.88734045,16.08647915,80,0.222060402,-0.182924553,-0.031540579,-0.294787434,0.121176656,-0.174987434,sp,ads
HS10,a,6.577112861,12.19217158,15.90535044,90,2.219348989,0.068313823,0.099259155,0,0.101243377,0.067156421,sp,ads
HS10,i,3.737057057,14.6954321,15.96238759,120,0.048458605,0.139573107,-0.163486805,0.115456814,0.096242584,-0.187705464,sp,ads
HS10,a,5.542983425,13.13652826,15.66646738,40,2.310176408,0.213823638,-0.271552694,-0.189944795,0.248355171,0.168770147,sp,ads
HS10,i,3.727381974,14.04540163,14.99884929,131.546,1.41982723,0.998239706,-1.204909098,0.239412081,0.245641035,0.283327351,sp,ads
HS10,e,5.125571659,12.73680412,15.63205674,30,-0.118559646,0.133951443,-0.140524746,-0.241174264,-0.031487668,0.049395461,sp,ads
HS10,e,5.117051953,11.89522037,15.78097902,21.732,2.11910778,2.91199456,1.060063931,0.118654895,0.420495817,0.023024169,sp,ads
HS10,e,4.321119933,14.04540163,15.28217664,40,0.957648498,0.749735704,-0.386434019,0.091381107,-0.312584056,-0.151678022,sp,ads
HS10,a,5.896912335,12.56,15.73674157,40,0.362115651,0.240573858,-0.310035447,-0.087344747,0.155828601,0.025324079,sp,ads
HS10,a,6.345402124,13.06712597,16.10424477,60,3.492776177,0.323344418,0.127695752,0.202115713,-0.379366016,0.049025608,sp,ads
HS10,a,6.473139842,12.56358131,15.87247376,50,0.458315314,0.723702223,-0.134290661,-0.264797596,0.33531352,0.016464348,sp,ads
HS10,o,4.796925593,9.656273331,15.3621525,20.782,-0.139613806,-0.031494272,0.079975861,-0.141452342,-0.245486814,-0.705156264,sp,ads
HS10,o,4.726431501,10.68261205,15.83108371,33.507,0.950756983,0.516564826,0.054301784,0.433150492,0.09204714,-0.201185052,sp,ads
HS10,a,5.336357114,11.69559811,15.3051462,40,1.77473152,1.087414397,0.132227154,0.401187843,0.270155088,0.344143706,sp,ads
HS10,e,5.378011138,14.47685535,15.77048,149.32,2.972431855,0.460005871,0.097585369,-0.992844471,-1.095137133,-0.181751617,sp,ads
HS10,o,5.151089666,9.991221327,15.93394763,130,0.647964925,-0.896980196,-0.195849552,-0.301595376,0.110330397,0.160435005,sp,ads
HS10,o,3.383442266,9.739993705,16.22881408,60,1.043123359,-0.731462372,0.210013063,1.474788472,1.057507768,0.16080384,sp,ads
HS10,a,6.760089153,11.823989,15.6492899,130,0.407127454,-0.130056806,0.095478923,-0.234825995,0.192275934,0.165145467,sp,ads
HS10,e,5.082904397,13.72982087,15.7641705,130,0.111744624,0.405343557,0.13643079,-0.103107072,-0.827519448,-0.468200603,sp,ads
HS10,a,7.088035062,11.92273224,16.22304306,140,0.191140927,0.003923823,-0.087767031,-0.007012044,0.166719555,-0.228343512,sp,ads
HS10,o,4.593000413,8.874368996,15.57348003,91.834,0.654667079,0.01153837,-0.19069047,-0.607272793,0.148619509,-0.028434067,sp,ads
HS10,u,3.620405347,7.989850331,14.78664917,80.411,0.098135966,-1.996320212,-0.694419471,0.232108524,-1.057273011,0.015063369,sp,ads
HS10,a,6.658043316,12.41153866,15.99268598,100,0.14764452,-0.098125906,-0.430326585,-0.864437078,-0.058811392,-0.111973535,sp,ads
HS10,i,5.057221325,14.7966958,15.81651932,74.46,2.859531132,7.821471704,0.709727905,-0.392852752,-0.201730272,-0.054453662,sp,ads
HS10,o,5.501984974,9.93040448,15.52967267,70,0.065935787,-1.127231673,-0.495136075,-0.427634692,-0.552173538,-0.20621979,sp,ads
HS10,o,5.201941436,9.367351143,15.63852572,50,-0.250630899,0.065574083,0.104456189,-0.274074715,0.273130175,0.106670753,sp,ads
HS10,a,6.465671192,11.70773156,15.73039149,60,0.303435357,-0.112279449,-0.067342404,0,-0.109933291,0.042189996,sp,ads
HS10,u,3.222694164,9.073844139,15.42530056,30,0.152764835,-0.764478765,-0.145997588,0.269968455,-0.558414795,0.139446587,sp,ads
HS10,a,5.737544957,11.744011070000001,16.03680312,70,1.35237829,-0.008037594,0.086584916,-0.243779134,0.268381007,0,sp,ads
HS10,e,4.619818631,11.87550439,14.74628622,44.676,-0.10661287,0.33123069,-0.216117402,-0.071663131,1.812211885,0.43601579,sp,ads
HS10,e,4.893105413,12.7507518,15.55162107,80,0.599548928,0.53219146,0.004382508,0.291912652,0.239516281,-0.026348864,sp,ads
HS10,a,7.316593288,12.04717226,15.93802007,120,0.186593288,-0.316620109,-0.205483012,-0.103211575,-0.144080609,-0.178060115,sp,ads
HS10,e,4.927866721,13.21170853,15.61476761,67.638,1.544424455,0.108137818,-0.278278449,0.163584892,0.077537452,-0.305039006,sp,ads
HS10,o,5.777619977,9.502349936,14.87148936,70,0.63502947,1.107850277,0.488161311,0.007996248,0.766803019,0.919967724,sp,ads
HS10,o,5.311284916,8.467254237,15.15646063,70,0.709337721,0.821154947,0.532982366,-0.73620024,0.173403702,-0.51748854,sp,ads
HS10,o,6.131380368,13.09034137,15.30055997,30,-0.31185104,0.329147643,0.137039763,0.061616574,-0.434297808,0.038861229,sp,ads
HS10,u,3.5812527,8.581246211,14.78664917,40,0.247802918,-0.731495152,0.178706032,3.62520828,-0.029856197,0.192791691,sp,ads
HS10,i,3.323425076,14.60534992,15.62557989,70,0.831383429,0.966100463,-0.047314744,-0.131122792,0.041353642,-0.065204529,sp,ads
HS10,o,4.117368199,7.553129009,14.0681478,42.439,-0.074527555,-0.066501673,-0.519017305,-0.037452694,0.006671489,0.728548,sp,ads
HS10,e,4.421597338,11.42765404,15.56037536,78.183,-0.099562083,-0.255790403,0.013136795,0.018169911,-1.471854104,-0.375730087,sp,ads
HS10,e,4.726431501,12.07026501,15.7788809,30.763,0.51598211,0.112314613,0.101705754,-0.008844304,-0.286154663,-0.136046887,sp,ads
HS10,o,4.682137279,9.224628367,15.93802007,100,0.592846739,-1.275311573,0.010187135,-0.224230302,-1.375915635,-0.010187135,sp,ads
HS10,o,4.655473251,8.76997001,15.77048,80,-0.27239347,-1.944982597,-0.106114734,-0.500778514,-1.351276543,0.039784993,sp,ads
HS10,a,7.081023018,11.5442737,16.11998453,78.183,0.155571821,-0.098511819,-0.171876331,-0.155571821,0.199737369,-0.247510775,sp,ads
HS10,e,3.746723842,11.80806389,15.5669317,30,-0.086629426,-0.07927656,0.216133033,0.351933819,0.342438929,0.123064267,sp,ads
HS10,e,3.717698583,13.49780589,15.50763428,40,0.30436525,0.269867486,-0.399764066,0.134815288,-0.299110343,-0.355885018,sp,ads
HS10,i,3.909799915,14.41020104,15.68999597,110,0.153417575,-0.166547291,-0.0488606,0,-1.092115198,-0.440138707,sp,ads
HS10,u,3.67888172,9.096350556,14.89867013,90,0.537411003,0.210458467,0.079433491,0.144878963,0.133811676,0.0612954,sp,ads
HS10,a,6.796277345,12.30829035,15.98865648,60,0.368034051,0.055946515,-0.13132805,-0.473588397,-0.03724796,-0.254030755,sp,ads
HS10,o,4.593000413,8.002573913,13.85152318,70,1.646748192,0.837743065,-1.130347387,-0.089875672,1.451425447,2.515705646,sp,ads
HS10,o,4.154694737,7.685661713,14.11901875,150,2.24742201,-1.303255694,-0.749993198,-0.761280103,-0.328095994,0.32860116,sp,ads
HS10,a,5.705371966,11.71984483,15.6082697,25.024,0.032273926,-0.14775802,-0.128471874,-0.040358235,-0.154938644,-0.004336339,sp,ads
HS10,a,4.84949429,12.01239207,15.76206565,24.976,1.647052481,0.066161848,-0.145332689,0.377781351,-0.066161848,-0.046520819,sp,ads
HS10,e,4.770544413,13.1463834,15.37574601,70,1.101387786,0.353960406,-0.078625647,-0.213405099,-0.353960406,0.027085706,sp,ads
HS10,e,4.014067797,12.82350832,15.42978319,38.746,0.442624409,0.281442963,0.240454362,0.352837958,0.371929924,0.182819325,sp,ads
HS10,i,3.727381974,14.11056971,15.53626661,60,0.698532417,0.14833811,0.335246161,-0.067958815,0.329051743,1.110809465,sp,ads
HS10,o,3.40337832,8.545406682,15.31430718,30,0.343705319,0.709632727,-0.173415146,0.401172579,1.272312616,-0.041345302,sp,ads
HS10,o,4.376040017,8.185096419,16.17663526,62.906,-0.072800864,-0.080642354,-0.08284605,-0.371410937,-0.188882083,-0.244725062,sp,ads
HS10,a,7.052923527,12.16189146,15.54943026,120,1.243355939,-0.34416359,-0.093403745,-0.249424639,-0.053304617,0.13415917,sp,ads
HS10,o,2.142379421,9.28530401,14.31288545,101.066,0.314496685,-2.121330578,-0.03532527,0.252347852,-0.745884699,-0.637251003,sp,ads
HS10,e,5.567504927,13.90421102,15.37348277,173.182,-0.056991928,0.437573617,-0.186892584,0.105593112,-0.067403066,0.241284834,sp,ads
HS10,o,5.01427762,11.31343777,15.06625694,70,0.077738222,-0.353770242,-0.083135142,-0.217352028,-0.242583932,0.254910948,sp,ads
HS10,e,4.403397169,12.31200425,15.67289463,60,1.100047803,-0.022242031,-0.577023293,0.045443712,0.084878178,-0.015009043,sp,ads
HS10,u,4.032921253,8.479322493,14.75134708,40,1.63819398,-0.452509795,0.117535025,0.622551998,1.843313401,1.403874498,sp,ads
HS10,a,6.584497751,12.0278709,15.99067163,220,0.515113136,-0.134020558,0.232818203,-0.014775321,-1.253211706,-1.025830973,sp,ads
HS10,e,5.518403793,13.21820532,15.48772232,76.238,0.42695218,0.411948909,0.062421767,-0.765482859,-0.171043395,0.081393044,sp,ads
HS10,e,5.769617486,12.953193,16.16691301,27.467,-0.40801067,0.102173322,-0.05805446,-0.542341845,0.070601147,0.067665464,sp,ads
HS10,e,5.681176009,13.90712503,15.69212976,35.989,-0.088441477,0.210362577,-0.145183435,-0.154572534,0.214707456,0.040379272,sp,ads
HS10,o,4.265923754,8.799095143,14.94286947,50,-0.027632732,-0.046399217,-0.171044681,-0.10191702,0.67105201,0.123387464,sp,ads
HS10,u,4.293556485,9.045628075,15.01094574,30,0.092380015,-1.392466589,0.127085409,0.027563448,0,0.117186685,sp,ads
HS10,u,2.9772949,7.659305457,14.32921537,30,0.282393643,0.026431078,0.109715718,0.245399264,-0.059575631,0.160881103,sp,ads
HS10,e,6.192996942,13.32447732,16.15912173,25.705,-0.137268814,-0.088823368,-0.104179837,-0.139170922,-0.304028163,-0.274294822,sp,ads
HS10,a,6.473139842,13.24412801,16.17663526,40.791,0.536771278,1.80808281,0.542421324,-0.022422861,0.131255096,0.094298071,sp,ads
HS10,e,5.801590023,13.82501067,15.93598425,30.115,0.039981277,0.056343999,0.004074051,0.015948917,-0.002952819,-0.012231788,sp,ads
HS10,o,4.628743304,10.07660808,15.92783294,64.52,0.307623371,0.05011875,-0.058807609,0.088843893,-0.1056087,-0.080153765,sp,ads
HS10,e,4.394285714,12.97007092,15.18932883,109.563,0.618611196,-0.552560785,0.147053382,0,-0.892124976,0.235971727,sp,ads
HS10,e,4.735268553,12.36010596,15.48106864,129.733,-0.592737827,0.003688366,-0.215326124,0.201270846,0.069709538,-0.07373572,sp,ads
HS10,o,4.348614357,9.268798964,15.42305785,150,0.572939839,-0.281624468,0.099604974,0.100226524,-0.049708055,0.189544666,sp,ads
HS10,o,4.136047198,8.804908547,15.52527221,50,0.226247283,0.093480931,0.201819329,0.129876556,-0.075877151,0.320335419,sp,ads
HS10,i,3.928830285,14.78664917,16.0607079,90,0.920575192,0.523022368,0.379255697,0,-6.886362355,-1.494394922,sp,ads
HS10,i,4.108016878,14.46889638,15.67503532,80,-0.671328458,0.302220494,0.023595188,-0.507170956,0.47152658,-0.301552545,sp,ads
HS10,a,5.983514871,12.60996878,15.70065633,80,0.359018015,0.078686731,-0.227176608,-0.150051836,0.539696385,-0.053517522,sp,ads
HS10,e,3.472881944,11.79609702,15.61260252,30,-0.215716508,0.482659256,-0.081660174,0.625775717,0.200782564,-0.196278349,sp,ads
HS10,o,5.099991939,11.15403569,15.66861066,70,0.651151058,-0.484671467,-0.189413931,0.042598568,-0.802377616,-0.136739114,sp,ads
HS10,e,5.344701195,13.17259167,15.054279,30,0.066939405,2.343223836,0.135922243,-0.356273318,1.110239381,0.045380574,sp,ads
HS10,e,6.084919293,13.81910363,15.97250687,70,0.015534677,0.287187083,-0.227385711,-0.124950229,-0.308872765,0.194406145,sp,ads
HS10,a,6.9752241,12.36379237,15.70491447,120,1.399558221,0.126443362,0.036303807,0.524361318,-0.066655598,0.165497575,sp,ads
HS10,a,6.81071508,12.13148088,15.77048,70,1.121467431,0.049697581,-0.116402911,-0.315203031,0.169375728,0.03561129,sp,ads
HS10,a,6.93257732,10.83390947,14.79418579,120,0.392472136,-0.004538963,-0.002510012,-0.392472136,-0.692607254,-0.045368588,sp,ads
HS10,o,4.936539399,9.666784698,15.97856891,80,1.055345878,-1.676433039,-0.042235465,0.374745517,-0.196637545,-0.124680019,sp,ads
HS10,e,2.577880018,8.914633179,15.0302462,40,-0.021362884,-0.903086119,-0.067034072,0.492049311,-0.836087976,-0.347597778,sp,ads
HS10,u,6.261866667,12.48073529,15.24058824,90,0.254860494,5.808048727,0.009284619,-0.270515315,2.649763327,0.762157706,sp,ads
HS10,u,4.494096186,8.097439446,14.83172113,72.928,1.241090051,0.031512237,-0.338849692,-0.154638983,-0.352748088,-0.218595023,sp,ads
HS10,a,7.171781818,12.07410652,15.62989866,141.227,0.543090719,-0.030657445,-0.049415439,-0.317881633,-0.003841507,-0.098027114,sp,ads
HS10,e,5.551163708,12.36747683,15.58002036,37.701,-0.226456269,0.320304569,0.202012064,-0.31545686,0.069635917,-0.039362279,sp,ads
HS10,a,7.316593288,12.27477612,15.82068471,66.117,0.636593288,-0.173268103,-0.039406502,-0.448340609,-0.196830173,-0.022950821,sp,ads
HS10,e,5.75359375,13.71481588,16.14741226,70,0.292769661,0.59145083,-0.312441969,-0.032122701,0.554304122,-0.240013922,sp,ads
HS10,e,5.286152617,14.02828631,15.64283401,30,-0.14989657,0.271546562,0.43947819,-0.550884064,0.355041737,-0.021576402,sp,ads
HS10,e,4.927866721,12.64189982,16.16496631,25.046,0.104624581,0.326183634,0.074533892,0.265616425,0.355087037,0.168488163,sp,ads
HS10,e,6.731041667,12.91251081,15.70065633,50,0.347898918,1.096479983,-0.214925522,-0.280324686,0.164574616,-0.057822324,sp,ads
HS10,a,6.007006173,12.52768385,15.45883031,50,0.277495027,-0.299269553,-0.214064318,0.147524658,-0.35063608,-0.080822014,sp,ads
HS10,e,2.863065954,11.83987909,15.24754147,30,-0.114228947,-0.172512984,0.058212635,0.873991103,-0.193017489,0.016190191,sp,ads
HS10,a,7.031794872,12.16189146,15.64498684,97.241,0.028243881,-0.260619092,-0.237783238,-0.185078895,-0.153374346,0.070557988,sp,ads
HS10,e,5.26096,13.27316832,15.7219128,70,2.640392688,0.110392481,0.066174829,0.444411966,-0.199401039,-0.100655192,sp,ads
HS10,i,3.737057057,13.71181057,15.51204918,40,0.175431463,0.195376275,0.236782165,-0.175431463,0.04791304,-0.024326855,sp,ads
HS10,e,5.460824089,13.16277584,16.23649847,90,1.1856817100000001,0.552807054,0.245826844,0.179898614,0.491659531,0.011504584,sp,ads
HS10,i,3.737057057,13.94488263,15.33258333,46.824,0.185257749,0.629994892,-0.486019095,-0.244394438,0.219000239,0.108390264,sp,ads
HS10,a,6.53268696,12.41519789,15.82068471,25.481,-0.007418224,0.219250422,-0.008320855,-0.029728736,0.205431172,0.024922912,sp,ads
HS10,a,6.925451197,11.93840611,16.16496631,90.42,0.989082633,-0.261315216,0.126166859,0.162583865,-0.456378516,0.019433302,sp,ads
HS10,a,5.551163708,12.90910941,15.51204918,60,0.913503082,-0.820711459,-0.100553337,0.282299327,-0.356277649,0.285684712,sp,ads
HS10,u,3.727381974,12.67720425,15.08536856,74.614,-0.09637871,0.280321815,-0.321964364,-0.205112594,1.405117017,1.637046868,sp,ads
HS10,a,6.982313625,11.73193798,16.21533806,200,4.501045509,-0.512912443,0.257003742,-0.049736305,-0.044440067,-0.342864301,sp,ads
HS10,a,6.939698197,11.5936948,15.9400551,60,0.739025671,-0.258078949,-0.098744358,-0.230498941,-0.44401441,0.150377326,sp,ads
HS10,e,4.884397394,12.82695341,15.57348003,50,1.003203873,0.559646738,0.121339089,0.292148791,0.233524582,0.058576705,sp,ads
HS10,i,3.5812527,14.64155039,15.96036135,94.149,0.697334623,-0.117379672,0.319681051,-0.257827623,-0.125060573,0.254976707,sp,ads
HS10,o,4.032921253,11.4150495,15.69426269,30,0.540258634,0.446121766,-0.257985736,0.168255217,0.083628413,0.004263285,sp,ads
HS10,e,5.681176009,12.81316248,16.15327038,30,1.657677492,0.501158228,0.973312627,0.349267151,-0.220997855,0.375829639,sp,ads
HS10,a,7.024741664,11.94231924,15.72403375,120,0.432864556,-0.365971112,-0.177218474,-0.149320689,0.177723879,0.01693697,sp,ads
HS10,e,4.430686071,13.98241048,15.80191426,130,0.967707347,0.865636937,0.365414051,0.331050211,0.486485897,-0.037743755,sp,ads
HS10,i,3.890737111,14.86901194,15.93598425,110,0.437670213,-0.173263506,-0.451771772,0.76473614,-0.079849468,-0.252394819,sp,ads
HS10,a,6.169934941,12.10093902,15.32116788,80,1.233395542,0.69430443,-0.088414243,0.28078204,0.523239776,0.234832117,sp,ads
HS10,e,5.501984974,13.71481588,15.62989866,100,0.953829474,0.130539482,-0.025839308,0.219486074,0.367505385,0.635311934,sp,ads
HS10,a,5.336357114,12.68072464,15.63421394,70.105,0.399817716,1.128191005,0.043310765,-0.434550768,0.672436494,-0.019446331,sp,ads
HS10,e,4.84949429,13.85446205,15.68358943,90,1.00655663,-0.281419625,0.253806241,-0.211833664,-0.688412634,0.207403054,sp,ads
HS10,e,5.302914172,13.11017544,15.64283401,253.085,0.558815811,0.039727978,0.108764478,-0.872228101,0.773599037,-0.210810887,sp,ads
HS10,e,4.997051438,12.72981949,15.70065633,65.908,0.121369157,-0.280584546,-0.269828267,0.372642155,0.377054409,-0.057822324,sp,ads
HS10,a,6.435740181,12.21856034,15.38478955,80,1.276158188,-1.185281853,-0.42130174,0.309836027,-0.064259267,0.107364012,sp,ads
HS10,u,3.492662619,9.651012658,14.54276524,49.64,-0.117967234,0.116583085,-0.157772437,-0.009886047,3.945521254,1.567387649,sp,ads
HS10,e,5.729511146,13.29887352,16.05673152,60,0.12126567,0.305245199,-0.197013951,0.008033811,-0.288469477,-0.30731268,sp,ads
HS10,a,4.744098361,11.76809721,15.54943026,70,0.395484003,0.395217778,-0.073988921,-0.044221564,0.424074371,-0.456911635,sp,ads
HS10,o,5.201941436,9.118798171,14.62864745,60,-0.341041989,-3.114797124,-1.712332312,-0.73497589,-0.372198238,-0.106893143,sp,ads
HS10,e,4.173310896,13.77462161,15.39156237,48.708,0.263510981,-0.406000081,0.022608882,0.092612858,-0.533728309,0.223205237,sp,ads
HS10,i,3.16183018,14.8491538,16.52547986,60,0.040754817,0.37229845,0.980433894,-0.626791771,-0.007464636,0.23847523,sp,ads
HS10,a,6.672686567,10.92867076,14.84666667,100,0.863118979,1.378247325,0,-0.564509984,1.114645418,0.456186895,sp,ads
HS10,a,7.316593288,11.30490738,15.17526627,170,3.560210947,0.687381301,-0.274643044,-0.214549492,-1.27339223,-0.203120802,sp,ads
HS10,o,4.014067797,8.234807692,15.94818718,250,-1.111503862,-3.040166608,0.123340384,-0.325469344,0.01238517,0.138291966,sp,ads
HS10,e,5.01427762,13.41959863,15.43873736,60,0.538261023,0.763555072,-0.361087128,-0.121172207,-0.211140918,-0.184251421,sp,ads
HS10,e,5.90481582,13.31168806,15.66003234,54.993,0.031650772,-0.117345938,0.130359669,0.086535531,-0.358495055,0.051262917,sp,ads
HS10,a,6.330265756,12.5204818,15.78726837,37.618,0.536659518,-0.622618198,0.257595703,0.291073564,0.202345856,0.307114262,sp,ads
HS10,a,6.084919293,11.9540458,15.72403375,40,-0.015510815,0.670506989,0.102776142,-0.315301807,0.077689556,0.073700143,sp,ads
HS10,a,4.457906977,8.539419311,15.11391415,30,1.357262954,-0.822486677,-0.500853455,0.68468353,0.101238628,-0.078853163,sp,ads
HS10,a,5.176546185,9.13,15.69639476,40,-0.084413815,-0.111219196,0.162325234,-0.274739838,-0.354197202,0.190488148,sp,ads
HS10,o,5.057221325,10.69648873,13.67563444,30,-0.144720111,-0.453191661,-0.369767185,0.11932486,-0.34966035,0.409517563,sp,ads
HS10,o,4.485060141,10.2054818,15.55818812,60,1.302906295,-1.342923023,-0.424418185,-0.05437407,-0.034494674,0.224888184,sp,ads
HS10,a,6.636037383,12.25234383,15.6492899,110,1.084873675,-0.02989378,0.002151095,-0.058924522,0.122496071,-0.00430306,sp,ads
HS10,e,4.164006734,13.20195122,15.39832678,70,1.801894763,0.507163215,-0.233729962,-0.055989856,0.48878189,-0.118452378,sp,ads
HS10,e,5.632612967,14.28283105,15.3621525,27.952,0.106009491,0.01371105,-0.072109622,-0.040644463,0.172776511,0.237440992,sp,ads
HS10,e,4.164006734,12.71932903,14.47950595,30,0.027959536,-0.148828191,-0.560365707,-0.009311997,-0.660601021,-0.120467839,sp,ads
HS10,e,2.535038409,12.80625641,15.6793141,30,0.31529482,-0.160442348,0.283241193,0.6674034,-0.568907399,-1.053250673,sp,ads
HS10,e,5.681176009,13.67261036,15.58655271,70,0.056679154,0.04858339,-0.143838781,-0.286549618,-0.278240576,0.107709985,sp,ads
HS10,a,7.045885798,12.0817833,16.21340996,70,0.213554192,0.265752473,-0.110621869,-0.206359346,0.409814704,0.034593093,sp,ads
HS10,o,4.637660626,8.640657939,16.08845617,30,2.428938684,0.791945207,1.239302372,0.521921368,1.618732305,-0.055648055,sp,ads
HS10,e,5.091451613,13.33724138,15.34625052,62.263,-0.085094572,-0.335368985,-0.432630375,-0.373864416,-0.414536753,0.06782723,sp,ads
HS10,o,4.735268553,10.677981,16.00073552,130,1.90355057,-0.566940319,0.040374173,-0.115449921,0.915713804,-0.058646207,sp,ads
HS10,i,3.75638234,15.18932883,16.14741226,120.949,0.422932559,0.156674721,-0.42850648,0.351634537,-0.139848172,-0.041197356,sp,ads
HS10,a,7.14394756,12.2335953,14.8566087,180,1.641962586,0.461491485,-0.161582475,-0.232764368,0.322821524,0.740813545,sp,ads
HS10,u,2.362111971,12.41519789,15.77258148,42.341,0.319934849,0.234366121,0.134055765,0.532218247,-4.690141392,-1.177615951,sp,ads
HS10,o,4.154694737,11.44023722,15.5995935,60,0.901688602,-0.267494337,-0.514494335,0.357451079,-1.459120596,-1.091009267,sp,ads
HS10,o,4.637660626,9.534429573,15.21268745,87.609,0.008917322,-0.517157827,-0.129011137,-0.261620609,-0.977060264,-0.002331433,sp,ads
HS10,e,5.159581994,13.20520527,15.5384628,120.203,0.093792732,0.309718775,0.048524398,-0.076677597,-0.648788456,-0.070726171,sp,ads
HS10,e,5.344701195,13.33405272,15.70704225,60,-0.206462513,0.19752445800000001,0.055602124,-0.151218049,0.088692568,-0.094439736,sp,ads
HS10,a,7.465964912,12.04717226,15.70278583,150,0.62643846,0.396236852,0.478455932,-0.533387593,0.080498083,0.094948063,sp,ads
HS10,a,6.269489718,12.63481693,15.53406953,120,0.636876752,-0.81931048,-0.104456189,-0.099554778,0.105476808,0.008782943,sp,ads
HS10,a,5.099991939,13.12665832,15.74941884,80,0.128832166,0.079496399,0.115204899,-0.435623366,0.442262819,-0.119520175,sp,ads
HS10,i,3.814159897,14.47420355,15.31888194,230,-0.057481894,-0.002651796,0.181290757,-0.145003271,0.228885236,0.354012695,sp,ads
HS10,e,5.022880259,12.44075849,15.04227545,50,-0.195957416,0.25614476,0.065265339,-0.008602639,0.559585201,0.423235973,sp,ads
HS10,o,4.466965546,8.437011885,15.1470339,40,0.145845613,-0.280287581,0.400747682,-0.145845613,-0.22702564,-0.275544537,sp,ads
HS10,e,2.448888889,13.5750677,15.5995935,26.92,0.339818052,0.511264881,0.190011369,0.309356411,-0.295463542,-0.052354934,sp,ads
HS10,e,4.788139059,13.74777963,15.41632417,67.466,-0.388407125,-0.269069842,-0.082469431,-1.089832226,-0.575187964,-0.002246418,sp,ads
HS10,o,4.699876797,11.07525463,15.96441303,60,0.610586256,-0.19114537,0.030465407,0.167083268,0.360790568,0.190808545,sp,ads
HS10,o,3.443146458,8.406666667,14.92817455,50,1.048419185,-0.762424834,0.395905381,0.599189555,2.995756889,-0.826065629,sp,ads
HS10,o,4.228971884,8.799095143,15.34852507,50,1.932358466,-0.046399217,0.050259655,0.672834462,0.899144049,-0.159196237,sp,ads
HS10,e,6.277106966,12.50605505,14.85163984,30,0.411869981,-0.164102944,-0.271757184,0.598314009,-0.634500343,0.330662163,sp,ads
HS10,a,4.971159773,11.85969265,14.87148936,40,0.825784878,2.646142792,0.211922798,0.390209654,0.806939479,1.025661399,sp,ads
HS10,e,5.082904397,12.24110072,15.62989866,30,0.060024138,0.007505426,0.091435866,-0.129040761,0.137417797,0.085646171,sp,ads
HS10,e,6.154530831,13.33724138,15.92375246,60,0.085146216,0,0.176444386,-0.046354248,-0.174465543,0.046732135,sp,ads
HS10,e,5.427777778,13.69977496,15.85388889,70,2.347601177,0.349794643,-0.014460626,0.917624347,-0.063567066,-0.40844559,sp,ads
HS10,a,6.789050445,11.65500696,15.49658116,70,0.642230522,1.028149645,0.237470423,-0.557734154,0.349633085,0.309510128,sp,ads
HS10,e,5.235706848,12.57788787,15.34169858,60,0.076124855,-0.607768741,-0.409830167,0.108994347,-0.45784476,-0.140678133,sp,ads
HS10,e,4.840750714,14.13868762,15.44767677,110,0.167494135,-0.422400698,-0.626924126,0.061055633,-0.875185015,0.156256593,sp,ads
HS10,i,3.746723842,14.97457831,15.87659473,251.813,0.244183747,0.27659286,0.175938402,0.519199911,0.261369564,-0.083044544,sp,ads
HS10,i,3.649681309,14.60016004,15.69852598,160.593,0.15701869,0.254659241,1.153139643,0.048625524,0.158770024,-0.11632728,sp,ads
HS10,i,5.277761791,14.38871238,15.556,40,0.067368848,0.438041332,-0.034903173,-0.489622731,0.219230758,0.013115369,sp,ads
HS10,a,6.413232514,12.29341496,15.56474715,70,1.14386826,0.757410469,-0.039186215,-0.17426989,0.259416807,0.138038684,sp,ads
HS10,o,4.646570605,9.437820513,14.54014298,40,-0.272616387,-0.80690332,0.934431456,-0.188663628,-0.627102428,0.407616342,sp,ads
