,speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,learned_cats
4725,HS8,o,732,1624,3596,100.511,-39.0,11.0,-1857.0,152.0,22.0,486.0,sp,ads,2
4726,HS8,i,336,2646,2960,127.984,8.0,-209.0,12.0,-13.0,217.0,96.0,sp,ads,0
4727,HS8,e,663,1981,2902,70.0,-59.0,41.0,0.0,-99.0,97.0,20.0,sp,ads,3
4728,HS8,o,714,1382,3180,170.869,93.0,282.0,-214.0,173.0,296.0,-233.0,sp,ads,4
4729,HS8,o,862,1247,3159,80.0,-279.0,-119.0,-221.0,16.0,311.0,-92.0,sp,ads,3
4730,HS8,o,882,989,3654,372.214,-25.0,30.0,-116.0,580.0,46.0,1348.0,sp,ads,3
4731,HS8,o,497,1057,3052,36.165,15.0,178.0,-69.0,51.0,40.0,-36.0,sp,ads,7
4732,HS8,o,414,936,2124,20.657,-146.0,-171.0,-33.0,-12.0,-66.0,4.0,sp,ads,4
4733,HS8,a,656,1244,3387,20.345,-61.0,-114.0,-488.0,-10.0,-39.0,173.0,sp,ads,4
4734,HS8,o,577,1636,1947,30.0,36.0,-159.0,1115.0,80.0,-48.0,-158.0,sp,ads,6
4735,HS8,i,458,2432,3066,82.349,12.0,-142.0,-161.0,49.0,173.0,180.0,sp,ads,0
4736,HS8,a,726,1741,2845,80.0,-13.0,78.0,59.0,50.0,116.0,26.0,sp,ads,2
4737,HS8,o,554,1323,2864,50.0,-19.0,-163.0,70.0,19.0,-155.0,735.0,sp,ads,4
4738,HS8,e,240,1950,2780,30.0,111.0,-25.0,45.0,-94.0,-136.0,-69.0,sp,ads,5
4739,HS8,e,626,1647,2924,50.0,-102.0,413.0,-138.0,-67.0,189.0,39.0,sp,ads,3
4740,HS8,o,584,1532,2964,60.0,9.0,-22.0,-62.0,26.0,80.0,6.0,sp,ads,6
4741,HS8,e,254,1522,2930,30.0,45.0,-115.0,-18.0,8.0,-98.0,53.0,sp,ads,5
4742,HS8,o,548,1874,2887,40.0,10.0,-85.0,17.0,30.0,-57.0,38.0,sp,ads,5
4743,HS8,o,675,1428,3165,49.074,-91.0,117.0,-140.0,21.0,95.0,-47.0,sp,ads,3
4744,HS8,a,737,1661,3140,87.793,11.0,-53.0,86.0,45.0,21.0,-60.0,sp,ads,2
4745,HS8,o,605,1495,3112,120.0,-19.0,99.0,-19.0,-28.0,-130.0,117.0,sp,ads,4
4746,HS8,e,569,1883,2889,70.0,40.0,-27.0,65.0,114.0,-106.0,-78.0,sp,ads,2
4747,HS8,a,716,1947,3070,60.0,22.0,-166.0,-236.0,100.0,-153.0,-140.0,sp,ads,3
4748,HS8,o,600,1462,3157,322.702,-129.0,725.0,-32.0,38.0,-122.0,108.0,sp,ads,6
4749,HS8,e,567,2125,3053,47.012,-3.0,91.0,-97.0,107.0,240.0,87.0,sp,ads,6
4750,HS8,o,484,1694,2911,51.485,17.0,25.0,4.0,45.0,15.0,27.0,sp,ads,5
4751,HS8,e,476,2135,2951,50.0,26.0,233.0,-126.0,90.0,181.0,115.0,sp,ads,3
4752,HS8,a,513,2110,2931,30.0,42.0,-38.0,14.0,35.0,-86.0,-14.0,sp,ads,5
4753,HS8,i,388,2499,2889,50.0,-22.0,-80.0,-45.0,36.0,-127.0,58.0,sp,ads,0
4754,HS8,o,531,1211,3089,40.0,-28.0,39.0,-17.0,-36.0,-102.0,-5.0,sp,ads,4
4755,HS8,e,470,1734,2944,40.0,35.0,73.0,32.0,58.0,27.0,13.0,sp,ads,5
4756,HS8,e,599,1909,3089,50.0,-20.0,-47.0,-74.0,59.0,2.0,62.0,sp,ads,3
4757,HS8,a,677,1767,2813,110.0,33.0,-54.0,-51.0,219.0,-23.0,-104.0,sp,ads,2
4758,HS8,o,493,1337,3086,100.0,88.0,78.0,-34.0,239.0,139.0,188.0,sp,ads,4
4759,HS8,e,631,2022,3034,106.728,16.0,-55.0,-147.0,32.0,49.0,55.0,sp,ads,5
4760,HS8,o,485,1118,2995,90.0,-24.0,-137.0,269.0,-48.0,-414.0,-127.0,sp,ads,4
4761,HS8,o,491,1304,2953,100.482,-20.0,107.0,-20.0,-120.0,-175.0,-609.0,sp,ads,4
4762,HS8,a,852,1876,2832,120.0,-1.0,52.0,-70.0,73.0,39.0,-223.0,sp,ads,3
4763,HS8,i,304,2929,3350,77.464,21.0,-102.0,-203.0,11.0,226.0,267.0,sp,ads,0
4764,HS8,o,565,1240,3132,89.514,7.0,460.0,-185.0,-137.0,49.0,-308.0,sp,ads,4
4765,HS8,e,680,2383,3109,345.638,-13.0,-25.0,46.0,4.0,9.0,37.0,sp,ads,3
4766,HS8,e,501,1846,2839,28.588,-21.0,-9.0,30.0,88.0,-38.0,-68.0,sp,ads,6
4767,HS8,a,713,1900,2955,70.0,60.0,-174.0,4.0,109.0,-198.0,-179.0,sp,ads,2
4768,HS8,o,662,1547,2946,169.735,-160.0,874.0,470.0,-4.0,-14.0,-16.0,sp,ads,3
4769,HS8,a,676,1736,2507,26.682,14.0,-143.0,3.0,36.0,-71.0,-34.0,sp,ads,2
4770,HS8,e,635,2020,2819,66.295,-53.0,-35.0,-109.0,13.0,88.0,-44.0,sp,ads,3
4771,HS8,a,499,2199,2836,30.0,22.0,-153.0,20.0,17.0,-172.0,13.0,sp,ads,5
4772,HS8,a,760,1786,2786,70.0,43.0,-92.0,-236.0,164.0,37.0,35.0,sp,ads,2
4773,HS8,o,593,1277,2862,150.0,-28.0,250.0,-344.0,-0.03,-151.0,-28.0,sp,ads,4
4774,HS8,e,664,1972,3059,80.0,13.0,-75.0,-97.0,125.0,59.0,-115.0,sp,ads,3
4775,HS8,e,603,1986,3150,60.0,-37.0,-22.0,80.0,25.0,67.0,109.0,sp,ads,3
4776,HS8,e,638,1896,2742,80.0,-4.0,-35.0,-82.0,27.0,-10.0,46.0,sp,ads,3
4777,HS8,a,774,1718,2425,110.0,-8.0,25.0,125.0,39.0,-37.0,-80.0,sp,ads,3
4778,HS8,o,286,1041,2356,190.0,-0.8,65.0,-719.0,-74.0,60.0,164.0,sp,ads,4
4779,HS8,i,374,2815,2891,189.908,84.0,-41.0,1162.0,68.0,53.0,-85.0,sp,ads,0
4780,HS8,i,293,2721,3047,160.0,45.0,77.0,127.0,-18.0,297.0,220.0,sp,ads,0
4781,HS8,e,545,2074,2864,90.0,-6.0,142.0,85.0,-112.0,274.0,-43.0,sp,ads,3
4782,HS8,o,760,1324,2981,108.639,1.0,75.0,-159.0,61.0,-27.0,-4.0,sp,ads,4
4783,HS8,o,923,1235,3476,120.0,-240.0,50.0,-224.0,124.0,-115.0,73.0,sp,ads,3
4784,HS8,e,619,2245,2874,420.0,-11.0,-96.0,150.0,-27.0,-22.0,-103.0,sp,ads,3
4785,HS8,a,877,1664,2444,152.461,17.0,4.0,96.0,28.0,-185.0,-60.0,sp,ads,2
4786,HS8,o,671,1135,2937,60.0,-151.0,17.0,34.0,181.0,248.0,137.0,sp,ads,4
4787,HS8,o,819,1208,3141,277.667,58.0,248.0,-847.0,-2.0,38.0,-21.0,sp,ads,3
4788,HS8,e,673,2169,3175,87.394,27.0,88.0,-113.0,46.0,107.0,12.0,sp,ads,3
4789,HS8,e,564,2080,2676,80.0,-20.0,10.0,64.0,40.0,61.0,-141.0,sp,ads,6
4790,HS8,a,744,1669,2841,300.0,70.0,-5.0,-76.0,99.0,-49.0,154.0,sp,ads,2
4791,HS8,o,587,1394,3016,190.0,-161.0,122.0,108.0,125.0,-78.0,0.6,sp,ads,6
4792,HS8,o,543,1254,3062,200.0,3.0,58.0,-36.0,36.0,-60.0,65.0,sp,ads,4
4793,HS8,e,646,2108,3034,120.0,-42.0,46.0,-57.0,25.0,215.0,57.0,sp,ads,3
4794,HS8,a,728,1784,3284,210.0,104.0,-28.0,-224.0,408.0,27.0,102.0,sp,ads,3
4795,HS8,e,695,2008,3089,64.296,1.0,18.0,-11.0,87.0,102.0,31.0,sp,ads,2
4796,HS8,o,559,1550,3120,90.0,14.0,15.0,-93.0,-38.0,63.0,-48.0,sp,ads,6
4797,HS8,e,518,1823,2880,80.0,-8.0,31.0,24.0,15.0,-33.0,35.0,sp,ads,6
4798,HS8,i,297,2606,3032,110.0,54.0,-142.0,-63.0,-27.0,397.0,367.0,sp,ads,0
4799,HS8,e,642,1715,2733,40.0,-66.0,57.0,-43.0,-33.0,51.0,-66.0,sp,ads,2
4800,HS8,o,624,1125,2992,100.0,45.0,244.0,-189.0,189.0,194.0,-341.0,sp,ads,4
4801,HS8,o,596,985,3119,50.0,-82.0,118.0,-54.0,241.0,115.0,615.0,sp,ads,4
4802,HS8,o,471,1030,2700,132.503,-106.0,-122.0,-274.0,127.0,-88.0,-146.0,sp,ads,4
4803,HS8,o,529,1188,2934,50.0,3.0,73.0,-11.0,70.0,170.0,75.0,sp,ads,4
4804,HS8,o,578,930,3246,70.0,66.0,-72.0,-289.0,236.0,-92.0,131.0,sp,ads,4
4805,HS8,e,677,1899,2963,40.0,12.0,-35.0,-63.0,29.0,7.0,-94.0,sp,ads,2
4806,HS8,e,699,1935,3029,75.743,-10.0,-12.0,16.0,40.0,33.0,80.0,sp,ads,3
4807,HS8,e,677,1897,2910,87.838,-29.0,-99.0,-99.0,126.0,32.0,-53.0,sp,ads,3
4808,HS8,i,326,2273,2863,80.0,36.0,59.0,55.0,22.0,515.0,7.0,sp,ads,0
4809,HS8,e,577,2086,2803,50.0,9.0,-100.0,-26.0,38.0,-69.0,-72.0,sp,ads,6
4810,HS8,i,402,2199,2957,60.0,-23.0,26.0,4.0,-69.0,56.0,-119.0,sp,ads,0
4811,HS8,a,838,1711,3151,135.454,-61.0,88.0,-39.0,190.0,-22.0,-33.0,sp,ads,2
4812,HS8,e,647,1891,3085,50.0,-67.0,-98.0,-123.0,26.0,29.0,-8.0,sp,ads,3
4813,HS8,o,540,663,1813,80.0,-43.0,338.0,32.0,-58.0,-1120.0,-1321.0,sp,ads,4
4814,HS8,o,681,1439,3306,90.0,-14.0,-4.0,47.0,334.0,-87.0,-84.0,sp,ads,6
4815,HS8,e,630,2314,3100,291.406,21.0,-110.0,27.0,71.0,-78.0,-37.0,sp,ads,3
4816,HS8,o,648,985,3501,90.0,-143.0,-46.0,-128.0,311.0,179.0,1417.0,sp,ads,4
4817,HS8,o,704,1208,3345,220.0,-265.0,-312.0,-1506.0,138.0,-296.0,93.0,sp,ads,4
4818,HS8,o,575,1101,3182,497.509,61.0,138.0,-15.0,-19.0,10.0,-270.0,sp,ads,4
4819,HS8,o,505,1045,3134,220.0,82.0,221.0,182.0,-232.0,-359.0,112.0,sp,ads,7
4820,HS8,a,854,1782,2928,200.0,-3.0,-139.0,-26.0,30.0,-62.0,4.0,sp,ads,2
4821,HS8,i,377,2736,3572,120.0,38.0,-122.0,-496.0,-248.0,406.0,446.0,sp,ads,0
4822,HS8,a,802,1669,2891,40.0,-22.0,169.0,8.0,-21.0,171.0,111.0,sp,ads,3
4823,HS8,o,205,1296,3189,110.0,120.0,-284.0,-315.0,-61.0,-219.0,315.0,sp,ads,5
4824,HS8,o,551,1010,3277,154.203,169.0,198.0,-286.0,72.0,-40.0,-212.0,sp,ads,4
4825,HS8,e,626,2231,2935,89.342,-69.0,257.0,118.0,-11.0,132.0,-115.0,sp,ads,6
4826,HS8,e,767,2201,3071,120.0,-170.0,-72.0,-31.0,21.0,202.0,4.0,sp,ads,3
4827,HS8,a,822,1778,3259,200.0,65.0,-25.0,-95.0,125.0,-14.0,223.0,sp,ads,2
4828,HS8,o,525,1212,3349,50.0,39.0,158.0,-445.0,93.0,306.0,340.0,sp,ads,7
4829,HS8,e,543,1264,1750,30.0,11.0,14.0,-162.0,-5.0,-0.9,75.0,sp,ads,4
4830,HS8,o,571,1175,2931,70.0,58.0,294.0,-64.0,97.0,-137.0,-88.0,sp,ads,6
4831,HS8,e,592,1897,2883,40.0,3.0,33.0,-34.0,37.0,176.0,-5.0,sp,ads,3
4832,HS8,e,571,1913,2969,70.0,-6.0,-20.0,-17.0,-113.0,69.0,-55.0,sp,ads,6
4833,HS8,i,464,2012,2764,44.882,-0.5,-35.0,66.0,-46.0,-110.0,-46.0,sp,ads,5
4834,HS8,a,672,1993,2753,60.0,10.0,169.0,-5.0,12.0,110.0,-141.0,sp,ads,2
4835,HS8,e,525,1812,2757,60.0,-11.0,89.0,-6.0,51.0,70.0,-32.0,sp,ads,6
4836,HS8,e,553,1827,2881,50.0,4.0,-28.0,-24.0,79.0,102.0,-30.0,sp,ads,6
4837,HS8,o,607,994,3119,45.356,-105.0,181.0,-125.0,292.0,46.0,679.0,sp,ads,4
4838,HS8,o,357,947,2161,302.934,-66.0,-22.0,-71.0,60.0,-78.0,132.0,sp,ads,4
4839,HS8,o,508,982,3210,115.295,-33.0,-27.0,32.0,-49.0,-152.0,42.0,sp,ads,4
4840,HS8,a,886,1672,2923,480.0,24.0,-8.0,-160.0,60.0,-108.0,65.0,sp,ads,2
4841,HS8,i,369,2772,3001,220.0,50.0,-141.0,-9.0,-34.0,265.0,10.0,sp,ads,0
4842,HS8,e,492,2059,2936,70.0,-13.0,79.0,-10.0,97.0,-34.0,-62.0,sp,ads,3
4843,HS8,i,374,2608,3064,169.71,-63.0,-6.0,-100.0,-79.0,232.0,32.0,sp,ads,0
4844,HS8,a,857,1596,3069,166.551,-34.0,-63.0,-83.0,129.0,-149.0,22.0,sp,ads,2
4845,HS8,e,419,2440,2698,70.0,40.0,-31.0,51.0,53.0,-147.0,-16.0,sp,ads,5
4846,HS8,e,475,2114,2912,30.0,19.0,72.0,53.0,48.0,158.0,45.0,sp,ads,3
4847,HS8,e,609,1904,3095,50.0,-7.0,8.0,-10.0,75.0,148.0,79.0,sp,ads,3
4848,HS8,o,618,1224,3205,100.0,-22.0,250.0,-98.0,289.0,334.0,1243.0,sp,ads,4
4849,HS8,a,819,1776,3239,420.0,-17.0,-123.0,9.0,74.0,-87.0,-103.0,sp,ads,2
4850,HS8,o,593,1214,3179,280.0,59.0,-4.0,61.0,173.0,-54.0,-52.0,sp,ads,4
4851,HS8,e,543,2095,2805,71.155,-25.0,245.0,33.0,59.0,155.0,4.0,sp,ads,6
4852,HS8,i,377,2674,2853,80.0,40.0,-183.0,78.0,64.0,203.0,96.0,sp,ads,3
4853,HS8,o,460,1304,3183,120.0,44.0,-161.0,167.0,11.0,-205.0,98.0,sp,ads,4
4854,HS8,e,622,2058,2988,251.295,-31.0,-61.0,-48.0,-59.0,-13.0,-117.0,sp,ads,6
4855,HS8,a,811,1711,2792,110.0,32.0,-58.0,3.0,92.0,-58.0,-160.0,sp,ads,2
4856,HS8,e,437,1788,2946,191.358,8.0,17.0,-7.0,85.0,-175.0,-185.0,sp,ads,6
4857,HS8,a,825,1756,2615,134.459,70.0,-100.0,-26.0,203.0,-136.0,-508.0,sp,ads,2
4858,HS8,i,378,2545,2945,104.32,5.0,-98.0,49.0,18.0,132.0,-56.0,sp,ads,0
4859,HS8,o,552,1685,2956,50.0,-31.0,-11.0,58.0,-71.0,-52.0,-51.0,sp,ads,6
4860,HS8,e,644,1701,3105,30.0,8.0,15.0,-79.0,94.0,53.0,-68.0,sp,ads,1
4861,HS8,o,749,1589,2943,70.0,-3.0,-11.0,261.0,174.0,56.0,191.0,sp,ads,3
4862,HS8,a,449,1669,2699,30.0,14.0,14.0,112.0,61.0,-147.0,-2.0,sp,ads,6
4863,HS8,u,433,1738,3128,29.379,6.0,-0.8,-139.0,60.0,4.0,-22.0,sp,ads,5
4864,HS8,i,349,2250,2966,87.053,0.01,-174.0,266.0,47.0,233.0,-151.0,sp,ads,5
4865,HS8,e,477,2112,2756,47.946,3.0,-616.0,-658.0,37.0,-7.0,-198.0,sp,ads,6
4866,HS8,i,436,2189,2921,64.327,-28.0,104.0,40.0,-30.0,140.0,-62.0,sp,ads,6
4867,HS8,a,767,1696,3153,70.195,-9.0,49.0,-15.0,48.0,12.0,-4.0,sp,ads,2
4868,HS8,e,542,1831,3157,59.68,40.0,21.0,46.0,133.0,30.0,36.0,sp,ads,6
4869,HS8,o,772,1584,3376,45.613,-119.0,-111.0,-159.0,-5.0,-32.0,-128.0,sp,ads,2
4870,HS8,a,753,1610,3207,50.0,27.0,-4.0,16.0,77.0,-20.0,-33.0,sp,ads,3
4871,HS8,o,552,1487,3103,43.674,-36.0,-140.0,125.0,-31.0,-178.0,11.0,sp,ads,5
4872,HS8,a,544,1724,3033,40.0,33.0,-40.0,16.0,136.0,-79.0,-106.0,sp,ads,3
4873,HS8,i,311,2703,3018,150.0,19.0,-105.0,18.0,-29.0,206.0,86.0,sp,ads,0
4874,HS8,o,496,1197,2595,60.0,-28.0,-91.0,3.0,3.0,-75.0,319.0,sp,ads,4
4875,HS8,e,701,2227,3021,230.0,-200.0,137.0,-199.0,444.0,146.0,-309.0,sp,ads,3
4876,HS8,o,691,1202,3471,130.0,12.0,252.0,14.0,353.0,-89.0,233.0,sp,ads,4
4877,HS8,e,584,2188,2900,250.0,6.0,-133.0,45.0,109.0,-216.0,87.0,sp,ads,3
4878,HS8,o,544,1013,3011,90.0,-36.0,113.0,343.0,87.0,178.0,457.0,sp,ads,4
4879,HS8,o,681,1194,3422,95.539,-194.0,-324.0,-180.0,9.0,-239.0,166.0,sp,ads,6
4880,HS8,o,662,1481,2965,30.0,-113.0,11.0,16.0,-25.0,81.0,52.0,sp,ads,6
4881,HS8,a,811,1696,2773,120.0,2.0,-206.0,61.0,125.0,-226.0,-228.0,sp,ads,2
4882,HS8,i,324,2933,3498,161.006,53.0,-191.0,-203.0,-86.0,206.0,244.0,sp,ads,0
4883,HS8,a,767,1896,3049,123.082,-31.0,296.0,-38.0,-57.0,89.0,0.6,sp,ads,2
4884,HS8,o,744,1100,2941,110.0,34.0,210.0,-370.0,426.0,137.0,-275.0,sp,ads,4
4885,HS8,e,492,2541,3071,220.0,-32.0,150.0,-198.0,-39.0,83.0,165.0,sp,ads,3
4886,HS8,e,547,2331,2936,170.0,-34.0,140.0,-39.0,39.0,231.0,-189.0,sp,ads,6
4887,HS8,e,715,2049,3145,100.0,-63.0,-33.0,-90.0,90.0,-0.6,70.0,sp,ads,3
4888,HS8,i,351,2735,3246,130.0,43.0,-71.0,-235.0,-143.0,260.0,68.0,sp,ads,0
4889,HS8,a,841,1854,2890,134.528,-102.0,88.0,57.0,63.0,-48.0,-170.0,sp,ads,3
4890,HS8,e,620,1925,3317,44.757,68.0,14.0,-190.0,114.0,20.0,-260.0,sp,ads,3
4891,HS8,e,670,2299,3011,140.0,-131.0,-99.0,45.0,-23.0,272.0,-21.0,sp,ads,3
4892,HS8,a,781,1793,3375,193.9,78.0,-86.0,-152.0,506.0,36.0,-253.0,sp,ads,3
4893,HS8,e,689,2189,2816,110.0,-57.0,7.0,-33.0,124.0,13.0,-64.0,sp,ads,3
4894,HS8,a,679,1696,2656,90.0,97.0,-85.0,-117.0,-142.0,-77.0,-54.0,sp,ads,2
4895,HS8,a,309,1631,3119,60.0,76.0,-68.0,57.0,27.0,-96.0,232.0,sp,ads,5
4896,HS8,a,534,1775,3469,140.0,-33.0,-72.0,-182.0,-367.0,23.0,-39.0,sp,ads,3
4897,HS8,a,807,1582,2597,89.275,37.0,134.0,176.0,72.0,67.0,-10.0,sp,ads,5
4898,HS8,a,810,1641,2838,90.0,-39.0,57.0,100.0,23.0,320.0,113.0,sp,ads,2
4899,HS8,o,657,1287,3280,80.0,-244.0,-316.0,-320.0,181.0,-72.0,220.0,sp,ads,4
4900,HS8,e,657,1619,3147,41.126,-47.0,5.0,-31.0,-8.0,86.0,-5.0,sp,ads,5
4901,HS8,o,604,1407,3118,46.263,40.0,-3.0,51.0,120.0,-17.0,121.0,sp,ads,4
4902,HS8,a,457,684,1972,40.0,25.0,1055.0,570.0,37.0,-59.0,71.0,sp,ads,4
4903,HS8,e,579,1935,2458,70.93,-2.0,-140.0,131.0,68.0,174.0,-163.0,sp,ads,5
4904,HS8,u,313,1131,2905,50.0,-17.0,-168.0,-112.0,-5.0,-123.0,-120.0,sp,ads,4
4905,HS8,a,654,1464,2880,40.0,-12.0,54.0,-3.0,16.0,-17.0,-22.0,sp,ads,5
4906,HS8,o,610,1380,2990,70.0,21.0,82.0,-10.0,186.0,22.0,-28.0,sp,ads,4
4907,HS8,o,608,1445,3153,70.0,-25.0,-106.0,-23.0,67.0,91.0,-203.0,sp,ads,3
4908,HS8,a,635,1591,3328,51.442,-2.0,8.0,-137.0,55.0,122.0,173.0,sp,ads,3
4909,HS8,e,520,1844,3026,50.0,12.0,-8.0,55.0,84.0,52.0,-54.0,sp,ads,6
4910,HS8,e,555,2010,2858,76.965,-29.0,-40.0,74.0,18.0,107.0,-11.0,sp,ads,6
4911,HS8,u,306,1025,3308,140.0,12.0,69.0,-397.0,0.9,-129.0,127.0,sp,ads,4
4912,HS8,a,228,1838,3112,70.446,6.0,-5.0,-24.0,-12.0,53.0,-65.0,sp,ads,5
4913,HS8,e,595,1758,3032,42.735,42.0,-3.0,-2.0,109.0,33.0,20.0,sp,ads,6
4914,HS8,o,612,1717,3000,79.867,-19.0,-32.0,-67.0,101.0,67.0,78.0,sp,ads,2
4915,HS8,e,311,1844,2920,30.0,9.0,-40.0,194.0,-7.0,-231.0,-268.0,sp,ads,5
4916,HS8,o,667,1470,3008,90.0,-41.0,32.0,-35.0,147.0,47.0,-38.0,sp,ads,4
4917,HS8,a,526,1671,3036,40.0,38.0,85.0,-186.0,145.0,327.0,1279.0,sp,ads,6
4918,HS8,e,488,1552,1924,68.624,-18.0,-338.0,-109.0,5.0,-24.0,-329.0,sp,ads,6
4919,HS8,u,502,1349,3163,50.0,-89.0,-151.0,-141.0,156.0,6.0,170.0,sp,ads,4
4920,HS8,a,618,1419,2657,73.799,41.0,402.0,119.0,146.0,-356.0,-250.0,sp,ads,4
4921,HS8,e,390,2199,2951,40.538,65.0,77.0,36.0,9.0,98.0,21.0,sp,ads,6
4922,HS8,e,495,2076,2891,110.927,-70.0,21.0,110.0,15.0,65.0,40.0,sp,ads,6
4923,HS8,a,716,1462,2607,110.0,41.0,25.0,210.0,394.0,684.0,236.0,sp,ads,3
4924,HS8,a,645,1745,2709,250.0,85.0,8.0,25.0,51.0,-122.0,120.0,sp,ads,3
4925,HS8,e,418,2321,2945,527.778,9.0,-57.0,92.0,146.0,5.0,-96.0,sp,ads,0
4926,HS8,a,682,1688,2928,80.0,24.0,-160.0,61.0,64.0,77.0,195.0,sp,ads,3
4927,HS8,e,476,1922,2759,100.0,70.0,-2.0,93.0,50.0,146.0,-106.0,sp,ads,6
4928,HS8,u,270,1119,3243,120.0,-18.0,-130.0,64.0,15.0,46.0,476.0,sp,ads,5
4929,HS8,a,630,1679,2919,70.0,25.0,-64.0,-45.0,70.0,-52.0,-113.0,sp,ads,3
4930,HS8,u,250,959,2252,36.561,4.0,162.0,323.0,2.0,65.0,-130.0,sp,ads,4
4931,HS8,e,606,1894,2917,129.101,-43.0,14.0,-51.0,41.0,23.0,-57.0,sp,ads,6
4932,HS8,o,509,1131,3184,630.0,58.0,-83.0,-132.0,170.0,94.0,1190.0,sp,ads,7
4933,HS8,o,517,1167,3232,155.32,165.0,280.0,-152.0,-98.0,-23.0,80.0,sp,ads,4
4934,HS8,o,618,1322,3315,90.0,43.0,-184.0,87.0,153.0,64.0,131.0,sp,ads,3
4935,HS8,e,572,2180,2889,120.0,12.0,-108.0,-37.0,-161.0,64.0,-88.0,sp,ads,6
4936,HS8,e,699,2117,2754,80.0,-130.0,135.0,12.0,85.0,182.0,-404.0,sp,ads,3
4937,HS8,e,585,1899,3048,85.1,33.0,27.0,-8.0,51.0,5.0,54.0,sp,ads,5
4938,HS8,i,514,2377,2764,93.631,-7.0,-72.0,-33.0,-21.0,213.0,-93.0,sp,ads,3
4939,HS8,a,739,1805,2816,65.988,-11.0,29.0,95.0,116.0,202.0,269.0,sp,ads,2
4940,HS8,o,564,1513,2354,63.882,-28.0,-187.0,-359.0,149.0,443.0,90.0,sp,ads,6
4941,HS8,o,550,1555,2612,49.616,-99.0,-317.0,-29.0,46.0,649.0,812.0,sp,ads,6
4942,HS8,e,570,1937,3126,50.0,-9.0,26.0,234.0,64.0,97.0,-183.0,sp,ads,3
4943,HS8,o,507,1487,2826,100.0,-87.0,-216.0,-307.0,8.0,-55.0,167.0,sp,ads,6
4944,HS8,e,730,1792,3096,50.0,-67.0,-110.0,-76.0,150.0,86.0,-157.0,sp,ads,2
4945,HS8,o,341,1228,2089,148.709,319.0,246.0,1328.0,73.0,221.0,-159.0,sp,ads,4
4946,HS8,o,543,1543,2943,80.0,5.0,29.0,-83.0,179.0,77.0,91.0,sp,ads,4
4947,HS8,e,622,2077,2829,100.0,-53.0,-84.0,29.0,119.0,-80.0,7.0,sp,ads,6
4948,HS8,e,582,2208,2990,429.879,-4.0,171.0,35.0,-38.0,10.0,53.0,sp,ads,3
4949,HS8,a,872,1766,2562,110.0,26.0,-87.0,-53.0,154.0,-282.0,-399.0,sp,ads,2
4950,HS8,u,355,1084,3242,73.566,-41.0,-224.0,-412.0,-84.0,-603.0,296.0,sp,ads,4
4951,HS8,a,613,1684,2843,70.0,-31.0,209.0,65.0,75.0,28.0,28.0,sp,ads,6
4952,HS8,e,617,1882,3139,30.0,-96.0,-75.0,63.0,-4.0,-32.0,17.0,sp,ads,6
4953,HS8,i,438,2394,2936,128.516,29.0,-183.0,3.0,-1.0,115.0,167.0,sp,ads,0
4954,HS8,a,683,1746,2817,80.0,-20.0,-8.0,75.0,98.0,22.0,48.0,sp,ads,2
4955,HS8,e,568,1959,2702,60.0,-32.0,362.0,61.0,52.0,510.0,91.0,sp,ads,6
4956,HS8,a,817,1703,2796,70.0,-78.0,-82.0,-97.0,39.0,-49.0,101.0,sp,ads,2
4957,HS8,a,511,1652,2819,70.0,140.0,-3.0,57.0,183.0,-64.0,-71.0,sp,ads,6
4958,HS8,e,629,1851,2616,130.0,-13.0,32.0,230.0,19.0,-58.0,-42.0,sp,ads,3
4959,HS8,o,614,1637,2631,287.772,-182.0,-752.0,571.0,49.0,-181.0,66.0,sp,ads,3
4960,HS8,o,364,1434,3050,75.988,225.0,-64.0,8.0,97.0,-4.0,-31.0,sp,ads,5
4961,HS8,o,543,1416,3263,51.404,-30.0,-6.0,24.0,42.0,44.0,-32.0,sp,ads,5
4962,HS8,i,545,1729,3153,51.716,-74.0,-147.0,5.0,23.0,98.0,57.0,sp,ads,6
4963,HS8,i,548,2117,2955,80.0,20.0,-167.0,-64.0,124.0,1422.0,288.0,sp,ads,3
4964,HS8,o,741,1586,2738,30.0,-34.0,19.0,183.0,-38.0,16.0,129.0,sp,ads,2
4965,HS8,e,850,1622,2581,160.0,8.0,-110.0,-17.0,140.0,-106.0,-97.0,sp,ads,2
4966,HS8,i,425,2439,2916,100.0,34.0,2.0,4.0,70.0,23.0,-132.0,sp,ads,0
4967,HS8,o,582,1179,3247,411.102,-103.0,-214.0,-249.0,117.0,152.0,579.0,sp,ads,4
4968,HS8,a,805,1742,2676,100.0,-30.0,-48.0,83.0,100.0,-128.0,149.0,sp,ads,2
4969,HS8,i,375,2471,2902,90.0,54.0,-86.0,-39.0,123.0,110.0,88.0,sp,ads,0
4970,HS8,u,451,1644,2918,19.618,-15.0,-96.0,-39.0,47.0,-9.0,26.0,sp,ads,5
4971,HS8,o,570,1426,2992,219.864,-16.0,-20.0,-39.0,93.0,-160.0,-5.0,sp,ads,4
4972,HS8,e,475,1786,2880,76.877,0.8,54.0,17.0,29.0,-96.0,79.0,sp,ads,3
4973,HS8,i,459,2185,2611,50.275,-3.0,-153.0,-6.0,32.0,110.0,52.0,sp,ads,3
