speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register
Mad,i,505,2384,3384,30,49,115,-125,77,-2,7,sp,ids
Mad,e,494,2068,2304,80,23,314,969,20,55,-757,sp,ids
Mad,a,725,1304,2616,80,-10,125,-23,34,54,22,sp,ids
Mad,o,509,985,2883,290,4,-50,105,-18,-208,-174,sp,ids
Mad,a,740,1800,2127,160,-82,-381,119,-1,10,-1542,sp,ids
Mad,o,601,1054,3004,310,235,996,324,-165,-923,-269,sp,ids
Mad,a,701,1708,2475,130,-11,81,169,164,601,274,sp,ids
Mad,o,539,1074,2775,220,17,25,-17,-33,-155,-103,sp,ids
Mad,o,519,1174,2477,70,11,66,-130,77,103,-787,sp,ids
Mad,e,537,1863,2695,80,-10,-128,-184,25,35,0.4,sp,ids
Mad,a,840,1645,2624,180,-93,150,98,124,118,-155,sp,ids
Mad,o,547,1068,2820,80,-23,27,-64,-51,76,154,sp,ids
Mad,o,661,959,2530,110,96,1336,1316,224,-1484,-1201,sp,ids
Mad,o,563,1214,2424,60,17,104,-106,157,43,-453,sp,ids
Mad,e,518,2178,2789,170,-10,-178,-230,-45,153,-17,sp,ids
Mad,i,538,3024,3681,460,23,-249,-29,-55,156,206,sp,ids
Mad,a,712,1433,2481,80,34,63,171,48,94,170,sp,ids
Mad,e,530,1696,2059,30,24,-231,5,23,-215,-52,sp,ids
Mad,o,686,1183,2414,70,-115,40,423,-147,312,238,sp,ids
Mad,e,625,1697,3001,40,-13,-10,37,14,-17,12,sp,ids
Mad,e,526,1744,3272,30,43,2,-160,25,17,72,sp,ids
Mad,a,743,1431,2775,80,-37,-7,-49,113,172,-60,sp,ids
Mad,u,496,894,3240,100,28,162,-102,-24,25,-47,sp,ids
Mad,o,607,1063,2863,140,-54,-32,243,-24,-38,94,sp,ids
Mad,o,519,957,2567,90,-11,48,145,-283,-1177,-1115,sp,ids
Mad,i,585,2700,3428,70,-10,-5,-204,33,128,286,sp,ids
Mad,a,650,2078,2917,50,-78,35,210,-91,56,130,sp,ids
Mad,u,463,1014,3192,50,29,-92,-82,-25,-34,63,sp,ids
Mad,o,577,966,2845,250,-91,-1,197,-15,-75,66,sp,ids
Mad,o,612,831,2563,80,-37,139,239,-123,-1494,-1251,sp,ids
Mad,a,729,1749,2781,60,-14,98,-6,107,60,-107,sp,ids
Mad,o,583,1330,2637,80,18,45,-276,129,76,-414,sp,ids
Mad,e,534,1873,2770,80,40,-83,134,56,177,5,sp,ids
Mad,u,460,1018,3274,60,-0.2,-111,-34,-36,-103,-8,sp,ids
Mad,a,586,1876,2732,110,66,-141,12,18,-83,6,sp,ids
Mad,e,533,1858,2722,60,-6,114,-14,8,95,-24,sp,ids
Mad,o,514,1075,3404,120,28,-32,-508,7,-166,394,sp,ids
Mad,i,374,2228,2959,50,29,347,293,-20,-310,-120,sp,ids
Mad,a,609,2038,3006,60,-49,-74,52,-609,-88,-33,sp,ids
Mad,i,574,2592,3036,80,-13,56,27,-4,-31,-158,sp,ids
Mad,a,834,1700,3021,40,181,126,67,80,78,40,sp,ids
Mad,u,397,2136,2397,60,-207,-254,192,50,82,-822,sp,ids
Mad,e,481,2046,2717,60,4,-274,-118,21,3,-164,sp,ids
Mad,u,323,2114,3547,110,55,-249,-459,-33,-420,-217,sp,ids
Mad,e,593,2126,2944,140,-18,-145,-39,73,76,188,sp,ids
Mad,o,671,1267,2669,160,-26,-137,106,59,-156,-99,sp,ids
Mad,a,750,1578,2438,80,-97,43,188,-20,-102,-682,sp,ids
Mad,a,842,1717,2446,140,-34,-252,-138,228,-133,-587,sp,ids
Mad,i,555,2785,3335,40,-4,29,-18,-17,124,-86,sp,ids
Mad,a,832,1592,2012,240,-42,163,352,82,324,-138,sp,ids
Mad,u,587,2148,3530,70,-22,126,44,5,29,132,sp,ids
Mad,a,995,1421,2974,570,27,177,49,-66,-57,-184,sp,ids
Mad,a,861,1363,2703,730,125,60,43,-28,-171,-188,sp,ids
Mad,u,466,761,2993,200,80,213,-11,9,-200,397,sp,ids
Mad,a,564,1719,3061,60,32,44,98,43,-177,170,sp,ids
Mad,e,406,2073,2630,40,43,-14,539,7,81,-33,sp,ids
Mad,e,547,2077,2678,210,-12,-13,-38,-16,-276,-141,sp,ids
Mad,a,801,1683,2104,220,-73,186,476,15,77,371,sp,ids
Mad,i,538,2739,3226,220,-21,31,-169,101,38,-10,sp,ids
Mad,a,849,1792,2577,190,-145,32,335,65,73,-252,sp,ids
Mad,u,647,2255,3414,60,-85,-113,-100,93,926,1420,sp,ids
Mad,e,604,2013,3079,100,-24,-135,-42,113,-275,-58,sp,ids
Mad,e,526,2253,2905,330,-60,-544,-220,-79,-106,-27,sp,ids
Mad,a,680,2276,3048,140,26,-136,-716,79,-327,75,sp,ids
Mad,u,550,918,2659,80,-57,308,100,-5,-1444,-760,sp,ids
Mad,e,518,2376,2816,250,2,-31,-38,-41,87,-25,sp,ids
Mad,o,528,1142,2994,130,-64,78,-549,2,15,-41,sp,ids
Mad,o,576,1097,2850,150,-27,123,32,55,101,-104,sp,ids
Mad,o,510,1209,2903,70,2,-136,58,7,-13,13,sp,ids
Mad,a,851,1706,2519,130,-116,-118,-104,177,-74,-543,sp,ids
Mad,a,818,1758,2735,290,-338,-76,-54,9,11,-287,sp,ids
Mad,e,544,2198,2818,150,2,37,371,-28,131,39,sp,ids
Mad,a,674,1964,2885,30,-44,44,28,-6,9,6,sp,ids
Mad,a,543,1921,3010,40,81,27,-21,-12,15,-293,sp,ids
Mad,a,829,1593,2768,70,-41,127,4,73,369,-215,sp,ids
Mad,a,915,1416,2439,150,-71,-115,59,386,343,126,sp,ids
Mad,o,648,1290,2705,150,-45,-67,-274,-7,-35,-145,sp,ids
Mad,i,408,1158,3005,140,4,192,-79,-13,-147,-13,sp,ids
Mad,a,529,1689,2573,60,-31,-84,119,-199,14,130,sp,ids
Mad,a,703,1933,2932,120,-177,101,215,52,12,49,sp,ids
Mad,a,775,1529,2768,90,-38,335,125,82,387,199,sp,ids
Mad,a,979,1401,2403,130,-54,-95,462,41,239,-66,sp,ids
Mad,o,636,1039,2571,80,-169,20,-12,141,38,-55,sp,ids
Mad,e,611,1890,2997,80,9,-49,15,61,-39,24,sp,ids
Mad,e,682,2052,2989,70,-175,-67,91,0.02,-78,101,sp,ids
Mad,e,652,2113,2473,230,16,117,688,-55,-53,-428,sp,ids
Mad,u,522,2245,3548,80,14,-269,-706,-39,61,264,sp,ids
Mad,a,544,1775,3203,450,63,-946,-1142,-282,86,249,sp,ids
Mad,o,472,878,2921,1320,66,164,105,55,36,-113,sp,ids
Mad,e,429,1914,2675,75.985,-17,582,471,19,-685,-425,sp,ids
Mad,e,513,2026,2733,122.507,-125,450,-68,-247,91,-359,sp,ids
Mad,e,462,1068,2640,288.433,-8,63,-114,12,-1058,-102,sp,ids
Mad,o,572,1152,2821,105.449,-33,20,-140,33,43,-156,sp,ids
Mad,o,540,970,2958,179.883,-42,0,35,118,-357,118,sp,ids
Mad,o,534,1031,2948,272.926,-33,29,-10,2,45,91,sp,ids
Mad,o,519,1016,2971,190.529,6,-56,-312,-22,-130,115,sp,ids
Mad,o,502,949,2929,140,36,95,-19,-12,-130,70,sp,ids
Mad,o,558,1041,2785,230,-2,133,97,-38,-58,-51,sp,ids
Mad,o,601,1189,2835,80,18,-40,-99,50,-113,37,sp,ids
Mad,e,530,1892,2309,160,-15,227,343,52,-538,-1248,sp,ids
Mad,i,461,2788,3203,120,18,55,-80,34,420,366,sp,ids
Mad,a,690,1719,2589,170,14,79,178,323,183,28,sp,ids
Mad,u,489,2062,3601,220,2,-112,-806,29,-163,26,sp,ids
Mad,e,511,2323,2856,280,29,-759,-288,-105,249,81,sp,ids
Mad,o,607,1376,2812,100,17,-193,4,98,-119,-143,sp,ids
Mad,a,655,1496,1997,60,-25,169,294,114,165,-457,sp,ids
Mad,a,735,1762,2342,130,38,-134,80,183,-256,-129,sp,ids
Mad,i,643,2579,3060,50,-13,327,-123,20,486,29,sp,ids
Mad,a,783,1853,3177,110,-22,56,-7,38,159,-202,sp,ids
Mad,u,686,1216,2947,210,-5,-37,14,54,1,48,sp,ids
Mad,o,570,1190,2908,240,37,86,69,27,-56,68,sp,ids
Mad,a,747,1473,2919,90,84,136,4,184,160,182,sp,ids
Mad,o,555,864,2762,150,-23,165,362,31,-178,-157,sp,ids
Mad,e,626,1816,2915,100,-76,22,-15,13,388,135,sp,ids
Mad,a,729,1691,2723,110,6,-267,-123,80,-214,-111,sp,ids
Mad,e,500,1901,2894,40,28,8,-60,20,14,-76,sp,ids
Mad,e,558,1824,2797,60,12,8,49,162,26,-238,sp,ids
Mad,e,494,1798,2480,260,19,246,286,-42,-251,-287,sp,ids
Mad,o,533,1436,2786,106.705,84,-332,50,129,-588,-1080,sp,ids
Mad,e,328,2507,3522,256.093,135,193,106,-18,419,397,sp,ids
Mad,o,343,1906,3119,426.821,422,819,1292,-1070,-622,-589,sp,ids
Mad,u,469,2062,3639,100,-87,-314,-265,-78,22,64,sp,ids
Mad,u,458,921,2949,130,18,-170,93,-18,-292,188,sp,ids
Mad,o,782,795,2337,160,-272,116,531,130,-1225,-1212,sp,ids
Mad,a,398,1951,2590,160.058,1088,6,1356,7,-80,-1155,sp,ids
Mad,e,516,1998,2309,100,13,-4,534,14,51,-443,sp,ids
Mad,a,772,1394,1947,180,25,-38,23,-78,233,45,sp,ids
Mad,o,530,1017,3075,280,21,3,-85,-16,-172,220,sp,ids
Mad,o,530,1138,2507,110,5,269,-79,91,-138,-175,sp,ids
Mad,e,558,2088,2749,190,-58,-140,34,57,897,318,sp,ids
Mad,i,438,2296,3173,110,10,379,137,-3,593,222,sp,ids
Mad,a,665,1989,2989,80,-176,148,245,-264,-42,182,sp,ids
Mad,e,492,2150,2876,110,4,-54,-35,45,184,63,sp,ids
Mad,a,862,1521,2981,270,-17,77,-198,6,555,730,sp,ids
Mad,u,649,1027,2315,30,9,1135,325,-10,-1248,-1563,sp,ids
Mad,e,510,1822,2813,80,22,-135,-74,58,-125,-123,sp,ids
Mad,i,456,2625,3061,90,-14,-50,-77,7,184,273,sp,ids
Mad,o,550,1514,2714,80,-24,-57,161,41,-134,-102,sp,ids
Mad,e,428,1764,2897,50,-0.8,43,-51,-10,43,38,sp,ids
Mad,a,716,1509,2603,70,30,90,108,110,186,-13,sp,ids
Mad,a,815,1576,2460,120,7,-76,-19,85,-79,-144,sp,ids
Mad,a,779,1660,2671,40,-86,-61,115,-41,-34,-117,sp,ids
Mad,o,636,1048,3128,600,-56,67,14,59,83,73,sp,ids
Mad,e,588,2282,2701,120,-127,221,26,7,210,-41,sp,ids
Mad,e,529,1594,2764,30,32,139,59,33,-88,-6,sp,ids
Mad,e,473,2218,2665,220,14,-89,69,-106,432,74,sp,ids
Mad,o,439,1004,2831,170,126,235,13,-564,-1329,-841,sp,ids
Mad,e,483,1769,2611,80,33,55,52,16,77,5,sp,ids
Mad,u,577,1128,3070,70,-37,-68,120,-194,-47,129,sp,ids
Mad,i,479,2793,3300,240,-9,-582,-458,-18,507,722,sp,ids
Mad,o,651,2332,3876,200,-58,-1129,-1069,161,-5,129,sp,ids
Mad,i,574,2478,3527,160,5,353,-199,-6,-224,263,sp,ids
Mad,a,702,1755,2723,90,-101,144,97,-95,81,23,sp,ids
Mad,e,500,1863,2580,90,89,-31,10,11,53,-160,sp,ids
Mad,a,515,1619,2923,30,-8,-10,-34,-17,19,-30,sp,ids
Mad,e,508,1410,2947,30,17,101,-8,18,-94,-29,sp,ids
Mad,u,554,1006,3435,60,-44,54,37,-32,-120,517,sp,ids
Mad,a,814,1230,2295,110,-28,-30,466,122,80,-167,sp,ids
Mad,a,877,1519,3124,270,-0.2,-58,-151,42,-113,-136,sp,ids
Mad,e,435,2536,3323,40,-31,-23,-44,-25,951,454,sp,ids
Mad,e,477,1716,2806,60,14,19,-16,28,-87,-88,sp,ids
Mad,a,704,1499,2827,100,-24,45,39,81,204,22,sp,ids
Mad,a,745,1193,2536,90,-13,63,319,103,90,102,sp,ids
Mad,o,524,1013,3040,70,-5,-30,97,-30,-14,63,sp,ids
Mad,u,483,2544,3698,30,1,58,16,48,2010,1186,sp,ids
Mad,a,766,1366,2761,140,-10,258,304,181,169,55,sp,ids
Mad,a,801,1462,2647,160,-26,24,-29,52,79,-50,sp,ids
Mad,o,633,1009,3058,1020,70,64,-199,172,135,-196,sp,ids
Mad,e,522,1752,2646,140,-34,320,13,31,501,-135,sp,ids
Mad,o,548,883,2752,180,-63,-26,146,-87,-693,-548,sp,ids
Mad,i,459,2168,3090,250,5,54,41,-24,-809,-39,sp,ids
Mad,o,563,1007,2466,190,-3,113,412,-93,-1157,-1209,sp,ids
Mad,e,527,2229,2442,120,67,-154,289,45,312,-181,sp,ids
Mad,e,524,1860,2522,80,12,37,315,11,-30,-159,sp,ids
Mad,e,539,1727,2629,100,-28,84,-133,30,-7,-8,sp,ids
Mad,e,487,2114,2761,110,16,-124,-148,25,-248,-53,sp,ids
Mad,i,468,2676,2973,60,0.7,74,212,7,362,102,sp,ids
Mad,a,680,1864,2817,80,-74,96,118,-2,122,397,sp,ids
Mad,e,512,2088,2804,60,39,-24,101,93,-1,-109,sp,ids
Mad,a,448,2498,3182,40,22,-373,-664,-45,-32,-161,sp,ids
Mad,a,687,1958,2933,70,-25,53,72,48,18,126,sp,ids
Mad,a,753,1975,2846,40,-200,-15,-83,-119,-30,-661,sp,ids
Mad,a,753,1294,2540,80,-88,444,151,40,77,74,sp,ids
Mad,a,532,1157,2681,60,103,-3,-104,124,34,97,sp,ids
Mad,e,513,1500,2808,60,23,428,-319,32,42,47,sp,ids
Mad,e,524,2018,2851,60,8,-45,-101,35,67,-19,sp,ids
Mad,e,491,2177,2931,100,15,-57,-23,-2,-13,42,sp,ids
Mad,e,537,2109,2953,90,-25,42,-30,-15,87,-159,sp,ids
Mad,i,555,2599,3164,70,-32,43,129,-18,197,247,sp,ids
Mad,a,733,2117,3146,80,-49,110,32,11,19,56,sp,ids
Mad,e,640,2085,3141,50,-7,4,-54,37,-236,-51,sp,ids
Mad,e,508,1715,2519,100,13,25,106,12,186,96,sp,ids
Mad,e,591,2451,3144,130,-39,-219,-661,32,-35,-113,sp,ids
Mad,e,429,1918,2525,40,-19,229,-336,2,-6,-537,sp,ids
Mad,o,586,845,2895,30,-44,77,86,16,-1389,-570,sp,ids
Mad,o,494,1228,2978,100,51,-164,-239,69,-444,-95,sp,ids
Mad,u,438,891,2723,170,4,66,350,-36,-63,88,sp,ids
Mad,e,496,1954,2960,60,29,-8,-194,25,334,97,sp,ids
Mad,u,573,1109,2925,70,-53,22,58,-88,222,592,sp,ids
Mad,e,567,1875,2699,80,-15,-222,-98,59,-3,-18,sp,ids
Mad,i,566,2816,3154,110,22,-203,-103,62,172,385,sp,ids
Mad,o,573,997,2722,100,8,114,84,-236,-1437,-1134,sp,ids
Mad,u,496,1105,2982,60,-13,24,-104,21,114,-7,sp,ids
Mad,a,787,1162,2446,110,26,-307,-120,37,36,191,sp,ids
Mad,a,830,1537,2306,200,31,-127,-183,16,-342,-604,sp,ids
Mad,e,624,1981,2963,30,0.3,-48,-41,20,1,-141,sp,ids
Mad,e,532,1974,3014,30,32,-11,43,16,-24,-20,sp,ids
Mad,a,731,1328,2752,100,-24,-51,46,112,65,47,sp,ids
Mad,a,679,1316,2643,90,24,0,-30,60,36,149,sp,ids
Mad,o,675,1223,2669,40,2,88,31,31,133,361,sp,ids
Mad,u,596,1955,3412,30,53,-237,23,35,-188,22,sp,ids
Mad,e,546,1827,2800,70,5,-84,-129,31,166,-41,sp,ids
Mad,i,498,2643,3686,60,-23,17,-244,81,129,-341,sp,ids
Mad,o,510,1440,2766,80,71,-26,-14,49,-56,99,sp,ids
Mad,e,479,1924,2994,30,-11,-113,202,-10,135,596,sp,ids
Mad,a,675,1926,2952,100,20,-171,-190,107,-7,-296,sp,ids
Mad,e,436,1958,3030,40,-6,-50,22,-29,-8,-42,sp,ids
Mad,a,564,2404,3524,100,107,-314,31,68,138,-338,sp,ids
Mad,a,617,1931,2675,70,-9,34,302,91,33,-743,sp,ids
Mad,e,538,2011,2956,90,19,3,51,94,127,-158,sp,ids
Mad,e,316,2035,2774,120,227,-124,34,-239,-734,-97,sp,ids
Mad,o,640,1010,2686,250,53,31,-148,32,-145,-44,sp,ids
Mad,i,490,2018,2871,40,19,7,-156,17,16,3,sp,ids
Mad,a,685,1892,2998,70,-43,76,30,15,87,41,sp,ids
Mad,a,676,1168,2553,80,-89,-33,149,42,61,104,sp,ids
Mad,a,825,1396,2104,130,-42,-105,190,-103,435,76,sp,ids
Mad,e,543,1462,2894,80,54,375,-28,34,-372,-293,sp,ids
Mad,a,758,1317,2840,120,34,190,-20,196,116,9,sp,ids
Mad,e,497,2174,3371,90,3,-812,-709,43,23,371,sp,ids
Mad,i,936,2198,3512,30,-3,19,-164,-134,-91,-196,sp,ids
Mad,o,531,2826,3799,90,22,-52,-717,11,341,820,sp,ids
Mad,a,559,1246,2931,80,-7,28,37,38,100,65,sp,ids
Mad,a,699,1484,2687,60,46,-61,12,133,-90,27,sp,ids
Mad,i,497,2655,3606,110,31,68,-600,10,46,177,sp,ids
Mad,i,453,2413,3102,50,30,-14,210,3,232,34,sp,ids
Mad,a,708,2127,2681,100,-14,-10,66,225,-60,-164,sp,ids
Mad,e,453,1090,2565,110,25,-92,94,23,181,31,sp,ids
Mad,i,441,2884,3177,50,38,148,296,-75,340,-47,sp,ids
Mad,i,400,894,2960,80,-0.3,138,-23,-20,42,10,sp,ids
Mad,o,665,1311,3113,80,-22,7,-99,80,77,129,sp,ids
Mad,e,633,1721,2904,90,-26,-153,108,66,-33,-189,sp,ids
Mad,o,550,1169,2957,100,9,-15,-116,91,58,183,sp,ids
Mad,e,543,2190,2930,170,8,-410,-136,13,18,-4,sp,ids
Mad,o,439,1139,3088,100,32,-11,-80,114,-28,78,sp,ids
Mad,e,683,2244,3723,30,25,44,169,72,9,574,sp,ids
Mad,e,594,2014,2574,90,-35,276,-81,38,758,81,sp,ids
Mad,o,630,1180,2278,100,-126,-204,350,3,-279,-159,sp,ids
Mad,i,541,2734,3177,70,12,33,-158,83,-33,59,sp,ids
Mad,o,565,1385,2716,70,-2,-73,79,-10,-41,-0.4,sp,ids
Mad,e,481,1504,2807,30,39,-28,-18,23,-24,-11,sp,ids
Mad,i,447,2830,3215,120,59,0,103,17,10,-57,sp,ids
Mad,o,834,1285,2872,110,-131,-133,104,116,-411,38,sp,ids
Mad,e,579,2078,3037,110,14,320,504,97,161,404,sp,ids
Mad,o,533,1429,2788,30,-16,43,49,-6,78,51,sp,ids
Mad,e,458,1945,3153,30,60,-282,-51,97,53,-17,sp,ids
Mad,u,556,1154,2948,70,-17,54,62,150,-335,51,sp,ids
Mad,a,734,1314,2473,80,-13,-34,159,44,74,10,sp,ids
Mad,a,914,1494,3043,220,-43,-52,-682,364,-365,-328,sp,ids
Mad,e,422,1006,2307,50,-5,938,-175,41,-1021,-1285,sp,ids
Mad,o,508,2106,2801,30,-0.4,86,438,13,-20,-65,sp,ids
Mad,e,428,1725,2921,30,36,-77,-87,53,-244,-155,sp,ids
Mad,u,471,1209,3006,50,27,-10,-93,98,-506,-34,sp,ids
Mad,a,718,1276,2607,90,-66,-32,34,17,104,-8,sp,ids
Mad,a,854,1373,2804,230,1,38,-133,241,67,-73,sp,ids
Mad,e,547,2181,3056,180,8,97,39,64,344,42,sp,ids
Mad,e,449,1502,2842,50,9,109,120,-0.8,-400,55,sp,ids
Mad,e,555,1956,2898,80,-3,10,-30,136,30,241,sp,ids
Mad,a,502,2004,2820,30,27,-55,-30,33,-71,-56,sp,ids
Mad,e,447,2305,2743,70,26,-72,-5,14,-78,6,sp,ids
Mad,i,394,2151,3082,30,-19,-21,100,-4,25,40,sp,ids
Mad,e,413,2054,3063,30,-0.7,-51,20,29,-25,-55,sp,ids
Mad,e,586,2054,3054,50,-11,-20,-21,7,-22,-61,sp,ids
Mad,i,447,733,2377,30,2,-63,-11,-5,108,5,sp,ids
Mad,i,444,2515,3555,50,6,212,0.8,90,184,-233,sp,ids
Mad,o,479,1359,3043,50,21,81,-76,49,-63,-15,sp,ids
Mad,i,545,2441,3048,30,65,-104,3,-538,-555,-161,sp,ids
Mad,i,466,2789,3597,50,21,-4,-19,-32,-50,-571,sp,ids
Mad,o,593,1504,2843,30,-9,24,-113,-28,2,-19,sp,ids
Mad,e,497,1748,2535,120,-18,499,543,2,274,52,sp,ids
Mad,u,447,929,2927,290,27,164,-146,-1,-133,145,sp,ids
Mad,a,676,1754,2697,90,-60,62,-19,70,556,165,sp,ids
Mad,a,650,1851,2765,100,37,-149,-60,89,-528,119,sp,ids
Mad,a,689,1554,2559,150,-26,356,248,49,348,-96,sp,ids
Mad,a,536,1201,2618,30,18,-4,-19,27,-7,-22,sp,ids
Mad,a,826,1516,2425,280,-20,-89,77,132,-202,95,sp,ids
Mad,o,532,995,2701,240,-0.4,46,85,-122,47,92,sp,ids
Mad,i,558,2835,3236,90,-171,-2281,-393,-0.3,367,294,sp,ids
Mad,a,695,1862,2824,80,-101,99,151,-74,33,100,sp,ids
Mad,o,487,1116,2908,70,78,658,232,18,11,-20,sp,ids
Mad,i,381,1623,3638,30,28,-354,-529,62,-436,-102,sp,ids
Mad,a,548,1060,2739,110,-5,133,-13,13,-52,-239,sp,ids
Mad,e,658,1583,2668,30,27,953,233,-601,-1030,-1263,sp,ids
Mad,o,798,1627,2769,30,16,110,59,4,-38,-8,sp,ids
Mad,o,552,2001,2809,30,-1,21,24,21,44,17,sp,ids
Mad,e,845,1519,2994,30,-10,-5,30,10,-147,182,sp,ids
Mad,e,731,1134,2400,50,2,819,232,-28,-174,55,sp,ids
Mad,o,570,1123,2874,160,-37,68,18,42,94,-94,sp,ids
Mad,a,601,1146,2815,30,-36,-12,31,-39,-31,-51,sp,ids
Mad,i,739,1315,2735,30,-13,31,-63,-64,10,-35,sp,ids
Mad,a,898,1604,2659,70,-99,-172,91,-39,118,-84,sp,ids
Mad,i,407,2628,3107,30,12,24,45,18,277,378,sp,ids
Mad,e,414,2110,2826,190,-1,181,-184,-144,62,-164,sp,ids
Mad,e,583,1996,3100,30,-59,-26,16,-81,-26,90,sp,ids
Mad,e,654,1900,3175,30,31,9,-29,-18,16,42,sp,ids
Mad,e,501,1992,2846,40,-32,-103,-92,-84,-334,-62,sp,ids
Mad,u,538,1756,2848,220,-67,-262,37,82,224,-309,sp,ids
Mad,a,631,1498,3083,220,3,-107,-201,9,113,38,sp,ids
Mad,i,606,1242,2993,30,1,5,4,2,10,21,sp,ids
Mad,a,429,1351,2726,40,3,89,71,-2,-102,-9,sp,ids
Mad,e,437,1521,2713,80,0.4,34,18,2,20,-16,sp,ids
Mad,a,501,1029,2790,30,-9,-2,-42,-4,12,-16,sp,ids
Mad,o,449,1313,3139,280,112,-365,-308,-376,-521,54,sp,ids
Mad,a,700,1282,2671,30,34,49,30,38,37,41,sp,ids
Mad,a,618,1228,2571,30,-1,-24,27,-4,-14,19,sp,ids
Mad,e,705,1389,2617,30,-51,-106,-31,-20,-107,-38,sp,ids
Mad,e,605,1910,2656,30,35,-6,13,39,0,21,sp,ids
Mad,e,512,1930,2917,30,-21,-33,6,-8,-39,11,sp,ids
Mad,o,435,1973,3565,30,-62,197,-914,-57,-782,-517,sp,ids
Mad,e,487,2496,2993,100,-16,145,-258,-34,135,144,sp,ids
Mad,o,834,2125,3905,290,933,590,97,79,114,673,sp,ids
Mad,o,371,1972,2913,80,28,337,237,59,-172,13,sp,ids
Mad,e,482,2046,2876,40,7,8,-23,6,28,-56,sp,ids
Mad,o,455,1816,2949,30,35,64,-88,21,-136,-70,sp,ids
Mad,e,428,2129,3300,220,22,-300,-417,25,-250,62,sp,ids
Mad,a,377,2154,2573,50,-4,-42,74,-101,-178,-567,sp,ids
Mad,o,867,2347,3711,80,-367,-105,-33,38,-23,33,sp,ids
Mad,i,337,2118,3035,110,108,-110,96,-1798,-861,-1278,sp,ids
Mad,o,435,2381,2957,180,-12,-1761,-311,7,190,-120,sp,ids
Mad,u,496,2225,3342,284.448,19,100,-159,32,121,-126,sp,ids
Mad,o,623,1596,3402,136.463,53,160,-70,118,555,829,sp,ids
Mad,o,454,885,3113,378.375,9,45,133,-81,-356,-249,sp,ids
Mad,e,421,2114,2891,297.738,-10,47,169,-81,178,-163,sp,ids
Mad,a,840,1616,3063,120,-90,-303,25,244,-113,-245,sp,ids
Mad,o,585,1830,3335,90,5,-76,-265,162,7,45,sp,ids
Mad,i,440,2835,3080,130,-11,-454,-19,17,341,2,sp,ids
Mad,o,574,1075,2959,150,-65,-24,-2,-206,-1166,-426,sp,ids
Mad,o,546,1228,3000,70,-16,-31,52,40,-4,3,sp,ids
Mad,e,589,1928,2780,130,-43,291,43,-15,42,-293,sp,ids
Mad,i,294,2319,2713,46.521,-27,339,212,-22,133,59,sp,ids
Mad,a,725,1827,2761,127.159,8,82,156,282,118,-598,sp,ids
Mad,e,424,1943,2518,70,9,73,-31,22,14,-310,sp,ids
Mad,e,519,2477,2580,290,-85,-899,236,80,485,-704,sp,ids
Mad,e,416,2229,3315,70,-14,50,-479,9,88,-281,sp,ids
Mad,e,445,2041,3053,70,7,6,-44,21,121,122,sp,ids
Mad,e,529,2800,3399,60,-13,65,-186,-8,55,50,sp,ids
Mad,a,729,1355,2347,60,53,91,56,61,102,-81,sp,ids
Mad,e,535,1915,2610,90,13,-75,-203,-40,145,-199,sp,ids
Mad,u,573,1223,3119,70,-6,-1,20,72,83,-13,sp,ids
Mad,a,851,1615,2839,140,-15,-217,-207,53,-220,120,sp,ids
Mad,o,647,1227,3272,140,142,-251,-1243,152,84,363,sp,ids
Mad,u,487,1101,2948,70,-28,-26,93,8,-101,-60,sp,ids
Mad,a,852,1687,2728,140,-39,-290,-115,191,-190,-116,sp,ids
Mad,o,707,1448,2418,70,-29,170,636,-10,134,-1023,sp,ids
Mad,e,579,2027,2780,70,13,-178,-17,24,-17,75,sp,ids
Mad,a,757,1618,2988,60,-97,172,-203,-69,-180,-537,sp,ids
Mad,e,603,1927,2181,30,2,218,1427,-6,192,-23,sp,ids
Mad,e,666,1851,2877,70,81,-70,23,71,-41,37,sp,ids
Mad,u,490,1249,3133,40,-5,134,-25,0.7,-52,-40,sp,ids
Mad,a,856,1628,3042,100,-63,-130,159,102,-134,375,sp,ids
Mad,i,432,1978,3055,50,1507,1101,1513,-28,-6,-72,sp,ids
Mad,a,798,1944,3393,30,62,13,9,38,18,39,sp,ids
Mad,u,450,1525,3170,40,12,356,147,13,-192,90,sp,ids
Mad,a,756,1561,2916,180,92,763,632,-132,-338,-343,sp,ids
Mad,o,883,2574,3606,50,-619,-1235,-646,-64,183,45,sp,ids
Mad,a,488,1858,3109,40,90,-109,-145,60,-64,-125,sp,ids
Mad,e,475,1890,2921,70,-1,255,96,15,221,-220,sp,ids
Mad,a,884,2023,3336,90,57,-214,3,94,-360,-184,sp,ids
Mad,o,367,2119,3022,30,-7,158,397,-3,-223,-265,sp,ids
Mad,a,623,1452,2766,60,36,-20,20,73,7,-84,sp,ids
Mad,e,469,2079,2891,100,9,-130,-114,28,-34,-247,sp,ids
Mad,i,425,2132,3999,456.218,216,-98,-145,-1020,-1567,-377,sp,ids
Mad,a,414,1747,2447,30,13,-42,-82,11,-123,-29,sp,ids
Mad,e,452,1944,2264,60,-20,392,955,10,-79,-386,sp,ids
Mad,e,425,2370,2719,100,0.5,-96,47,-4,224,-114,sp,ids
Mad,e,446,2480,2536,160,2,-110,421,-27,146,-188,sp,ids
Mad,o,963,2275,3583,138.08,-207,-75,-195,114,5,-63,sp,ids
