iteration,log_likelihood
4740,-84159.49866303592
4750,-84092.02311758915
4760,-84333.11001870237
4770,-84371.1518191565
4780,-84280.93048709366
4790,-84152.6100019335
4800,-84401.2814993936
4810,-84244.64779834988
4820,-84271.04440421933
4830,-84170.87487412192
4840,-84152.35241089368
4850,-84447.21596208516
4860,-84205.61420893372
4870,-84074.23710391132
4880,-84052.67605625499
4890,-84050.18643379082
4900,-84035.94399262947
4910,-84046.7088543353
4920,-83924.3269592803
4930,-83734.64625823441
4940,-83562.14585943882
4950,-83820.57317368584
4960,-83978.91713189354
4970,-84046.36259528472
4980,-84008.78131776865
4990,-83870.52343277325
5000,-83934.90428397317
5010,-83845.98017277794
5020,-83899.76687669582
5030,-84066.05318501676
5040,-84154.85045136625
5050,-84040.02155559619
5060,-83842.53223034821
5070,-83628.78631109306
5080,-83975.60988082783
5090,-83953.25593581249
5100,-83842.40221873783
5110,-83692.19809321611
5120,-83587.18654658175
5130,-83744.48789756605
5140,-83518.45346525592
5150,-83484.01526423343
5160,-83669.78999857236
5170,-83639.73848797157
5180,-83402.95987925383
5190,-83395.21356568336
5200,-83519.97596606571
5210,-83379.94196932059
5220,-83453.10210893236
5230,-83568.76349879077
5240,-83506.24262357544
5250,-83331.72544436646
5260,-83424.84429768073
5270,-83321.89338945651
5280,-83470.67422327885
5290,-83541.19655497927
5300,-83548.02085591409
5310,-83343.76703715607
5320,-83281.34748640214
5330,-83526.22194751629
5340,-83458.40667925825
5350,-83449.38679020523
5360,-83284.95761982344
5370,-83329.39242365242
5380,-83547.41698187662
5390,-83172.1472090959
5400,-83238.97756741842
5410,-83243.41444393937
5420,-83484.06398317052
5430,-83199.61240835418
5440,-83200.64138263023
5450,-83416.83592008492
5460,-83294.85592050012
5470,-83228.67094929013
5480,-83245.05331927552
5490,-83046.47505772102
5500,-83264.66184817761
5510,-83304.55276383064
5520,-83116.5784991411
5530,-83165.21522454756
5540,-83086.11925418014
5550,-82923.39825397595
5560,-82785.8063345472
