speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2
HS10,a,400,1370,2239,24.361,11,-143,-14,-10,3,-10,sp,ads,-0.8836229926608982,-0.8397037305681907
HS10,a,535,1643,2988,30,-27,26,88,74,59,-17,sp,ads,0.09066470955051803,-0.28035609211623236
HS10,u,209,865,2625,40,8,-171,-225,18,-276,75,sp,ads,-2.2620596676414944,-1.8743944170818865
HS10,e,427,1982,2949,40,45,-4,-19,-50,-95,57,sp,ads,-0.688765452218615,0.4142184479394961
HS10,e,458,1725,2888,40,25,246,-16,172,-49,-139,sp,ads,-0.46504012800710454,-0.11234691133579067
HS10,a,237,1780,2699,68.73,410,-37,212,79,134,473,sp,ads,-2.0599851812569043,3.421733340177822e-4
HS10,i,242,983,2752,144.544,76,1709,426,33,-717,305,sp,ads,-2.0239004515453702,-1.6326251081539338
HS10,e,227,1801,2124,40,-3,72,815,1,-118,-1630,sp,ads,-2.132154640679972,0.04336891475339919
HS10,a,615,1818,3246,70,36,21,58,62,92,270,sp,ads,0.668020384935061,0.07820008637861271
HS10,o,452,1009,3030,123.849,48,228,-35,217,-136,3,sp,ads,-0.5083418036609453,-1.5793539044918425
HS10,o,322,1484,3256,62.05,82,-172,-199,110,-365,556,sp,ads,-1.4465447761608274,-0.6061299914344058
HS10,e,533,2103,2924,114.607,-39,-91,16,171,107,-34,sp,ads,0.07623081766590445,0.6621344342130747
HS10,e,595,2196,3103,120,-160,289,-117,-11,171,-75,sp,ads,0.5236814660889252,0.852681431927478
HS10,e,588,2278,3314,73.179,-114,-185,-226,62,-102,59,sp,ads,0.47316284449277773,1.0206906127079198
HS10,i,402,2646,3019,100,3,-176,36,27,161,-27,sp,ads,-0.8691891007762845,1.7746830337713653
HS10,a,551,1938,3237,80,-69,83,-129,225,260,79,sp,ads,0.2061358446274266,0.32406718020364933
HS10,a,684,1730,3328,80,-60,3,-34,169,62,48,sp,ads,1.1659896549542292,-0.1021024490930808
HS10,e,490,2238,3043,110,-22,-234,-141,47,255,1,sp,ads,-0.23409785785328738,0.9387349147662408
HS10,e,518,2465,3081,70,-89,-789,-541,76,1180,561,sp,ads,-0.03202337146869735,1.4038335005852685
HS10,e,615,2283,3432,60,-7,-358,-108,58,-579,9,sp,ads,0.668020384935061,1.0309350749506296
HS10,i,426,2555,2969,100,-3,9,137,7,255,88,sp,ads,-0.6959823981609217,1.5882338209540459
HS10,a,582,1719,3152,60,-17,40,44,261,61,15,sp,ads,0.429861168838937,-0.12464026602704249
HS10,o,447,1216,2841,24.82,42,23,35,117,100,-10,sp,ads,-0.5444265333724791,-1.1552331676436542
HS10,o,537,1250,3442,59.97,-80,-284,-801,-69,-267,141,sp,ads,0.1050986014351316,-1.0855708243932272
HS10,e,638,2002,3219,60,-53,-51,125,38,353,92,sp,ads,0.834010141608117,0.45519629691033553
HS10,o,619,1409,3789,70,-124,-312,-2215,96,-296,636,sp,ads,0.696888168704288,-0.7597969250750537
HS10,a,700,1647,3031,90,-92,-171,-18,17,-40,-34,sp,ads,1.2814607900311379,-0.27216052232206445
HS10,a,484,1660,3132,30,-6,-53,-77,-13,-16,-34,sp,ads,-0.2773995335071281,-0.24552492049101884
HS10,e,448,1608,2976,30,29,34,106,15,-7,27,sp,ads,-0.5372095874301724,-0.3520673278152014
HS10,e,615,2146,2816,80,-88,33,143,-19,230,-248,sp,ads,0.668020384935061,0.7502368095003794
HS10,a,737,1701,3036,78.911,20,-89,118,-21,-77,51,sp,ads,1.5484877898964888,-0.161520330100798
HS10,e,610,1783,3043,44.676,-5,2,265,-2,98,30,sp,ads,0.631935655223527,0.006488850679643697
HS10,a,561,1895,2991,43.82,9,-99,-108,-35,-292,98,sp,ads,0.2783053040504945,0.23596480491634453
HS10,e,545,2408,3108,42.812,-52,170,96,28,212,75,sp,ads,0.16283416897358588,1.2870466310183761
HS10,e,420,1978,3070,50,33,-34,-215,80,119,116,sp,ads,-0.7392840738147625,0.40602287814532817
HS10,i,235,1230,2705,18.468,10,0.6,-16,11,-236,-53,sp,ads,-2.074419073141518,-1.1265486733640666
HS10,o,475,1090,3720,110,0.4,136,-1611,202,365,1062,sp,ads,-0.3423520469878892,-1.4133936161599427
HS10,a,490,1676,3223,121.565,75,-3,-283,-152,89,20,sp,ads,-0.23409785785328738,-0.21274264131434728
HS10,e,430,2005,2835,90,29,-113,-346,71,-15,-78,sp,ads,-0.6671146143916945,0.46134297425596144
HS10,o,377,1396,2681,40,39,-303,-361,80,154,-178,sp,ads,-1.0496127493339542,-0.7864325269060994
HS10,e,469,1739,1982,90,-6,115,552,-98,126,-632,sp,ads,-0.38565372264172987,-0.08366241705620306
HS10,o,442,1242,2485,90,149,176,136,110,-61,-184,sp,ads,-0.5805112630840131,-1.101961963981563
HS10,e,514,2220,2852,370,-34,122,-32,134,229,180,sp,ads,-0.060891155237924495,0.9018548506924854
HS10,o,501,1121,2728,90,-40,-79,-122,-7,-326,122,sp,ads,-0.1547114524879127,-1.3498779502551417
HS10,e,429,1867,2789,50.233,31,-155,-79,163,150,191,sp,ads,-0.6743315603340013,0.17859581635716934
HS10,e,568,2055,3122,63.652,-99,213,170,14,305,-40,sp,ads,0.328823925646642,0.56378759668306
HS10,o,468,1621,2950,60,55,-218,23,164,20,-94,sp,ads,-0.3928706685840367,-0.3254317259841557
HS10,i,416,2476,2916,90,-12,-20,47,3,42,-278,sp,ads,-0.7681518575839895,1.42637131751923
HS10,e,466,1901,2567,40,46,-262,-187,81,199,236,sp,ads,-0.40730456046865027,0.24825815960759637
HS10,a,660,1206,1648,70,31,538,1399,138,74,-679,sp,ads,0.9927829523388664,-1.175722092129074
HS10,o,626,1457,2887,60,-131,-402,-51,330,99,-157,sp,ads,0.7474067903004356,-0.6614500875450391
HS10,e,637,1977,3058,62.848,-53,-70,-26,28,-74,-295,sp,ads,0.8267931956658102,0.4039739856967862
HS10,o,536,943,2276,80,-56,202,570,246,-492,-937,sp,ads,0.0978816554928248,-1.7145808060956127
HS10,a,741,1593,3361,60,-42,110,28,50,-56,-559,sp,ads,1.577355573665716,-0.3828007145433309
HS10,e,460,1862,2950,50,-23,60,16,15,18,-60,sp,ads,-0.45060623612249096,0.16835135411445948
HS10,e,533,2162,2941,140,-32,-89,67,55,189,99,sp,ads,0.07623081766590445,0.7830190886770511
HS10,a,735,2006,3116,120,76,-155,-105,153,-216,79,sp,ads,1.5340538980118754,0.4633918667045034
HS10,u,261,861,2402,48.795,15,38,277,29,-697,-562,sp,ads,-1.8867784786415416,-1.8825899868760543
HS10,a,524,1781,3141,60,-8,76,-52,87,-29,58,sp,ads,0.011278304185143372,0.002391065782559754
HS10,e,507,1593,2222,60,-24,-196,349,94,-369,-888,sp,ads,-0.111409776834072,-0.3828007145433309
HS10,o,500,1658,3237,40,-92,18,150,54,144,245,sp,ads,-0.1619283984302195,-0.24962270538810277
HS10,a,631,1707,3232,100,-17,26,66,89,-49,101,sp,ads,0.7834915200119695,-0.14922697540954616
HS10,i,341,2126,3288,50,2,7,-140,20,26,-232,sp,ads,-1.3094228032569986,0.7092589605295401
HS10,e,562,2371,3093,37.23,-34,57,-37,29,158,43,sp,ads,0.28552224999280124,1.211237610422323
HS10,o,576,2094,3361,70,-0.4,57,128,-32,122,89,sp,ads,0.38655949318509625,0.6436944021761969
HS10,a,714,1783,3159,120,-35,26,171,326,-38,98,sp,ads,1.382498033223433,0.006488850679643697
HS10,a,673,1856,2800,100,-31,-62,-38,-48,-235,-171,sp,ads,1.0866032495888545,0.15605799942320764
HS10,e,629,2333,3161,60,26,-13,-43,39,61,-0.6,sp,ads,0.769057628127356,1.1333796973777281
HS10,a,623,1900,3210,60,51,-114,30,332,208,108,sp,ads,0.7257559524735152,0.2462092671590544
HS10,a,725,1824,2791,120,-84,-44,103,57,-216,-44,sp,ads,1.4618844385888075,0.09049344106986454
HS10,e,488,2291,2780,146.02,-21,117,76,212,323,30,sp,ads,-0.24853174973790093,1.0473262145389655
HS10,a,746,1531,3054,77.9,-34,433,-170,191,364,445,sp,ads,1.61344030337725,-0.5098320463529332
HS10,e,535,2018,2846,60,-92,27,-245,-71,90,251,sp,ads,0.09066470955051803,0.48797857608700707
HS10,a,752,1967,2864,150,24,-160,-1019,174,-321,-145,sp,ads,1.6567419790310907,0.3834850612113665
HS10,a,723,1720,3083,100,-45,-29,-154,111,46,-10,sp,ads,1.4474505467041938,-0.12259137357850053
HS10,u,303,1011,2661,70,2,-111,-22,-3,9,148,sp,ads,-1.5836667490646565,-1.5752561195947585
HS10,o,526,1083,3280,100,-4,3,-1134,215,-394,-349,sp,ads,0.025712196069756946,-1.4277358632997366
HS10,e,595,2116,3115,70,-65,50,-102,10,125,-81,sp,ads,0.5236814660889252,0.6887700360441203
HS10,o,440,1470,2972,60,12,-172,-61,39,-8,-144,sp,ads,-0.5949451549686267,-0.6348144857139935
HS10,o,401,1094,2556,69.615,-23,23,309,-84,200,-290,sp,ads,-0.8764060467185913,-1.405198046365775
HS10,e,517,2398,3101,328.834,-17,-123,-112,-69,146,-65,sp,ads,-0.03924031741100413,1.2665577065329563
HS10,e,602,2412,3003,49.147,-54,-123,-13,63,15,-45,sp,ads,0.5742000876850727,1.295242200812544
HS10,o,422,1741,3017,66.432,15,240,-163,136,44,-68,sp,ads,-0.7248501819301488,-0.07956463215911912
HS10,e,318,1431,2610,40,123,408,469,61,127,-101,sp,ads,-1.4754125599300547,-0.7147212912071303
HS10,e,583,1961,2753,30,-46,-313,-133,-25,-178,-199,sp,ads,0.43707811478124375,0.3711917065201147
HS10,e,605,2371,3306,30,17,-74,-152,58,-27,-15,sp,ads,0.595850925511993,1.211237610422323
HS10,e,470,2340,2826,90,-43,-39,96,-76,282,-67,sp,ads,-0.3784367766994231,1.147721944517522
HS10,a,823,1645,2986,220,-35,75,-27,106,-102,-108,sp,ads,2.1691451409348725,-0.2762583072191484
HS10,o,441,1519,2651,21.097,-26,-35,-52,87,7,-95,sp,ads,-0.58772820902632,-0.5344187557354368
HS10,e,493,1752,3079,40,24,48,-13,218,38,-24,sp,ads,-0.212447020026367,-0.05702681522515743
HS10,e,406,1458,2869,23.668,-6,149,137,44,-20,34,sp,ads,-0.8403213170070575,-0.6594011950964971
HS10,e,595,1985,2850,21.097,-6,-68,-51,-2,-45,-38,sp,ads,0.5236814660889252,0.420365125285122
HS10,a,582,2293,3333,30,-16,-82,-178,8,13,-254,sp,ads,0.429861168838937,1.0514239994360493
HS10,e,547,1899,2986,67.197,-87,60,-117,-51,-18,-3,sp,ads,0.17726806085819946,0.2441603747105124
HS10,a,686,1708,3004,41.778,5,4,-1,14,-26,-7,sp,ads,1.1804235468388429,-0.14717808296100418
HS10,a,716,1653,3284,60,42,-15,-18,73,17,22,sp,ads,1.3969319251080463,-0.25986716763081263
HS10,o,519,964,3327,110,-90,-47,-888,-57,-1139,32,sp,ads,-0.02480642552639056,-1.6715540646762312
HS10,e,374,2501,3123,37.23,-43,4,-5,4,-35,158,sp,ads,-1.0712635871608747,1.4775936287327796
HS10,e,396,1793,2869,30.933,19,202,-193,4,79,-73,sp,ads,-0.9124907764301253,0.026977775165063417
HS10,e,581,1942,2981,60,0.05,90,-3,52,152,-12,sp,ads,0.42264422289663023,0.3322627499978172
HS10,a,727,1673,3167,60,11,51,-5,78,120,-126,sp,ads,1.476318330473421,-0.2188893186599732
HS10,o,431,921,3028,40,42,82,-79,117,8,322,sp,ads,-0.6598976684493878,-1.759656439963536
HS10,i,411,2689,3197,100,-17,49,12,-54,297,176,sp,ads,-0.8042365872955235,1.8627854090586702
HS10,a,562,1730,3268,143.42,104,195,-14,322,-37,-148,sp,ads,0.28552224999280124,-0.1021024490930808
HS10,e,453,2023,2943,69.214,2,-40,287,108,129,-14,sp,ads,-0.5011248577186385,0.4982230383297169
HS10,e,532,1816,2813,50,23,-121,-67,81,-6,-84,sp,ads,0.06901387172359766,0.07410230148152877
HS10,e,521,1992,3243,40,-67,-59,-20,56,-5,-173,sp,ads,-0.010372533641776987,0.4347073724249158
HS10,e,603,2096,3064,60,-10,-9,83,-13,11,79,sp,ads,0.5814170336273795,0.6477921870732809
HS10,i,391,2535,3116,55.893,-18,39,347,-28,37,-83,sp,ads,-0.9485755061416592,1.5472559719832064
HS10,a,537,2224,2942,38.471,-60,120,-5,-41,139,-5,sp,ads,0.1050986014351316,0.9100504204866533
HS10,e,436,1854,2992,32.633,14,4,-17,136,91,-20,sp,ads,-0.6238129387378538,0.15196021452612368
HS10,e,563,2487,3489,21.097,-12,0.5,-220,6,66,-528,sp,ads,0.29273919593510805,1.448909134453192
HS10,e,597,2576,3621,30,1,-72,70,20,-14,-68,sp,ads,0.5381153579735388,1.6312605623734273
HS10,e,434,2184,2957,60,3,112,-199,129,163,-55,sp,ads,-0.6382468306224675,0.8280947225449744
HS10,a,730,1737,2986,110,-80,19,-4,106,-109,-96,sp,ads,1.4979691683003413,-0.087760201953287
HS10,i,361,2732,3470,240,6,-28,-78,-2,70,322,sp,ads,-1.1650838844108629,1.9508877843459749
HS10,u,302,1270,2573,50,-163,79,329,45,-73,-46,sp,ads,-1.5908836950069631,-1.044592975422388
HS10,a,532,1931,2956,60,10,-29,-197,-0.3,-6,41,sp,ads,0.06901387172359766,0.3097249330638555
HS10,a,629,1625,3003,45.575,-39,27,-125,-4,596,990,sp,ads,0.769057628127356,-0.31723615618998785
HS10,a,731,1187,1402,109.208,3,168,-16,-170,-496,-1526,sp,ads,1.5051861142426481,-1.2146510486513715
HS10,o,223,816,2440,131.453,46,-27,299,23,-648,30,sp,ads,-2.1610224244491993,-1.974790147060443
HS10,e,443,2562,2948,40.64,36,-14,13,134,252,-33,sp,ads,-0.5732943171417063,1.6025760680938397
HS10,o,471,1575,2904,40,-56,42,182,-8,209,-108,sp,ads,-0.3712198307571163,-0.4196807786170864
HS10,e,423,1370,3141,30,43,29,-119,75,20,31,sp,ads,-0.717633235987842,-0.8397037305681907
HS10,a,691,1680,3027,84.388,-8,54,13,60,-40,-35,sp,ads,1.2165082765503767,-0.2045470715201794
HS10,e,568,2754,3683,40,7,-95,-82,93,-60,-168,sp,ads,0.328823925646642,1.9959634182138983
HS10,e,587,1994,2939,30,-60,47,4,-39,17,-6,sp,ads,0.4659458985504709,0.43880515732199976
HS10,a,609,2097,2947,70,36,-117,-4,45,-179,-2,sp,ads,0.6247187092812202,0.6498410795218228
HS10,e,425,2359,2986,50,8,78,-53,121,257,113,sp,ads,-0.7031993441032285,1.1866509010398194
HS10,o,425,1237,3149,70,28,33,-33,77,100,58,sp,ads,-0.7031993441032285,-1.1122064262242728
HS10,e,603,2035,2976,60,-26,-73,-47,38,124,145,sp,ads,0.5814170336273795,0.5228097477122206
HS10,o,443,1471,2861,70,29,-101,-63,152,-74,-178,sp,ads,-0.5732943171417063,-0.6327655932654515
HS10,e,454,1333,2471,30,7,-47,50,-9,-57,-8,sp,ads,-0.4939079117763317,-0.9155127511642436
HS10,o,487,1723,1806,30,36,-157,481,142,37,-1043,sp,ads,-0.25574869568020775,-0.11644469623287461
HS10,o,497,1062,2561,68.902,47,214,-81,207,256,-66,sp,ads,-0.18357923625713987,-1.470762604719118
HS10,e,497,1459,2671,39.712,-54,102,-76,-53,101,76,sp,ads,-0.18357923625713987,-0.6573523026479552
HS10,o,411,1039,2581,75.882,115,136,67,157,-14,-143,sp,ads,-0.8042365872955235,-1.5178871310355833
HS10,e,404,1955,2678,40,-7,463,32,6,-233,-15,sp,ads,-0.854755208891671,0.35889835182886287
HS10,e,267,1987,3103,40,73,27,-275,39,163,198,sp,ads,-1.8434768029877007,0.42446291018220594
HS10,u,368,1072,2888,50,35,206,58,116,-192,52,sp,ads,-1.1145652628147154,-1.4502736802336982
HS10,i,334,2511,3197,80,22,6,-50,92,137,389,sp,ads,-1.359941424853146,1.4980825532181992
HS10,e,591,2223,3056,40,18,111,-38,39,25,-31,sp,ads,0.4948136823196981,0.9080015280381113
HS10,e,375,2453,3077,60,57,-198,-164,58,503,159,sp,ads,-1.0640466412185678,1.3792467912027648
HS10,o,410,1152,2862,70,26,-47,-16,43,-65,189,sp,ads,-0.8114535332378303,-1.2863622843503406
HS10,e,559,2353,3015,161.33,-116,87,-65,-112,79,33,sp,ads,0.2638714121658809,1.1743575463485676
HS10,a,757,1426,3129,40,-215,-601,-1582,56,114,568,sp,ads,1.6928267087426245,-0.7249657534498403
HS10,e,496,2103,2840,37.72,-48,2,3,-65,14,-12,sp,ads,-0.19079618219944666,0.6621344342130747
HS10,a,767,1854,2863,129.814,-104,104,11,83,-283,-86,sp,ads,1.7649961681656925,0.15196021452612368
HS10,e,540,1789,3060,73.219,94,-57,-60,190,-0.6,-20,sp,ads,0.12674943926205195,0.01878220537089553
HS10,o,372,1464,3121,65.773,59,55,-201,110,-144,-197,sp,ads,-1.085697479045488,-0.6471078404052453
HS10,e,569,2004,3050,38.826,-5,50,113,34,83,-12,sp,ads,0.33604087158894874,0.4592940818074195
HS10,o,361,1503,2993,50,57,-33,-248,65,-61,-233,sp,ads,-1.1650838844108629,-0.5672010349121084
HS10,o,508,1367,2920,40,-38,34,84,-35,27,29,sp,ads,-0.10419283089176522,-0.8458504079138166
HS10,a,447,2024,2720,24.127,30,-272,-40,21,-119,11,sp,ads,-0.5444265333724791,0.5002719307782589
HS10,i,549,2209,2999,30,-79,32,-6,-48,73,-50,sp,ads,0.19170195274281304,0.8793170337585237
HS10,a,627,2051,2987,28.804,1,47,28,26,73,-18,sp,ads,0.7546237362427424,0.5555920268888921
HS10,i,383,2732,3266,58.327,-47,-112,291,-17,47,164,sp,ads,-1.0063110736801135,1.9508877843459749
HS10,a,610,1929,3109,70,-35,11,-92,24,26,-11,sp,ads,0.631935655223527,0.30562714816677156
HS10,a,508,1675,3078,60,25,-11,52,238,28,-9,sp,ads,-0.10419283089176522,-0.21479153376288926
HS10,e,532,1854,2915,50,-5,-202,-224,8,-174,-110,sp,ads,0.06901387172359766,0.15196021452612368
HS10,o,579,1718,3125,50,7,-31,12,95,141,127,sp,ads,0.40821033101201665,-0.12668915847558446
HS10,a,627,1919,3317,80,-17,-140,33,77,40,-128,sp,ads,0.7546237362427424,0.2851382236813519
HS10,i,375,1752,2489,35.423,5,599,-95,15,-667,-1106,sp,ads,-1.0640466412185678,-0.05702681522515743
HS10,e,573,2524,3117,40,-29,29,7,-23,134,135,sp,ads,0.3649086553581759,1.5247181550492448
HS10,o,507,1178,2924,60,-92,-105,-38,-102,-648,-686,sp,ads,-0.111409776834072,-1.2330910806882491
HS10,e,608,1958,3364,30,9,16,145,31,0.07,-210,sp,ads,0.6175017633389135,0.3650450291744888
HS10,e,226,921,2453,30,36,-97,-93,17,-781,-412,sp,ads,-2.139371586622279,-1.759656439963536
HS10,o,273,1561,3110,65.178,59,-256,-332,51,-195,280,sp,ads,-1.80017512733386,-0.44836527289667405
HS10,e,617,2061,3078,50,-55,-126,-74,14,16,-65,sp,ads,0.6824542768196745,0.5760809513743118
HS10,a,673,1718,3188,60,69,-44,101,213,53,71,sp,ads,1.0866032495888545,-0.12668915847558446
HS10,a,737,1896,2864,90,-5,-40,22,83,-140,-42,sp,ads,1.5484877898964888,0.2380136973648865
HS10,e,473,2167,2926,119.136,-3,143,-2,252,168,18,sp,ads,-0.35678593887250276,0.7932635509197609
HS10,i,384,2551,2969,127.642,7,101,100,-26,28,8,sp,ads,-0.9990941277378067,1.580038251159878
HS10,u,243,735,2669,100,196,401,20,-498,-876,-72,sp,ads,-2.0166835056030634,-2.1407504353923428
HS10,o,279,1513,2623,42.536,156,47,135,62,-82,-194,sp,ads,-1.7568734516800193,-0.5467121104266887
HS10,e,476,2353,3018,29.784,-62,39,6,20,6,-84,sp,ads,-0.33513510104558236,1.1743575463485676
HS10,e,524,2462,3110,60,18,-75,60,206,-72,-526,sp,ads,0.011278304185143372,1.3976868232396424
HS10,e,436,2390,2938,34.748,22,107,6,0.3,-111,49,sp,ads,-0.6238129387378538,1.2501665669446205
HS10,e,570,2180,3113,40,-20,-150,-79,20,103,-103,sp,ads,0.34325781753125556,0.8198991527508065
HS10,a,628,1652,1853,70,5,-5,677,95,373,-503,sp,ads,0.7618406821850492,-0.2619160600793546
HS10,o,421,1198,2193,70,27,-39,180,65,-219,-329,sp,ads,-0.7320671278724556,-1.19211323171741
HS10,e,507,2330,2810,183.051,-53,178,342,-17,49,-129,sp,ads,-0.111409776834072,1.1272330200321024
HS10,e,418,2127,3165,60,81,245,-279,171,81,193,sp,ads,-0.753717965699376,0.711307852978082
HS10,a,644,1542,2971,50,42,113,76,44,18,134,sp,ads,0.8773118172619577,-0.4872942294189715
HS10,a,569,966,2854,50,16,242,16,70,-857,-141,sp,ads,0.33604087158894874,-1.6674562797791472
HS10,a,694,1586,3336,50,-9,153,-64,67,92,-26,sp,ads,1.238159114377297,-0.39714296168312474
HS10,o,516,1295,2577,48.864,-37,-142,-170,-20,-159,-99,sp,ads,-0.04645726335331092,-0.9933706642088386
HS10,e,545,2432,3324,40,-7,-495,-184,60,391,116,sp,ads,0.16283416897358588,1.3362200497833834
HS10,o,436,1245,2744,40,41,177,55,87,28,-757,sp,ads,-0.6238129387378538,-1.0958152866359372
HS10,o,406,1003,2545,40,14,54,73,46,-39,-171,sp,ads,-0.8403213170070575,-1.5916472591830944
HS10,e,606,2223,2988,38.573,-132,-1036,-519,17,347,150,sp,ads,0.6030678714542999,0.9080015280381113
HS10,o,605,1539,3218,60,-56,-175,-355,31,-148,13,sp,ads,0.595850925511993,-0.4934409067645974
HS10,e,291,1573,2950,30,-47,-65,12,64,-102,-193,sp,ads,-1.670270100372338,-0.42377856351417037
HS10,a,779,1679,3228,60,1,-316,-2,27,-79,50,sp,ads,1.8515995194733739,-0.20659596396872137
HS10,a,628,1612,3360,52.767,77,113,20,82,117,-70,sp,ads,0.7618406821850492,-0.3438717580210335
HS10,o,501,1010,3115,90,47,277,14,-51,-494,-86,sp,ads,-0.1547114524879127,-1.5773050120433005
HS10,e,599,2120,3359,60.18,1,16,-345,29,86,-260,sp,ads,0.5525492498581523,0.6969656058382881
HS10,o,485,1004,3037,120,-4,151,-48,235,-527,29,sp,ads,-0.2701825875648213,-1.5895983667345523
HS10,i,411,2269,2505,60.841,2,60,102,0.3,94,-139,sp,ads,-0.8042365872955235,1.002250580671042
HS10,o,558,1374,3068,70,3,42,-133,103,-142,57,sp,ads,0.25665446622357413,-0.8315081607740228
HS10,e,602,2202,3044,90,-46,-51,-26,4,194,-24,sp,ads,0.5742000876850727,0.8649747866187298
HS10,o,570,1308,3127,190,-22,-152,-587,78,-72,155,sp,ads,0.34325781753125556,-0.9667350623777929
HS10,e,478,2004,2723,110.472,39,-97,63,71,91,-86,sp,ads,-0.3207012091609688,0.4592940818074195
HS10,a,758,1454,1668,200,76,309,1430,81,166,-81,sp,ads,1.7000436546849313,-0.667596764890665
HS10,e,589,1993,3041,81.023,0.03,16,42,-5,11,23,sp,ads,0.4803797904350845,0.43675626487345776
HS10,a,639,1676,2991,80,-7,-40,22,323,7,-88,sp,ads,0.8412270875504239,-0.21274264131434728
HS10,a,622,1680,2992,50,13,-21,-53,40,-23,21,sp,ads,0.7185390065312085,-0.2045470715201794
HS10,e,587,1614,1980,50,-32,-223,55,27,-21,247,sp,ads,0.4659458985504709,-0.3397739731239495
HS10,o,516,1123,2416,50,-33,-89,64,-41,-242,-454,sp,ads,-0.04645726335331092,-1.3457801653580577
HS10,a,654,1740,3283,80,-98,-167,-930,11,-56,-41,sp,ads,0.9494812766850256,-0.0816135246076611
HS10,e,471,1843,2878,18.615,2,60,126,1,10,-10,sp,ads,-0.3712198307571163,0.129422397592162
HS10,e,422,1721,2912,20.175,35,96,70,64,-34,-33,sp,ads,-0.7248501819301488,-0.12054248112995855
HS10,a,688,1745,3184,50,-29,38,38,98,-26,-81,sp,ads,1.1948574387234563,-0.07136906236495123
HS10,e,632,2077,3242,40,-65,-210,9,16,-140,60,sp,ads,0.7907084659542764,0.6088632305509835
HS10,a,504,1744,2851,60,22,100,146,-13,0.6,34,sp,ads,-0.13306061466099237,-0.0734179548134932
HS10,a,633,1510,2838,58.704,-0.08,44,-51,23,79,-68,sp,ads,0.7979254118965831,-0.5528587877723146
HS10,o,549,1396,3120,52.753,32,-83,6,62,-104,-15,sp,ads,0.19170195274281304,-0.7864325269060994
HS10,e,545,1771,3058,49.22,-44,-27,-11,29,45,55,sp,ads,0.16283416897358588,-0.018097858702859963
HS10,o,509,1593,3094,64.76,-61,-26,-33,117,-160,-142,sp,ads,-0.09697588494945843,-0.3828007145433309
HS10,e,607,1912,3094,60,4,55,-110,31,80,89,sp,ads,0.6102848173966067,0.27079597654155807
HS10,o,494,1327,3298,140,-10,-10,-462,-28,-234,308,sp,ads,-0.20523007408406022,-0.9278061058554954
HS10,e,591,2162,2940,70,10,-87,41,132,123,-107,sp,ads,0.4948136823196981,0.7830190886770511
HS10,e,597,2004,2983,53.645,-92,33,-23,-11,229,59,sp,ads,0.5381153579735388,0.4592940818074195
HS10,u,229,1161,2626,40,19,-130,56,14,-232,-90,sp,ads,-2.1177207487953584,-1.2679222523134628
HS10,a,525,1751,3048,70,-27,51,103,143,-11,-147,sp,ads,0.01849525012745016,-0.0590757076736994
HS10,i,386,2544,2910,116.194,8,11,213,-0.6,292,268,sp,ads,-0.9846602358531932,1.5656960040200842
HS10,e,619,1892,2887,58.641,-24,70,2,-23,103,-35,sp,ads,0.696888168704288,0.22981812757071862
HS10,a,602,1701,2974,91.359,64,1,-77,73,28,-126,sp,ads,0.5742000876850727,-0.161520330100798
HS10,e,500,2045,2976,80,33,-138,72,97,102,226,sp,ads,-0.1619283984302195,0.5432986721976403
HS10,i,334,2760,3228,80,25,-116,-39,106,-30,-182,sp,ads,-1.359941424853146,2.00825677290515
HS10,o,515,1049,2879,130,35,-78,-544,-109,-606,-430,sp,ads,-0.053674209295617704,-1.4973982065501636
HS10,e,600,2697,3085,160,12,-250,148,87,462,118,sp,ads,0.5597661958004592,1.879176548647006
HS10,i,299,2733,3099,62.05,22,13,321,-32,46,-192,sp,ads,-1.6125345328338836,1.9529366767945169
