speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register
HS2,i,362,2492,2891,18.331,-20,-29,-38,2,23,-32,sp,ads
HS2,u,381,1976,2814,43.388,-12,136,-2,24,149,-18,sp,ads
HS2,a,901,1695,2807,140.852,-118,22,20,63,16,-52,sp,ads
HS2,e,587,2289,3046,204.034,88,-232,-99,198,1603,800,sp,ads
HS2,a,941,1510,3041,343.199,-42,-6,72,164,-142,105,sp,ads
HS2,i,386,2796,3267,48.883,85,-101,-151,35,95,132,sp,ads
HS2,i,474,2474,2874,46.684,-34,17,5,35,119,77,sp,ads
HS2,e,489,1719,1811,82.948,-51,156,783,-101,-116,-847,sp,ads
HS2,e,615,1809,2875,50,18,19,62,89,78,48,sp,ads
HS2,a,849,2037,3033,120,-8,-43,-146,28,-282,19,sp,ads
HS2,e,619,2359,2995,190,71,2,-49,50,158,87,sp,ads
HS2,e,579,1868,2573,48.883,-109,-127,-649,-41,228,26,sp,ads
HS2,o,579,1354,2716,46.846,40,150,-44,86,159,-164,sp,ads
HS2,e,517,2287,2812,90,-16,-31,-87,-7,123,-92,sp,ads
HS2,i,327,2936,3254,337.691,20,-110,9,-102,2135,287,sp,ads
HS2,e,419,778,2093,34.625,95,1150,694,-128,-576,36,sp,ads
HS2,o,477,1211,2888,40.736,49,178,-821,108,272,190,sp,ads
HS2,e,587,2346,2810,66.781,-78,53,29,-32,132,4,sp,ads
HS2,e,632,1231,2089,74.343,-22,651,637,15,-170,-32,sp,ads
HS2,a,819,1767,2783,67.49,-9,7,19,70,13,-6,sp,ads
HS2,i,413,2511,2925,53.975,-25,-103,53,28,260,58,sp,ads
HS2,a,845,1505,2825,72.273,-88,-202,-13,14,8,-60,sp,ads
HS2,e,710,2269,2932,76.38,-33,-252,-51,17,38,-17,sp,ads
HS2,e,596,2405,3071,267.838,33,-134,-44,26,-81,101,sp,ads
HS2,a,881,1609,2780,195.458,-17,218,-70,19,-26,-3,sp,ads
HS2,e,647,2005,2786,30,-6,85,15,79,124,-19,sp,ads
HS2,o,672,1522,2948,31.57,-37,112,48,2,185,-202,sp,ads
HS2,u,293,1037,1882,41.754,16,34,449,-123,316,-164,sp,ads
HS2,e,719,1968,2891,60,21,-7,31,93,35,21,sp,ads
HS2,a,918,1586,2823,127.33,-41,82,-3,104,15,16,sp,ads
HS2,o,571,1126,2781,188.403,53,129,62,49,128,57,sp,ads
HS2,e,306,2204,2888,30,-7,94,25,-24,66,15,sp,ads
HS2,e,550,2112,2666,37.049,5,-69,127,25,7,-5,sp,ads
HS2,o,588,1232,2995,54.993,-55,-104,-228,-59,-135,-119,sp,ads
HS2,i,414,1930,2878,40,-59,-30,95,-0.6,-3,27,sp,ads
HS2,e,618,2032,2832,83.825,-48,-14,-12,-72,56,59,sp,ads
HS2,a,974,1641,2647,318.043,-14,72,67,46,-39,-39,sp,ads
HS2,a,923,1682,2740,151.957,-10,15,-35,120,-104,-6,sp,ads
HS2,u,401,883,2767,133.45,18,166,12,27,-61,81,sp,ads
HS2,u,278,1610,2799,77.398,80,-298,-8,25,285,154,sp,ads
HS2,e,426,1801,2798,40,142,48,112,-129,15,30,sp,ads
HS2,a,775,1730,2752,46.826,-45,-64,87,-35,8,-70,sp,ads
HS2,o,714,1468,2883,112.024,-4,-5,26,206,445,103,sp,ads
HS2,o,471,925,2854,41.425,-23,33,4,55,61,374,sp,ads
HS2,o,501,1043,3016,56.037,-20,-67,133,-30,-175,41,sp,ads
HS2,e,703,1849,2886,68.757,-43,-79,-3,4,84,0.7,sp,ads
HS2,o,472,853,2284,70,51,42,-74,231,72,7,sp,ads
HS2,a,851,1753,2606,85.674,-79,-379,-885,43,-7,-128,sp,ads
HS2,i,376,2685,3142,39.317,20,-100,-11,55,-113,-48,sp,ads
HS2,o,455,1059,2590,40,-39,-53,-2,-45,-210,-109,sp,ads
HS2,e,571,1629,2799,30,-22,-103,-21,-15,-76,2,sp,ads
HS2,e,234,1812,2919,14.258,5,0.02,52,9,17,-12,sp,ads
HS2,a,685,2198,2909,40.565,-34,-129,-20,-39,-6,-623,sp,ads
HS2,e,303,1750,2837,15.313,-0.4,-6,-146,9,-0.9,-14,sp,ads
HS2,e,519,1819,2823,17.313,-31,-0.1,-19,-38,-5,5,sp,ads
HS2,u,585,1842,2847,21.386,11,16,-25,67,60,-8,sp,ads
HS2,a,839,1754,2856,107.462,-4,-38,41,118,104,-33,sp,ads
HS2,u,412,1987,2842,30,-12,51,33,-18,47,42,sp,ads
HS2,a,791,1735,2744,86.857,-32,31,-7,31,53,-68,sp,ads
HS2,a,806,1667,2925,70,-16,-8,3,31,6,-69,sp,ads
HS2,i,341,2636,2963,70,8,-101,5,18,472,179,sp,ads
HS2,e,626,2001,2697,78.665,-57,-63,-98,41,-35,-157,sp,ads
HS2,a,758,1877,2810,60,29,-49,-10,91,64,-69,sp,ads
HS2,o,379,790,2710,30,-2,37,166,82,-134,28,sp,ads
HS2,o,592,1062,2477,34.625,-68,-113,-413,86,-77,437,sp,ads
HS2,o,663,1323,2813,60,-88,-136,16,56,-19,7,sp,ads
HS2,a,914,1652,2648,60,-22,-63,25,8,-13,-35,sp,ads
HS2,e,609,2376,2841,70.188,-37,108,-143,-20,13,-32,sp,ads
HS2,e,681,2179,2896,160,27,-6,-112,81,87,-28,sp,ads
HS2,e,537,1784,2665,18.693,-27,64,69,-9,87,65,sp,ads
HS2,o,518,1476,2585,31.57,25,137,5,51,77,-74,sp,ads
HS2,e,510,2064,2750,60,-56,11,-30,75,-14,-84,sp,ads
HS2,i,435,2187,2807,70,-15,31,23,23,87,-76,sp,ads
HS2,e,649,1991,2743,71.244,-103,41,-7,-5,20,-87,sp,ads
HS2,e,621,1909,2775,75.799,-91,-155,-71,11,-25,25,sp,ads
HS2,e,604,1863,2737,48.473,-10,-86,-146,38,-10,29,sp,ads
HS2,a,859,1723,2835,52.31,-24,21,-51,-3,67,-54,sp,ads
HS2,o,758,1470,2772,50,47,50,579,154,52,-83,sp,ads
HS2,e,590,1949,2642,55.934,-9,-104,74,19,29,12,sp,ads
HS2,e,548,2232,2885,102.128,-4,-100,-42,46,-30,-171,sp,ads
HS2,o,536,1428,2806,100,-43,68,-47,35,27,-56,sp,ads
HS2,a,941,1682,2771,130,-21,-107,3,107,-67,-24,sp,ads
HS2,e,623,2371,2883,30,-124,36,-67,-62,40,-36,sp,ads
HS2,e,719,2145,2961,26.427,-3,113,-14,31,214,3,sp,ads
HS2,o,767,1552,3004,41.137,30,45,17,65,53,135,sp,ads
HS2,a,731,1658,2752,83.508,-99,-141,-19,34,-41,-5,sp,ads
HS2,u,471,1957,2853,30,-10,61,53,-15,101,58,sp,ads
HS2,a,889,1644,2691,138.898,-95,44,24,107,10,-17,sp,ads
HS2,e,566,2110,2923,181.513,89,-116,-43,94,-9,10,sp,ads
HS2,o,588,1384,2387,40,-14,-144,-107,30,-151,59,sp,ads
HS2,e,662,2018,2778,30.914,6,45,-18,142,-124,-201,sp,ads
HS2,e,763,2185,3057,70,-19,3,-220,14,446,509,sp,ads
HS2,o,541,1072,2445,103.876,3,287,306,-13,-202,-95,sp,ads
HS2,e,580,2191,2937,79.772,14,-284,-49,64,-8,22,sp,ads
HS2,e,544,2043,2857,50,-10,34,4,21,205,77,sp,ads
HS2,u,383,1128,2340,80,56,-94,230,67,-165,165,sp,ads
HS2,i,391,2244,2895,40,21,-27,-13,51,351,13,sp,ads
HS2,o,625,1030,2120,75.707,-55,-49,-146,55,72,257,sp,ads
HS2,a,741,1528,2814,39.717,-34,-199,-33,48,-0.5,-29,sp,ads
HS2,i,489,2311,3231,40,-41,35,-135,122,1439,809,sp,ads
HS2,e,731,2179,2976,140,22,-38,-40,106,15,104,sp,ads
HS2,e,581,2396,2896,286.007,27,-94,76,17,-64,-69,sp,ads
HS2,e,540,2462,2906,293.298,14,15,148,42,-15,-62,sp,ads
HS2,a,770,1697,2643,80,-65,34,315,59,207,161,sp,ads
HS2,a,808,1434,2478,57.898,-87,-103,0,-80,-146,-38,sp,ads
HS2,a,930,1579,2489,79.271,-8,13,-12,60,56,34,sp,ads
HS2,a,658,1741,2597,42.865,-21,-187,-73,11,-168,-82,sp,ads
HS2,e,672,2314,3155,50,-8,-163,-391,135,3,-103,sp,ads
HS2,i,394,2821,2843,110,-22,-110,814,-15,259,-68,sp,ads
HS2,a,951,1761,2895,160,-55,1,-39,122,-151,-78,sp,ads
HS2,e,477,2663,3171,320,-25,41,-30,-34,133,79,sp,ads
HS2,e,509,2138,2786,60,-4,111,88,7,117,21,sp,ads
HS2,a,910,1635,2515,300,12,32,207,0.02,-13,-106,sp,ads
HS2,o,632,1164,2680,40,-91,-141,-110,-40,-103,94,sp,ads
HS2,a,721,1597,2652,36.459,8,-118,-83,71,-35,-192,sp,ads
HS2,i,388,2749,2902,74.658,21,-478,-29,-5,220,30,sp,ads
HS2,o,826,1290,2997,99.679,-43,179,-57,-1,115,143,sp,ads
HS2,a,831,1658,2540,70,-30,-133,-16,42,-96,-136,sp,ads
HS2,a,797,1767,2698,91.656,-13,16,111,42,-0.07,-90,sp,ads
HS2,e,565,2204,2990,60.698,-0.7,-89,-96,26,21,21,sp,ads
HS2,e,528,2361,2901,100,24,-99,-69,117,37,-144,sp,ads
HS2,o,484,1095,2849,303.891,26,76,-54,47,-66,4,sp,ads
HS2,u,326,699,2578,66.196,34,25,-8,28,18,139,sp,ads
HS2,a,999,1644,2640,146.583,-10,-123,140,12,-151,-40,sp,ads
HS2,o,660,1362,3038,80,147,128,-19,60,-35,34,sp,ads
HS2,e,552,1760,2734,51.938,-7,-92,135,-5,-64,31,sp,ads
HS2,o,526,1308,2878,70,0.08,70,-164,125,313,124,sp,ads
HS2,i,266,2798,3672,45.828,29,-54,-10,1,59,99,sp,ads
HS2,i,367,2714,3019,80,-3,-120,-72,45,-62,138,sp,ads
HS2,a,891,1771,2764,77.648,-85,26,-70,44,35,35,sp,ads
HS2,e,512,1901,2781,40,-12,50,46,45,9,-21,sp,ads
HS2,e,806,1981,2750,50,-95,-54,51,12,126,-85,sp,ads
HS2,o,805,1504,2958,60,-34,-130,-60,79,-204,-748,sp,ads
HS2,a,938,1622,2843,80,15,-17,-96,3,-74,-50,sp,ads
HS2,e,567,2646,2721,49.633,-58,6,-4,0.06,400,-59,sp,ads
HS2,e,629,2120,2895,170,47,73,35,86,134,-10,sp,ads
HS2,a,948,1586,2648,263.765,-53,63,248,6,-72,195,sp,ads
HS2,a,236,2808,3991,40.736,22,24,-86,18,-22,-97,sp,ads
HS2,i,252,2897,3829,300,62,-94,-115,-29,4,144,sp,ads
HS2,o,571,1287,2619,40,-8,-47,20,27,-6,46,sp,ads
HS2,e,596,2258,2867,40,15,-189,-54,35,-74,-42,sp,ads
HS2,o,501,1737,2838,40,15,12,-6,37,66,27,sp,ads
HS2,e,549,1071,2037,67.525,-3,865,794,-54,-970,-740,sp,ads
HS2,e,579,2041,2888,40,28,74,38,55,104,22,sp,ads
HS2,a,874,1688,2605,78.658,-74,23,-59,-16,53,12,sp,ads
HS2,o,845,1509,2601,65.177,19,43,-26,32,31,21,sp,ads
HS2,a,717,1668,2414,50.116,82,38,22,-88,-168,-122,sp,ads
HS2,i,425,2666,3081,60,16,-44,-1,16,157,309,sp,ads
HS2,a,671,1768,2406,75.361,-26,112,22,76,-51,-173,sp,ads
HS2,o,512,1049,2315,26.478,96,525,155,141,32,158,sp,ads
HS2,u,400,896,2695,90,-30,-100,-122,-24,-273,-186,sp,ads
HS2,e,598,1892,2810,85.545,-38,-133,14,-0.2,-4,33,sp,ads
HS2,e,612,2116,2762,114.638,-26,-114,5,23,60,0.3,sp,ads
HS2,o,583,974,2569,85.319,-25,18,-36,37,45,-42,sp,ads
HS2,o,696,773,2680,350,-10,96,361,-92,-655,-458,sp,ads
HS2,e,502,2369,2988,59.592,-13,-81,58,241,129,95,sp,ads
HS2,a,852,1637,2885,60,-108,50,-75,26,182,66,sp,ads
HS2,a,840,1522,2955,32.135,6,-29,-12,28,-17,-99,sp,ads
HS2,a,539,1565,2812,47.411,-42,-2,-10,166,38,-10,sp,ads
HS2,a,776,1515,2914,60,-133,-5,-118,12,71,-104,sp,ads
HS2,o,630,1324,2937,150,125,32,140,157,-4,-50,sp,ads
HS2,e,532,2444,2941,320.16,38,-333,-54,3,-22,-64,sp,ads
HS2,a,921,1539,2619,322.383,-28,145,30,39,-37,-23,sp,ads
HS2,i,252,2771,3254,57.75,25,-9,111,26,1124,386,sp,ads
HS2,e,763,2045,2801,40,-70,23,58,-2,196,32,sp,ads
HS2,e,775,2078,2940,50,8,-47,-73,22,54,-63,sp,ads
HS2,a,929,1677,2580,130,-13,-2,3,77,467,756,sp,ads
HS2,e,664,2266,3128,74.239,65,-187,-276,91,28,62,sp,ads
HS2,i,331,2862,3324,128.318,-18,-134,8,-38,262,335,sp,ads
HS2,a,919,1783,2944,200,-53,20,30,120,-118,-40,sp,ads
HS2,e,693,2303,3034,60,-29,-21,-18,54,142,-55,sp,ads
HS2,e,600,2432,3056,194.09,26,-71,6,91,-39,-0.8,sp,ads
HS2,e,632,2438,3070,70,-25,-23,-115,18,82,-32,sp,ads
HS2,e,470,2145,2898,36.731,0.006,-66,-87,73,54,29,sp,ads
HS2,i,385,2474,3029,60,-0.2,-9,-60,27,13,129,sp,ads
HS2,e,723,2119,2743,90,-91,8,-3,-23,150,115,sp,ads
HS2,a,953,1611,2830,194.807,-10,-68,-55,66,-58,30,sp,ads
HS2,e,590,2062,2818,72.868,-14,-135,28,28,17,45,sp,ads
HS2,o,593,1335,2768,70,-37,-111,-152,241,117,40,sp,ads
HS2,a,929,1642,2747,86.604,-17,-61,-103,43,-31,-118,sp,ads
HS2,e,548,2438,2777,40,-61,-77,66,133,385,183,sp,ads
HS2,e,530,2026,2833,80,-191,-47,-177,7,0.5,86,sp,ads
HS2,o,498,1086,2492,90,-9,-135,377,104,-204,59,sp,ads
HS2,i,342,2757,3274,76.042,9,-730,83,36,259,337,sp,ads
HS2,i,369,2761,3199,56.336,7,-21,-17,50,-125,-465,sp,ads
HS2,o,569,972,2875,158.165,-62,-77,-94,40,66,125,sp,ads
HS2,a,892,1524,2397,90,-98,-148,51,111,-150,75,sp,ads
HS2,a,872,1651,2361,100,-117,-807,-536,174,296,75,sp,ads
HS2,o,548,1064,2848,110,-7,-120,-50,33,-118,-68,sp,ads
HS2,e,546,2368,2880,257.805,7,-283,-20,-21,116,70,sp,ads
HS2,a,685,2128,2890,49.168,109,-257,-78,101,-334,-169,sp,ads
HS2,u,428,1959,2957,30,-5,121,-10,-4,95,15,sp,ads
HS2,a,768,1884,2801,70,-93,-80,-56,60,881,759,sp,ads
HS2,a,759,1792,2998,41.754,-7,2,-226,30,93,242,sp,ads
HS2,e,618,1704,2485,40,-16,-101,-378,17,-281,149,sp,ads
HS2,o,781,1839,2789,49.97,-102,-242,-19,-11,-18,-38,sp,ads
HS2,a,767,1772,2745,60,48,-94,196,211,87,125,sp,ads
HS2,i,400,2338,2920,50,-50,50,-75,-7,279,41,sp,ads
HS2,o,555,1434,2887,38.699,15,140,-6,65,336,-57,sp,ads
HS2,u,358,754,2272,25.46,-9,20,-263,14,-4,32,sp,ads
HS2,e,714,1806,2866,53.176,-13,-155,98,33,-41,-45,sp,ads
HS2,a,846,1627,2734,140,-12,-4,34,86,84,-41,sp,ads
HS2,a,756,1750,2925,150,22,-103,-36,265,1198,1033,sp,ads
HS2,a,885,1715,2628,62.881,-11,-15,114,53,132,-539,sp,ads
HS2,a,818,1788,2294,56.589,-52,-332,-84,88,915,426,sp,ads
HS2,e,580,1996,2695,64.219,-62,-61,66,26,56,6,sp,ads
HS2,e,575,1989,2699,44.361,-5,-39,21,5,-32,55,sp,ads
HS2,e,544,1958,2832,40,14,78,-102,44,83,38,sp,ads
HS2,o,575,1411,2903,70,13,127,-54,131,206,63,sp,ads
HS2,e,574,1460,1804,30,-17,58,-32,16,-95,-586,sp,ads
HS2,o,428,1239,1748,30,61,33,111,57,62,-973,sp,ads
HS2,e,624,1995,2503,40,-26,8,125,-16,125,-73,sp,ads
HS2,a,861,1779,2715,71.129,-36,-16,-48,5,-9,5,sp,ads
HS2,u,311,2250,3219,49.704,32,-1071,-1007,84,-10,814,sp,ads
HS2,o,672,2033,2767,42.629,-16,-28,12,15,159,-45,sp,ads
HS2,e,621,1830,2869,22.928,19,41,0,36,57,6,sp,ads
HS2,u,415,1300,2733,72.287,82,347,45,73,319,-104,sp,ads
HS2,a,776,1769,2370,111.671,-26,-81,-75,45,34,-154,sp,ads
HS2,o,899,1227,3230,210,-269,-190,-751,84,-124,180,sp,ads
HS2,o,545,1013,1825,60,-37,76,264,173,60,-449,sp,ads
HS2,o,573,943,2643,270,31,-47,232,-17,-85,-26,sp,ads
HS2,e,547,2329,2997,130,91,-529,-324,-2,-105,-46,sp,ads
HS2,e,484,2178,2756,60,-11,-103,26,-9,-12,-175,sp,ads
HS2,e,506,2071,2832,40,12,28,118,-1,-4,10,sp,ads
HS2,a,880,1703,2673,56.639,-26,35,27,-18,64,-118,sp,ads
HS2,a,873,1721,2826,72.246,17,-82,-22,22,3,83,sp,ads
HS2,a,882,1684,2958,77.325,-24,-16,-127,50,43,-65,sp,ads
HS2,o,496,1436,2940,40.275,23,34,-44,2,4,32,sp,ads
HS2,e,476,1496,2629,70.273,-124,-885,-590,94,-64,-61,sp,ads
HS2,i,363,1392,2718,30.889,10,80,-55,2,318,113,sp,ads
HS2,a,789,1442,3019,66.016,-19,21,-60,1,103,-84,sp,ads
HS2,o,491,1125,2785,91.414,19,-171,-468,168,-225,351,sp,ads
HS2,i,365,2820,3251,71.121,2,-3,309,7,25,155,sp,ads
HS2,i,360,2837,3196,70,16,-160,-14,62,-6,-264,sp,ads
HS2,o,505,886,2587,270,-35,-30,-31,64,-208,-258,sp,ads
HS2,a,903,1616,2728,86.742,-98,-47,-69,22,16,-20,sp,ads
HS2,e,653,2221,2859,53.516,-67,130,5,-34,123,-53,sp,ads
HS2,o,545,1120,2849,80,61,275,68,110,179,206,sp,ads
HS2,o,594,1233,2432,40,-22,-98,67,19,-180,227,sp,ads
HS2,e,623,1984,2734,40,-31,-25,-3,104,-73,-41,sp,ads
HS2,e,692,2162,2792,50,-49,148,140,-20,-70,90,sp,ads
HS2,o,711,1062,2379,165.074,-94,137,274,-80,-110,-1009,sp,ads
HS2,o,576,1406,2673,60,-38,38,103,-21,-183,-133,sp,ads
HS2,e,632,1816,2868,31.49,1,24,23,20,37,19,sp,ads
HS2,a,793,1710,2553,110,-67,-31,117,91,-64,-451,sp,ads
HS2,i,409,2116,2877,30,2,-8,54,20,22,-157,sp,ads
HS2,e,661,1925,2990,40,-62,4,-113,-24,29,141,sp,ads
HS2,a,369,1935,2760,30,44,5,53,16,169,-20,sp,ads
HS2,e,772,1977,2799,60,-18,8,-33,37,227,-32,sp,ads
HS2,a,912,1807,2957,80,-17,-273,-57,98,-35,-295,sp,ads
HS2,e,751,2388,2933,60,9,-198,-79,76,-249,210,sp,ads
HS2,a,938,1697,2462,290,-24,14,-85,44,-146,-95,sp,ads
HS2,i,327,2812,3366,65.373,-29,-9,162,-11,249,376,sp,ads
HS2,a,664,1881,2705,43.338,-17,7,-18,44,28,-39,sp,ads
HS2,a,712,1701,2775,60,-65,18,-93,-22,25,-160,sp,ads
HS2,e,669,1992,2745,80,-26,19,-37,6,-0.7,-105,sp,ads
HS2,e,600,2193,2876,130,-3,-55,-39,24,-4,43,sp,ads
HS2,e,556,2203,2816,110,-50,-700,-376,9,36,-119,sp,ads
HS2,e,597,2058,2813,60,-11,26,-16,37,87,-100,sp,ads
HS2,o,607,1047,1693,88.105,-117,-124,1244,-6,-97,-633,sp,ads
HS2,o,584,1559,2559,54.434,-24,-40,-940,-12,-189,-241,sp,ads
HS2,o,497,904,1801,40,1,76,442,139,-10,-446,sp,ads
HS2,u,361,1060,2124,33.985,-11,-8,16,4,-123,-192,sp,ads
HS2,i,387,2383,2828,29.61,32,106,135,67,203,75,sp,ads
HS2,a,753,1887,2499,80,0.3,5,120,120,593,535,sp,ads
HS2,o,402,1880,2899,30,4,78,-29,-1,45,4,sp,ads
HS2,a,780,1573,2543,37.94,-13,3,-19,27,-25,-3,sp,ads
HS2,a,742,1548,2360,60,17,113,-23,86,204,63,sp,ads
HS2,o,543,1071,2612,90,-32,-161,-137,-0.4,-137,-304,sp,ads
HS2,e,572,2285,2881,120,-17,29,42,-5,94,22,sp,ads
HS2,e,600,2379,3101,49.438,-14,9,-14,17,236,245,sp,ads
HS2,e,443,2334,3000,40,-13,-157,-120,182,1456,140,sp,ads
HS2,a,774,2293,2942,57.279,-31,68,254,18,82,-92,sp,ads
HS2,a,525,1823,2900,40,23,26,6,93,-2,-24,sp,ads
HS2,a,768,1763,2785,60,-11,-6,92,56,32,88,sp,ads
HS2,e,466,1778,2704,25.344,22,-55,-23,139,-135,-333,sp,ads
HS2,o,871,1494,3461,50,-26,32,-159,15,61,688,sp,ads
HS2,a,837,1655,2617,80,-48,-101,-1033,68,-34,-144,sp,ads
HS2,i,405,1910,2813,30,-12,53,46,29,65,47,sp,ads
HS2,o,520,1307,2739,60,104,378,21,183,249,-248,sp,ads
HS2,u,305,761,2509,40,23,-12,-260,59,-302,-43,sp,ads
HS2,e,729,1917,2927,40,8,-71,-3,82,56,86,sp,ads
HS2,a,862,1615,2642,120,-23,28,51,113,39,19,sp,ads
HS2,a,774,1723,2685,160,0.8,-55,13,89,-17,-18,sp,ads
HS2,e,525,2473,3060,169.913,48,-19,24,49,-32,95,sp,ads
HS2,o,749,1066,2723,80,-205,144,-12,238,154,621,sp,ads
HS2,o,580,891,2793,444.655,81,-51,207,32,33,229,sp,ads
HS2,o,541,1078,2313,60,-31,-87,0,-21,-186,-487,sp,ads
HS2,e,608,2039,2764,40,-10,3,43,15,39,22,sp,ads
HS2,a,699,1251,2028,100,-53,-7,-68,120,-479,-166,sp,ads
HS2,i,415,1944,2567,210,-13,628,499,-20,-47,-55,sp,ads
HS2,a,715,1783,2503,300,59,-66,121,308,273,-58,sp,ads
HS2,a,756,1428,2721,100.44,56,109,-35,184,257,106,sp,ads
HS2,o,530,1039,2636,56.192,54,28,17,186,-31,-19,sp,ads
HS2,e,671,2144,2831,70,-64,-124,-16,-20,46,-26,sp,ads
HS2,e,601,2277,2868,160,34,31,28,12,108,-10,sp,ads
HS2,u,755,1283,2796,72.371,-108,-25,187,-18,-170,108,sp,ads
HS2,a,922,1645,2825,120.448,-57,83,9,30,25,48,sp,ads
HS2,i,372,2640,2974,60,-10,-614,82,16,253,117,sp,ads
HS2,e,641,2128,2714,90,-41,30,177,7,26,-167,sp,ads
HS2,a,943,1765,2708,176.59,-32,102,-50,52,-44,-222,sp,ads
HS2,i,440,2600,3046,80,-61,3,135,-20,157,185,sp,ads
HS2,e,722,2174,2670,170,-82,49,171,49,0.5,-59,sp,ads
HS2,e,544,2197,2751,110,-7,-42,4,59,85,-54,sp,ads
HS2,e,510,2504,2940,430,36,-74,8,206,1282,713,sp,ads
HS2,i,401,2531,3177,64.209,-35,-104,-213,-1,-13,286,sp,ads
HS2,a,836,1852,2612,80,16,28,149,102,18,-297,sp,ads
HS2,u,408,1069,2683,90,-26,-190,-320,-4,-251,-93,sp,ads
HS2,i,407,2542,2963,80,-17,-97,-13,-11,84,85,sp,ads
HS2,a,835,1811,2450,80,-156,100,96,82,139,66,sp,ads
HS2,e,597,1625,1908,49.728,6,96,110,7,-489,-946,sp,ads
HS2,o,896,1684,3337,58.938,-506,-469,-985,-23,21,-55,sp,ads
HS2,a,852,1704,2669,100,-10,-26,-84,21,6,27,sp,ads
HS2,e,519,2445,2878,120,-90,105,83,-40,315,98,sp,ads
HS2,o,575,1415,2789,41.473,-8,26,-340,24,-83,-122,sp,ads
HS2,e,651,1564,2803,30,-18,-50,-51,-23,-27,12,sp,ads
HS2,e,839,1811,2665,121.853,-15,-37,46,39,19,-305,sp,ads
HS2,a,966,1579,2499,100,-73,-28,169,130,-212,-947,sp,ads
HS2,e,503,2207,2596,40,66,-162,50,195,-171,-330,sp,ads
HS2,a,802,1772,2352,70,-14,-9,87,101,220,497,sp,ads
HS2,e,744,2219,2903,50,2,-104,-2,17,-59,71,sp,ads
HS2,a,748,1880,2595,70,2,64,57,91,167,84,sp,ads
HS2,i,382,2478,2770,50,6,9,75,13,196,238,sp,ads
HS2,a,875,1635,2764,74.214,-57,151,756,51,69,108,sp,ads
HS2,e,722,2220,2842,70,5,-103,-4,34,63,22,sp,ads
HS2,e,665,2365,3035,170,-0.4,-61,-54,137,-128,28,sp,ads
HS2,o,497,1075,2062,60,-67,-147,115,6,-58,4,sp,ads
HS2,e,437,1923,2749,40,20,-84,-56,65,-0.7,-31,sp,ads
HS2,i,400,2435,2904,70,-9,-1,-1,-16,96,76,sp,ads
HS2,a,785,1641,2779,110,-61,456,-219,41,-2,-153,sp,ads
HS2,o,298,988,2333,50,-3,16,7,34,-71,-256,sp,ads
HS2,o,241,1544,3604,80,2,-545,-1508,19,187,934,sp,ads
HS2,e,534,2150,2749,70,-54,-259,-107,59,-278,174,sp,ads
HS2,e,560,2296,2682,170,-8,339,70,78,-304,11,sp,ads
HS2,e,501,2061,2878,30,41,56,51,76,116,-23,sp,ads
HS2,e,376,1709,2735,30,8,3,65,145,169,28,sp,ads
HS2,u,232,1284,2415,170,83,-286,-8,-892,-472,147,sp,ads
HS2,a,681,1962,2936,60,33,-196,-48,35,-278,-188,sp,ads
HS2,i,575,2398,2695,30,31,57,242,158,766,-12,sp,ads
HS2,a,921,1707,2600,93.353,-16,-75,18,34,-217,-87,sp,ads
HS2,e,679,2280,2749,80,-63,370,30,-1,228,-35,sp,ads
HS2,e,717,1882,2785,38.706,-47,-16,-47,-5,40,-40,sp,ads
HS2,a,831,1678,2834,52.728,-7,23,-5,39,14,116,sp,ads
HS2,e,643,1806,2949,50,3,-138,-391,33,-106,118,sp,ads
HS2,o,908,1279,3119,90,-77,81,-33,107,50,-65,sp,ads
HS2,a,317,1653,3278,140,328,-135,-382,3,-55,100,sp,ads
HS2,i,353,2660,3130,120,29,-164,-214,-79,5,113,sp,ads
HS2,e,518,2137,2909,70,0.5,220,5,-18,218,72,sp,ads
HS2,o,546,1767,2770,40,38,74,80,1,-338,-89,sp,ads
HS2,e,693,1948,2799,30,-77,-32,-51,-66,-21,-23,sp,ads
HS2,a,763,1785,2726,60,41,161,102,238,335,26,sp,ads
HS2,e,595,916,1842,18.816,35,-9,25,40,-53,47,sp,ads
HS2,o,617,1250,2929,35.931,31,174,17,130,111,0.4,sp,ads
HS2,o,810,1521,3800,66.584,-97,-396,-751,69,40,442,sp,ads
HS2,i,410,2722,3027,106.674,-0.9,-54,74,-0.7,235,221,sp,ads
HS2,o,564,1218,2841,180,-23,-159,5,67,-188,-60,sp,ads
HS2,i,333,2791,3259,210,-1,-52,-75,-106,97,194,sp,ads
HS2,a,1032,1552,3222,240,-126,119,-349,121,45,83,sp,ads
HS2,o,575,1347,2880,50,18,6,-115,84,19,-207,sp,ads
HS2,a,991,1623,3013,60,-82,-94,-71,74,-70,-273,sp,ads
HS2,e,588,2089,2670,40,-118,258,78,105,399,39,sp,ads
HS2,e,633,2025,2845,70,-30,-1107,-781,84,282,49,sp,ads
HS2,a,870,1703,2993,68.396,-62,-56,-9,18,88,236,sp,ads
HS2,a,860,1593,2746,81.4,-80,-176,-210,59,38,-167,sp,ads
HS2,a,897,1593,2858,120,-41,5,59,138,65,-50,sp,ads
HS2,o,656,1200,3061,110,15,143,5,71,134,18,sp,ads
HS2,u,283,1178,2920,60,29,-163,113,47,-141,127,sp,ads
