speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register
s08,ah,602,1709,2707,55.571,-30,-94,-103,14,3,-31,en,ads
s08,aa,792,1185,2875,123.265,-93,70,-214,15,96,641,en,ads
s08,aa,846,1254,2633,108.11,-47,97,-20,44,14,74,en,ads
s08,ih,459,1748,2162,83.861,-18,517,514,-19,-163,-456,en,ads
s08,ah,490,1797,2738,32.332,-4,-26,-69,46,16,349,en,ads
s08,ih,486,2010,2711,54.56,-7,-163,76,78,-218,36,en,ads
s08,ae,677,2065,2832,96.705,-167,-76,-117,-68,185,82,en,ads
s08,ih,421,1976,2873,63.654,-10,-3,-11,4,-14,-11,en,ads
s08,ah,550,1263,1778,46.477,-31,-100,-47,-57,36,188,en,ads
s08,ah,603,1247,1828,46.537,26,-5,-15,87,-4,-185,en,ads
s08,ih,595,1963,2851,116.193,-61,-56,-163,0.5,70,-33,en,ads
s08,eh,657,1626,3056,74.684,55,-65,41,135,-58,19,en,ads
s08,ah,655,1641,2946,40.415,-92,-22,-17,-35,37,-0.9,en,ads
s08,iy,425,2149,2768,62.643,40,-226,130,53,-149,190,en,ads
s08,ah,810,1734,3231,103.058,111,-62,-119,81,-190,0.8,en,ads
s08,ih,562,1976,3167,77.954,6,-109,-346,85,106,114,en,ads
s08,eh,663,1947,3092,148.561,-123,17,-25,10,32,-28,en,ads
s08,eh,699,1929,3196,76.788,-83,-59,-10,49,39,89,en,ads
s08,ah,860,1720,2436,134.38,-25,-27,-349,117,-120,47,en,ads
s08,ah,694,1735,3200,83.861,-125,-82,-186,-64,-88,-283,en,ads
s08,eh,561,1659,2013,73.757,-27,-269,158,6,-63,-5,en,ads
s08,ao,782,1098,2800,117.666,-84,-45,-29,-17,-85,236,en,ads
s08,ae,985,1725,2882,153.755,-77,132,-248,70,53,34,en,ads
s08,ah,575,1432,3122,45.467,26,-57,50,57,-12,-30,en,ads
s08,ah,860,1843,2973,60.736,-31,26,-107,62,38,-836,en,ads
s08,ih,490,2012,2946,117.239,-24,-183,40,70,-193,195,en,ads
s08,ah,595,1668,2875,76.788,-14,19,-56,57,16,-56,en,ads
s08,iy,449,2661,3079,124.492,-12,-77,-86,-16,36,66,en,ads
s08,ih,564,2003,2884,67.695,-72,-48,-4,20,81,99,en,ads
s08,ah,766,1563,3124,57.591,-0.4,62,-135,-90,-38,-0.4,en,ads
s08,iy,393,2264,2289,76.527,67,-190,57,34,615,-165,en,ads
s08,ah,705,1696,2946,124.727,-73,157,66,11,-77,-137,en,ads
s08,ih,516,1903,3239,48.498,-39,-93,-89,32,12,4,en,ads
s08,uw,337,2297,2808,98.006,-20,53,45,-34,249,-68,en,ads
s08,ae,810,961,1684,257.646,-104,946,1357,38,-795,-1332,en,ads
s08,eh,523,1910,2998,49.509,-34,-48,33,-34,8,585,en,ads
s08,aa,866,1672,3335,107.1,0.6,-39,-209,53,-3,230,en,ads
s08,ih,549,2424,3031,63.348,39,-258,-122,53,-135,162,en,ads
s08,ae,886,1773,2897,93.609,-135,125,101,-30,72,63,en,ads
s08,uh,535,1642,2823,50.519,-10,-307,-60,52,-197,82,en,ads
s08,iy,430,2446,2871,92.994,-14,-275,93,-4,46,-118,en,ads
s08,uh,541,2093,2848,49.999,-34,331,-62,-26,191,-4,en,ads
s08,ah,744,1720,2818,247.541,-108,152,123,267,65,-18,en,ads
s08,ah,611,1182,2117,61.633,11,191,215,9,24,90,en,ads
s08,ao,516,1089,3006,106.09,-33,150,142,-60,23,25,en,ads
s08,ah,436,1426,1882,36.373,51,-16,18,25,-13,-70,en,ads
s08,ih,475,1794,2930,82.188,-33,68,89,24,155,76,en,ads
s08,ih,530,1875,3008,29.301,-16,-114,-37,55,-13,10,en,ads
s08,ih,380,1949,2914,17.176,67,-18,31,45,31,39,en,ads
s08,uw,392,1579,2668,56.58,-28,674,-172,35,475,55,en,ads
s08,ah,481,1590,1696,64.664,-30,-398,217,8,-97,-137,en,ads
s08,ih,364,2013,3114,37.439,13,-12,-106,40,46,101,en,ads
s08,uw,368,2284,2700,73.757,-26,151,94,-5,177,-83,en,ads
s08,ae,768,1773,2969,133.943,-173,123,0.7,89,-85,-111,en,ads
s08,ih,483,1709,3031,54.731,-15,-39,11,48,23,-4,en,ads
s08,ah,492,1376,2941,66.685,5,208,40,33,-233,154,en,ads
s08,ao,520,1165,1788,144.879,-24,14,-5,0.9,-30,-4,en,ads
s08,iy,493,2689,2998,129.951,-55,-182,-128,30,311,98,en,ads
s08,ih,336,1848,2915,52.16,-17,-22,-6,96,35,-43,en,ads
s08,ae,849,1892,3016,124.275,-147,-19,60,-9,-2,196,en,ads
s08,ih,445,1873,2827,62.264,26,-122,-26,25,-7,-108,en,ads
s08,ah,714,1271,3192,47.487,-13,134,-196,13,-28,90,en,ads
s08,ih,448,2054,2780,63.7,37,64,22,61,-201,-16,en,ads
s08,ih,570,1703,2920,77.799,-86,65,-82,27,119,-30,en,ads
s08,ah,896,1258,3227,304.122,125,331,-114,-83,52,39,en,ads
s08,eh,612,2033,2922,82.851,-15,-199,8,87,-394,50,en,ads
s08,eh,737,1723,2847,64.664,-104,-6,177,21,34,-159,en,ads
s08,ah,523,1796,2950,29.301,-43,-15,76,76,64,42,en,ads
s08,ih,362,2489,2792,29.999,-9,151,-28,-0.7,280,28,en,ads
s08,ae,860,1713,2978,60.001,34,11,23,194,-44,-172,en,ads
s08,ah,594,1451,3104,24.249,-146,34,-482,-4,119,-20,en,ads
s08,ah,489,1676,2910,30,-9,-130,-502,14,-131,-8,en,ads
s08,eh,488,1780,2431,44.026,-10,-46,507,7,-96,213,en,ads
s08,ih,507,2249,2805,176.816,130,-475,-3,-58,-221,-36,en,ads
s08,ah,504,1710,2938,22.228,-4,25,-73,16,-7,-24,en,ads
s08,eh,489,1930,2953,28.291,45,-48,103,-7,41,-50,en,ads
s08,ih,477,1174,3162,20.208,-46,-4,-33,-13,6,-13,en,ads
s08,ae,796,2058,2965,120.221,-116,227,81,-9,133,-7,en,ads
s08,ae,784,1982,3003,161.296,-73,179,15,210,107,56,en,ads
s08,ah,1021,1352,3407,254.468,0.4,173,-369,602,250,2073,en,ads
s08,ae,822,1705,2872,245.451,-63,-54,-994,-80,42,-159,en,ads
s08,ih,510,2300,2953,59.105,-6,7,-54,-0.6,366,26,en,ads
s08,aa,870,1493,2048,137.252,-69,-524,171,122,43,92,en,ads
s08,ah,389,1840,2803,48.088,-69,89,4,-20,70,-86,en,ads
s08,uw,418,2173,2766,72.133,-44,32,131,16,26,89,en,ads
s08,ah,683,1691,2679,80.671,-16,151,-45,75,238,135,en,ads
s08,ah,554,1559,1835,81.203,-27,-252,314,115,-68,-351,en,ads
s08,ah,789,1615,2643,116.214,-21,-115,-60,166,-191,-38,en,ads
s08,ih,549,1528,1956,48.641,27,277,35,-39,-309,-808,en,ads
s08,ah,703,1862,2981,111.204,-131,-38,-409,-90,12,-48,en,ads
s08,iy,405,2162,2811,100.88,10,-213,-17,4,-29,-85,en,ads
s08,eh,604,1829,2978,68.125,-14,-39,-64,-38,7,96,en,ads
s08,eh,557,1842,2864,74.132,82,-190,146,144,-173,109,en,ads
s08,ae,746,1433,2973,58.106,-1,115,-104,-19,58,-54,en,ads
s08,iy,413,2036,2850,74.498,51,-71,38,-12,-131,7,en,ads
s08,ih,486,1875,2825,49.999,-36,41,49,39,88,-28,en,ads
s08,ao,734,1050,2199,162.299,46,-12,1104,374,4,118,en,ads
s08,ah,735,1893,3051,175.323,0.2,-524,2,139,611,791,en,ads
s08,eh,599,1985,2714,83.259,-24,63,-39,-12,-88,-84,en,ads
s08,eh,771,1849,2668,127.234,-23,39,203,-8,46,-166,en,ads
s08,aa,883,1607,2674,68.895,-165,-782,-1078,2,71,4,en,ads
s08,aa,873,1749,3473,59.999,8,-151,-576,142,356,1483,en,ads
s08,ah,620,2010,2873,40,80,-46,246,6,-616,113,en,ads
s08,ih,549,2192,2898,38.717,-53,82,2,-61,139,0.9,en,ads
s08,eh,740,1897,3117,102.188,-104,137,-72,-31,138,33,en,ads
s08,eh,859,1695,3058,141.263,-46,86,37,-86,105,-62,en,ads
s08,ah,991,1236,3078,256.471,13,172,-177,91,74,-71,en,ads
s08,ae,807,1921,2971,117.016,12,-141,-85,16,913,1085,en,ads
s08,ao,952,971,3064,314.578,-64,188,-144,188,-74,126,en,ads
s08,eh,555,2055,2670,74.136,-66,97,-81,-32,24,-30,en,ads
s08,eh,687,1816,2907,66.122,-46,-111,49,54,61,492,en,ads
s08,ae,813,1727,2857,90.165,-170,-136,-8,1,-96,44,en,ads
s08,ae,770,1722,2773,79.332,4,122,-55,31,39,25,en,ads
s08,eh,790,1784,2711,133.245,55,-52,-48,13,-37,-35,en,ads
s08,ih,516,1106,2646,86.343,-28,1222,68,5,-548,162,en,ads
s08,ih,542,2360,2926,81.158,25,-102,-80,17,1350,667,en,ads
s08,ae,642,2500,2799,85.156,-168,-118,158,-29,554,-35,en,ads
s08,ah,622,1479,2729,23.286,32,-185,252,31,-180,-6,en,ads
s08,ah,614,1223,3541,407.749,250,-27,-378,-19,60,-125,en,ads
s08,ah,625,1723,2947,93.171,13,-187,-141,4,-265,-101,en,ads
s08,ih,624,2165,2878,71.882,-39,-167,-35,96,-263,11,en,ads
s08,ae,886,1724,3055,135.248,-195,219,108,69,620,1292,en,ads
s08,ah,721,1273,2824,45.715,-11,88,91,113,64,-50,en,ads
s08,ih,439,2451,2949,59.109,55,-264,58,54,1206,205,en,ads
s08,ah,504,1768,2844,47.929,100,74,52,290,-70,-76,en,ads
s08,eh,717,1982,2181,56.103,-100,71,136,-8,-17,100,en,ads
s08,ah,718,1925,2691,101.186,-51,-818,-756,137,2,-121,en,ads
s08,ih,386,2086,3015,41.697,-15,-32,50,43,73,-90,en,ads
s08,ah,456,1914,2881,33.06,-20,19,-37,30,-20,130,en,ads
s08,eh,677,2189,2895,61.818,-46,-97,-45,180,-207,54,en,ads
s08,ih,441,1900,2982,18.001,-17,15,29,2,43,82,en,ads
s08,iy,394,2567,2886,77.13,-36,-223,-89,-27,217,-37,en,ads
s08,ae,816,1923,2996,150.002,-177,80,120,41,40,-22,en,ads
s08,ah,879,1295,3097,130.621,32,38,-321,240,152,139,en,ads
s08,ih,616,1998,3071,61.759,77,-102,-148,156,22,54,en,ads
s08,ae,963,1728,2828,105.061,12,-73,-125,172,-96,20,en,ads
s08,ih,535,2427,2994,58.608,-18,-252,-204,10,-18,-49,en,ads
s08,ih,533,1760,2141,50.244,-44,267,595,0.8,139,477,en,ads
s08,aa,892,1315,3044,107.19,-34,-55,-147,113,96,-39,en,ads
s08,ah,648,1331,3437,99.322,-76,-187,-125,16,-151,235,en,ads
s08,eh,752,2019,3171,56.08,-40,-55,-71,109,-24,-37,en,ads
s08,eh,675,1849,3252,68.862,-70,46,-26,25,10,-46,en,ads
s08,eh,523,1705,3223,61.759,-10,-85,-122,12,-35,142,en,ads
s08,eh,680,1755,3131,64.598,-86,37,66,-33,40,9,en,ads
s08,ah,555,1950,2969,52.53,-55,-44,37,76,-32,172,en,ads
s08,ih,494,1885,3021,33.981,-28,-81,56,39,63,16,en,ads
s08,ah,676,1698,3109,24.136,-66,187,207,92,57,109,en,ads
s08,ah,610,1211,2896,44.722,-51,111,80,8,21,-8,en,ads
s08,ao,392,881,2222,132.746,-50,17,295,-64,-263,139,en,ads
s08,eh,733,2206,3171,67.438,-62,-126,-388,98,72,16,en,ads
s08,aa,660,1317,2791,118.549,67,468,568,-178,7,1051,en,ads
s08,ae,995,1851,3053,144.104,-4,-83,-1149,185,-187,261,en,ads
s08,iy,494,1921,3176,42.592,17,-162,13,12,-57,76,en,ads
s08,ih,433,2096,2882,34.074,20,-75,123,43,490,127,en,ads
s08,ao,454,1027,2251,36.204,-30,-74,175,-26,-48,124,en,ads
s08,ih,541,2197,3297,118.555,-125,-165,-899,10,774,881,en,ads
s08,ih,486,2186,3053,96.542,57,-71,-15,25,-0.5,95,en,ads
s08,ah,731,1772,3247,145.526,36,47,-78,117,46,290,en,ads
s08,ah,470,1401,2205,43.287,-0.2,-57,306,10,-59,286,en,ads
s08,iy,335,2332,2887,80.216,28,-164,-69,2,-457,-139,en,ads
s08,uw,373,2047,2682,88.024,21,52,87,28,179,30,en,ads
s08,aa,910,1245,3370,124.228,-144,-62,-49,4,-146,28,en,ads
s08,aa,956,1244,3301,109.181,-92,759,318,-122,127,-296,en,ads
s08,ah,766,1169,3536,322.282,87,32,71,4,62,85,en,ads
s08,eh,683,2046,2852,122.098,38,-51,56,92,-31,-151,en,ads
s08,iy,369,2640,2856,85.185,17,-542,-29,15,-75,-29,en,ads
s08,ah,655,2028,3114,45.661,-24,-62,-12,238,1105,270,en,ads
s08,iy,607,2431,2963,25.555,-30,-29,-61,-37,5,22,en,ads
s08,ae,837,1957,3038,69.568,-6,99,13,117,85,40,en,ads
s08,ao,487,957,1992,83.765,-70,-181,499,-54,-163,33,en,ads
s08,ae,517,1774,2867,39.181,-8,-56,-108,38,57,-44,en,ads
s08,ah,508,1759,2983,32.666,-51,-76,484,11,-56,71,en,ads
s08,eh,625,1774,3154,63.529,19,32,-136,-29,137,-253,en,ads
s08,uw,437,857,3187,160.436,2,54,-345,-0.8,-12,16,en,ads
s08,eh,460,1787,3032,46.803,-28,-21,-41,-8,-57,-127,en,ads
s08,ih,495,1845,3162,56.79,-31,-22,-34,42,94,151,en,ads
s08,iy,362,2289,3045,92.425,77,-599,137,-202,-159,291,en,ads
s08,ae,978,1819,2937,99.988,32,-103,-132,102,68,-108,en,ads
s08,ih,435,1943,3163,56.133,-68,-93,-31,49,-33,-34,en,ads
s08,ih,353,1971,3020,19.744,11,66,13,20,13,8,en,ads
s08,ih,504,1863,2995,79.999,-10,122,-68,-17,-129,56,en,ads
s08,eh,546,1911,2976,39.043,-29,23,-5,20,-40,-9,en,ads
s08,iy,351,2260,2780,75.667,-13,-208,-70,-9,-133,-93,en,ads
s08,ah,653,1397,2945,36.203,-254,96,-18,-134,515,14,en,ads
s08,iy,534,2497,2970,80.925,-181,-217,-133,-135,-37,-80,en,ads
s08,ae,931,1829,2905,65.256,-26,24,44,82,9,-34,en,ads
s08,ah,848,1805,2958,34.651,-6,16,-117,-10,-60,-112,en,ads
s08,aa,914,1040,3007,137.01,-148,-15,-245,166,-14,-85,en,ads
s08,ah,938,1014,3277,60.339,-376,-21,-933,-73,-47,81,en,ads
s08,ah,682,1777,3201,55.331,-40,-23,317,112,-97,166,en,ads
s08,ao,685,1123,2693,123.282,-28,-25,260,50,-82,-2,en,ads
s08,ih,650,1926,3000,161.851,-63,-50,16,68,-28,31,en,ads
s08,eh,745,1975,3206,66.018,-50,-4,-133,48,80,52,en,ads
s08,eh,534,2012,3198,85.185,67,-85,-7,110,862,1318,en,ads
s08,eh,630,1847,3118,80.926,-88,-19,109,100,33,-33,en,ads
s08,ah,588,1744,3124,36.204,-56,22,49,4,81,200,en,ads
s08,ao,753,1040,3376,105.068,-39,-34,-45,-117,-77,1,en,ads
s08,ae,877,1928,3026,84.475,-34,-118,95,48,-116,106,en,ads
s08,ih,451,2278,3090,82.965,121,-458,76,89,-299,-57,en,ads
s08,ah,568,1209,2964,78.086,-79,-308,301,5,-134,377,en,ads
s08,aa,758,1436,3276,97.963,-74,-8,33,2,-10,-13,en,ads
s08,ah,723,1417,3238,95.833,-220,-287,74,117,-226,186,en,ads
s08,ah,796,1128,3579,377.656,88,27,-157,382,39,819,en,ads
s08,ih,504,2007,3186,62.671,-48,-40,-243,-0.8,176,-151,en,ads
s08,ah,707,980,2188,193.664,86,587,-382,95,-893,-1012,en,ads
s08,ih,467,2559,2971,55.018,34,-122,15,13,96,134,en,ads
s08,ah,534,2160,3091,73.767,86,-17,-42,104,40,-54,en,ads
s08,iy,482,2416,2912,91.518,-21,151,86,132,-433,-448,en,ads
s08,ih,445,2104,3155,69.954,2,19,-100,-42,33,-22,en,ads
s08,uw,387,1470,2842,75.732,-2,286,52,-31,145,5,en,ads
s08,ah,573,1249,2613,96.159,-16,45,286,24,44,-320,en,ads
s08,ah,849,1481,2997,131.895,-196,-157,-140,56,130,-56,en,ads
s08,aa,670,1189,2494,87.593,-52,-49,885,-0.4,-32,-96,en,ads
s08,ah,597,1614,2900,110.528,105,116,59,94,-5,83,en,ads
s08,aa,964,1756,2706,85.459,60,-197,159,101,32,-208,en,ads
s08,aa,831,1728,2877,89.999,-26,-78,-175,187,340,1014,en,ads
s08,eh,476,2003,3057,36.125,-39,-60,-242,12,40,-17,en,ads
s08,ah,504,1587,1694,34.018,19,-77,1,95,-24,-638,en,ads
s08,ae,829,1782,2940,51.073,-61,-78,62,-22,15,54,en,ads
s08,ah,690,1286,3243,115.656,-224,-485,266,100,-498,-145,en,ads
s08,uw,388,2092,2823,70.647,11,-31,-60,17,16,-300,en,ads
s08,uh,537,1481,3324,33.161,3,-50,-1784,35,32,59,en,ads
s08,ih,562,1594,3253,85.459,0.4,-182,136,90,-88,118,en,ads
s08,ah,720,1888,3256,64.882,-78,-174,-82,23,-75,-276,en,ads
s08,ah,372,1795,2605,42.73,-60,-30,223,-10,-211,-850,en,ads
s08,ao,724,1268,2647,68.368,-117,100,15,-62,92,-294,en,ads
s08,ah,549,1463,2619,31.905,15,-56,216,38,81,428,en,ads
s08,eh,747,1656,1777,109.015,-47,-61,273,-35,-32,-1177,en,ads
s08,ah,626,1730,2951,30,-30,-53,-8,9,-3,985,en,ads
s08,ah,544,1149,2506,29.588,47,376,25,25,120,-208,en,ads
s08,uh,581,1565,1792,46.149,-27,-295,-166,24,-125,-684,en,ads
s08,iy,348,2201,2925,70.647,-11,-5,-59,-8,-15,90,en,ads
s08,ae,848,1846,2172,141.685,-42,-193,-176,134,-117,-162,en,ads
s08,eh,438,1804,2977,37.602,-36,-44,-6,96,-21,-72,en,ads
s08,eh,576,1804,2863,48.997,-56,-29,-52,-32,55,12,en,ads
s08,ih,500,1815,2667,60,-48,103,-18,-20,140,-30,en,ads
s08,ao,496,2278,3504,200.547,-57,-468,-224,-91,1521,1185,en,ads
s08,ih,367,2389,2829,33.615,-41,27,3,-8,177,27,en,ads
s08,ah,566,1726,2115,50.137,74,-43,664,100,143,240,en,ads
s08,iy,529,2335,2754,192.625,16,-198,78,163,1074,260,en,ads
s08,ae,888,1780,2858,168.829,-32,139,52,-27,47,-5,en,ads
s08,aa,831,1615,2690,58.112,-0.5,44,-22,16,84,273,en,ads
s08,eh,742,1815,1978,59.822,25,-52,284,7,40,-38,en,ads
s08,ao,763,1467,1868,88.309,5,199,880,45,80,-1045,en,ads
s08,uw,475,1926,2455,116.798,-56,584,372,-16,499,385,en,ads
s08,eh,699,1743,2950,108.15,-136,11,-64,-28,40,49,en,ads
s08,ae,790,1729,1830,109.958,-120,-201,1051,24,-43,-1033,en,ads
s08,aa,810,1657,2274,199.673,-416,-397,40,75,-197,67,en,ads
s08,eh,733,1850,2933,74.635,-5,252,-12,65,52,-0.7,en,ads
s08,ih,272,2042,3042,51.276,8,88,159,65,36,39,en,ads
s08,ih,495,1879,3000,88.651,-41,-6,-96,-10,54,-1,en,ads
s08,ih,479,1760,2489,35.894,-34,8,164,-4,138,313,en,ads
s08,uh,355,1385,1996,84.46,5,-121,145,31,69,65,en,ads
s08,iy,338,2475,2896,70.917,126,-267,68,-272,90,-99,en,ads
s08,eh,742,1260,3160,68.368,70,142,-91,41,137,-69,en,ads
s08,ah,770,1450,3082,164.653,-66,164,55,14,107,29,en,ads
s08,ah,993,1288,3053,185.163,22,227,102,182,169,1151,en,ads
s08,eh,589,2105,2858,78.054,68,-197,-123,135,159,71,en,ads
s08,uh,418,1753,2398,34.184,-3,-269,-152,16,-188,-169,en,ads
s08,ih,375,1959,3071,52.415,-78,493,55,0.07,6,-41,en,ads
s08,iy,344,2268,2580,55.834,-12,6,-135,4,366,-6,en,ads
s08,eh,876,1692,3014,142.916,-133,144,66,5,91,20,en,ads
s08,ah,596,1719,2072,52.603,23,4,-26,83,233,149,en,ads
s08,ah,451,1023,2042,44.439,85,7,837,-468,-712,-842,en,ads
s08,iy,428,2409,3002,65.951,-37,-105,-14,38,-236,90,en,ads
s08,ih,475,2071,2982,65.519,38,115,5,106,72,49,en,ads
s08,iy,389,2364,2980,36.758,-77,223,65,150,-1,-18,en,ads
s08,eh,503,1691,2064,35.677,-44,298,762,-88,-335,-284,en,ads
s08,eh,716,1927,2911,132.748,-130,-185,146,265,90,26,en,ads
s08,ah,641,1239,2052,54.695,54,95,269,6,-109,65,en,ads
s08,iy,427,2713,3089,68.368,-25,-675,-418,-129,-0.6,-323,en,ads
s08,ae,981,1749,2993,400.522,63,24,-75,142,743,1029,en,ads
s08,ah,907,1624,3105,353.367,25,0.1,59,28,289,-52,en,ads
s08,ao,404,962,2205,71.23,-60,-131,562,-122,-92,72,en,ads
s08,ah,481,1775,2199,57.48,-1,-39,569,-24,-26,245,en,ads
s08,ih,588,2061,2936,48.34,51,-139,32,180,92,54,en,ads
s08,ae,795,1919,3016,72.926,-75,3,-36,20,-7,37,en,ads
s08,ih,372,1888,2959,31.314,16,13,8,44,20,7,en,ads
s08,iy,474,1853,2767,69.999,-51,337,6,-38,191,-99,en,ads
s08,ih,530,1672,2862,39.881,-14,-261,-27,-38,-215,-33,en,ads
s08,eh,717,1862,2824,109.739,49,55,88,140,245,814,en,ads
s08,eh,658,1968,2991,177.491,-16,-43,34,59,-114,75,en,ads
s08,ih,460,2495,2670,41.59,47,-273,21,110,460,52,en,ads
s08,ih,381,2524,2921,78.626,-23,-90,-41,23,272,-28,en,ads
s08,ae,798,1759,3207,207.692,16,151,-13,13,-67,32,en,ads
s08,ao,482,1117,2273,87.935,-88,203,75,-128,-139,72,en,ads
s08,iy,640,1998,2661,101.794,89,-505,-890,10,-208,43,en,ads
s08,eh,685,1773,2759,82.397,27,399,24,64,460,156,en,ads
s08,uh,556,1808,2435,48.839,2,-157,39,43,-151,-188,en,ads
s08,ah,786,1740,2940,142.639,-124,-423,119,78,-332,-253,en,ads
s08,uw,614,1552,2715,243.335,-167,498,148,6,475,-1,en,ads
s08,ah,643,1704,3276,119.752,-164,145,-146,-23,-4,211,en,ads
s08,ah,724,1736,3101,248.222,93,-217,-101,200,-81,64,en,ads
s08,eh,640,1311,1709,47.624,19,334,1414,43,-497,-1670,en,ads
s08,ih,591,1926,3116,164.77,-1,-6,-207,24,-62,25,en,ads
s08,eh,418,1719,2061,40.237,-90,164,905,-46,177,-28,en,ads
s08,aa,478,1407,2864,37.363,346,176,-123,-45,-22,-103,en,ads
s08,iy,486,1946,2742,45.027,19,-144,58,93,-160,-16,en,ads
s08,uw,470,1540,2577,132.199,-33,324,101,-33,191,-143,en,ads
s08,ah,562,1704,2658,71.858,6,-176,48,37,-99,-58,en,ads
s08,eh,612,1914,2827,134.719,-36,-97,10,75,-49,-39,en,ads
s08,eh,937,1785,3388,224.168,-49,191,-259,69,25,94,en,ads
s08,uh,443,1927,2715,80.473,12,-278,-22,31,329,-12,en,ads
s08,iy,470,2077,2758,134.122,-44,138,26,-106,442,-114,en,ads
s08,eh,750,1744,3115,126.458,-139,-128,-17,9,-15,7,en,ads
s08,ah,801,1410,2960,275.908,-58,231,227,-1,-35,12,en,ads
s08,ae,757,2023,3147,263.454,27,57,15,-11,198,-16,en,ads
s08,ih,566,1962,3005,110.001,20,46,-78,39,-144,132,en,ads
s08,ih,682,2062,2998,196.203,691,702,3,111,-37,36,en,ads
s08,ih,616,2396,2874,114.004,-50,-480,-16,11,129,-7,en,ads
s08,uw,397,2019,2926,57.822,3,174,-75,18,-46,-5,en,ads
s08,ih,524,2043,2988,68.019,-56,-28,6,-24,-26,-9,en,ads
s08,ah,648,1923,2943,140.828,9,153,-2,144,89,48,en,ads
s08,ah,885,1525,3108,397.575,27,-76,29,-0.4,51,1,en,ads
s08,ih,610,2067,2917,79.515,7,-39,127,149,114,-0.7,en,ads
s08,aa,934,1670,3116,79.825,-86,-50,237,129,-120,183,en,ads
s08,uh,502,2015,2717,58.438,-42,52,-36,31,55,-50,en,ads
s08,ih,501,1846,2916,29.803,-60,-11,-23,18,33,-102,en,ads
s08,ih,380,1913,2986,54.225,-34,-52,-22,31,80,119,en,ads
s08,ih,572,1270,2891,63.073,-23,-263,-1207,20,145,-122,en,ads
s08,ah,651,1754,3035,51.493,-93,207,135,-10,-52,-89,en,ads
s08,ih,728,1872,3197,37.615,-93,-48,38,7,40,34,en,ads
s08,ah,388,1701,1961,38.647,-67,48,-40,-103,37,-136,en,ads
s08,ao,620,2120,3120,196.903,6,325,631,316,1079,1048,en,ads
s08,aa,979,1689,3245,66.103,-66,-63,49,306,-45,445,en,ads
s08,uh,515,2113,2842,52.69,-52,-42,-176,41,79,-1,en,ads
s08,eh,891,1570,2844,297.942,-100,178,74,37,9,61,en,ads
s08,ah,319,1068,2760,335.923,546,608,243,-590,-305,-637,en,ads
s08,ae,946,1668,2885,175.376,-100,102,-333,19,-30,-42,en,ads
s08,ih,712,1919,3248,71.545,-133,-106,89,14,-13,29,en,ads
s08,ah,517,1661,3063,40.804,-19,28,-69,7,66,6,en,ads
s08,eh,514,1578,3107,78.184,17,-135,-33,43,-180,33,en,ads
s08,iy,355,2102,2582,99.999,28,207,109,-11,262,234,en,ads
s08,ih,545,1754,3283,130.857,-1,-76,473,116,47,151,en,ads
s08,ih,596,2004,3009,142.744,-45,-52,43,99,-176,208,en,ads
s08,ih,332,2270,2857,21.076,-4,114,-56,-11,149,-6,en,ads
s08,ih,613,2048,2844,41.648,6,-87,-7,126,-138,-48,en,ads
s08,ae,948,1623,2821,125.201,52,31,-79,171,-109,-199,en,ads
s08,ae,867,1856,2980,58.489,-26,-38,61,-17,42,13,en,ads
s08,ah,715,1160,3290,322.496,266,41,-63,-83,-47,27,en,ads
s08,aa,578,1006,2951,61.373,-70,-99,151,-34,-74,-95,en,ads
s08,aa,725,1168,3083,100,-42,-48,-187,22,-62,22,en,ads
s08,eh,517,1897,2713,46.329,63,-123,268,104,-26,416,en,ads
s08,ih,508,1215,2498,50,-0.8,-143,-591,134,-712,-43,en,ads
s08,aa,587,1730,3111,55.565,-132,-58,-156,12,437,1156,en,ads
s08,uw,472,1632,2508,90.987,-49,213,-55,-83,203,-78,en,ads
s08,iy,423,1930,2467,73.806,44,-263,-28,63,-158,-209,en,ads
s08,ao,823,1253,2698,204.894,-91,61,5,186,16,213,en,ads
s08,iy,354,2583,2938,67.489,46,-551,-307,25,149,-174,en,ads
s08,eh,675,2003,2275,39.059,-36,81,806,-34,62,-871,en,ads
s08,iy,401,2096,2413,70.15,-17,-32,-36,0.7,330,359,en,ads
s08,ao,713,1039,1929,197.948,-159,-11,59,104,-9,-89,en,ads
s08,ah,617,1901,2830,169.471,-25,-345,-661,101,-212,-253,en,ads
s08,ih,408,2395,3007,54.175,-17,117,-11,7,383,-46,en,ads
s08,iy,276,2654,2892,172.25,13,19,-45,35,111,86,en,ads
s08,iy,348,2636,2836,159.747,46,-894,-159,119,-69,-3,en,ads
s08,ae,901,1604,1735,193.613,-118,168,1082,59,-178,-1019,en,ads
s08,ao,509,1105,3287,108.351,-35,-73,-240,8,-25,851,en,ads
s08,ae,924,1714,3130,211.145,-70,28,-0.5,62,-13,86,en,ads
s08,ae,834,1744,2779,104.877,8,11,186,-3,-4,-45,en,ads
s08,ih,718,1990,2964,202.116,-94,-136,-82,219,-179,158,en,ads
s08,ih,398,2071,2759,26.393,-20,124,-12,22,111,-114,en,ads
s08,iy,365,2371,2798,95.513,110,-165,64,38,502,255,en,ads
s08,aa,653,1322,2533,89.597,-94,-129,-196,42,-408,38,en,ads
s08,ih,530,2056,2933,86.733,-10,201,55,54,79,-16,en,ads
