iteration,log_likelihood
5910,-72506.47639250434
5920,-72546.61692900232
5930,-72572.65377103927
5940,-72555.12732552749
5950,-72405.32553829573
5960,-72506.09972884573
5970,-72518.94022618566
5980,-72481.5616454492
5990,-72539.1443736342
6000,-72543.43060080819
6010,-72489.95760612731
6020,-72476.3930961437
6030,-72465.35072890739
6040,-72532.23064901668
6050,-72455.55541952154
6060,-72466.99774843158
6070,-72538.36135570053
6080,-72381.72438710021
6090,-72468.76283012265
6100,-72578.15914527408
6110,-72528.66134429025
6120,-72518.05920628516
6130,-72443.69541587729
6140,-72505.34452971222
6150,-72595.25410088417
6160,-72509.02597957273
6170,-72527.62820999423
6180,-72544.36260349274
6190,-72464.84115324756
6200,-72457.88581652072
6210,-72519.12935141237
6220,-72479.52525029487
6230,-72437.9452948678
6240,-72576.01135528523
6250,-72523.54875340113
6260,-72526.96915662123
6270,-72533.09753389125
6280,-72569.13957823227
6290,-72409.01134847463
6300,-72483.43990086806
6310,-72481.39828265106
6320,-72488.5863325642
6330,-72517.2358744573
6340,-72435.46187084643
6350,-72507.75638887219
6360,-72451.69783755818
6370,-72511.77622495398
6380,-72418.08390681766
6390,-72555.10907967636
6400,-72476.57022357978
6410,-72506.23209314399
6420,-72438.39529689935
6430,-72594.98441342966
6440,-72554.81670288999
6450,-72544.4803352061
6460,-72523.721013503
6470,-72457.02970935345
6480,-72534.93272705184
6490,-72408.75997339733
6500,-72483.30933107666
6510,-72538.83662029341
6520,-72450.5017809958
6530,-72482.20949181257
6540,-72517.56093765075
6550,-72454.20186981738
6560,-72429.05561207834
6570,-72438.51760033442
6580,-72520.21817909488
6590,-72408.58481533894
6600,-72502.8373222634
6610,-72513.67069436291
6620,-72544.05772929822
6630,-72456.74919555137
6640,-72499.47297007564
6650,-72464.34864769361
6660,-72541.93798844877
6670,-72434.89377939692
6680,-72492.14794388473
6690,-72480.05218897873
6700,-72489.02886363996
6710,-72550.70259966081
6720,-72520.9141131967
6730,-72454.11006454383
6740,-72422.19268402964
6750,-72513.37348783521
6760,-72532.9141308124
6770,-72492.48455754445
6780,-72520.0405315711
6790,-72547.96022469549
6800,-72551.11520371796
6810,-72456.23457543647
6820,-72454.45386523806
6830,-72367.68422697937
6840,-72458.8694434205
6850,-72524.8398340849
6860,-72543.60519688293
6870,-72443.52560047159
6880,-72442.48418928761
6890,-72531.84956738792
6900,-72434.44077387861
6910,-72422.06135160373
6920,-72561.17847194291
6930,-72498.27125608095
6940,-72586.60735358087
6950,-72450.24982740043
6960,-72521.5023642091
6970,-72412.14619098125
6980,-72461.52705162209
6990,-72473.46046492348
7000,-72407.47563610188
7010,-72514.58365219137
7020,-72548.1644280605
7030,-72415.15075418992
7040,-72490.50681147023
7050,-72558.16644833627
7060,-72477.98285039963
7070,-72507.41653734919
7080,-72487.13295682652
7090,-72421.1093972007
7100,-72465.71236162235
7110,-72444.27708880063
7120,-72414.27237173013
7130,-72480.35895299281
7140,-72465.78136890357
7150,-72542.47327756624
7160,-72453.97888710775
7170,-72473.63545849876
7180,-72543.1911289497
7190,-72474.74152306136
7200,-72454.48317156681
7210,-72471.67984528012
7220,-72499.27098242124
7230,-72471.59111476735
7240,-72474.26473479705
7250,-72479.15267990252
7260,-72588.16572913245
7270,-72468.67289663109
7280,-72453.8343751168
7290,-72520.65266196315
7300,-72481.06263861434
7310,-72472.47595512433
7320,-72404.95645559671
7330,-72514.2752085464
7340,-72449.93407621411
7350,-72343.32246763185
7360,-72400.29674215638
7370,-72416.24602654485
7380,-72462.03130366858
7390,-72502.79124029275
7400,-72518.40742050523
7410,-72452.40600369609
7420,-72499.3187797885
7430,-72398.10727551713
7440,-72436.30196456636
