,f1,f2,vowel,learned_cat
513,434.2310162250506,2390.9776874583035,ih,2
514,522.088198303458,2735.283395317667,iy,0
515,892.4162956018423,1638.4201055799201,ah,1
516,742.2967436766339,1593.2601435173444,ae,0
517,841.4374589363082,1666.5771262185515,eh,1
518,448.48533081880385,1900.075190027055,ih,2
519,676.4638701672636,2320.8295438302193,eh,2
520,761.7222276048764,1734.7142038119312,ah,1
521,791.9014619658593,1486.6835316041024,ih,1
522,456.83158402215065,1498.9633512793368,eh,1
523,728.3891006398923,1549.6648190333756,ah,0
524,545.8282224715058,1813.0981042702108,ah,0
525,744.2572253436783,1249.6208729622801,ah,1
526,309.8432128793152,921.1092961876562,ao,1
527,538.1820005106676,2035.5171709191147,ih,1
528,714.4097026479542,1090.8366635855878,ah,0
529,448.65757541607496,2507.3471545363755,iy,2
530,805.3071330995919,1417.696971431384,ae,0
531,829.7236589089698,1450.287158329356,aa,0
532,594.3761478789552,1968.7791004394567,ah,0
533,385.3328234724435,2197.0178618400682,iy,2
534,419.56045436741437,2115.2976685448148,ih,2
535,794.4528296915198,1517.1555300509629,ae,1
536,366.90614033692384,2092.322130256351,ih,2
537,312.820377975718,1729.5484717775228,ih,2
538,736.292950570741,1114.0136796642882,ah,1
539,693.5083967249012,1581.2458316082848,ih,1
540,564.4255397673455,1825.2591099351464,eh,2
541,587.4914788977823,1705.2803025748053,ah,1
542,580.5181242647999,2504.6333572293256,ih,2
543,931.6914049859365,1604.211740804184,ah,0
544,643.7929454524874,1877.2187930550529,eh,0
545,626.6205781874756,1593.5669146900702,aa,1
546,710.7606290153097,1585.0568366724065,ah,1
547,562.4711779179173,2218.882104802023,ih,1
548,592.7361456384243,1489.0691240575127,ih,1
549,500.9292298017448,2005.7462456847354,iy,0
550,665.9852586076805,1609.8321919396396,eh,1
551,345.66526762838015,2338.2121545064033,iy,2
552,880.6205711006139,1878.9470065005553,ae,1
553,651.0894213570501,1980.6292497686277,eh,1
554,795.0275128194145,1919.3246151557125,ae,0
555,820.407821613403,1523.6605541875792,ah,0
556,656.2693399245799,2252.914888183816,ih,0
557,623.5579384465896,1447.689609606428,eh,1
558,1055.7641117782673,2191.3877011154004,ae,1
559,646.9822839556622,1747.5618861203138,eh,1
560,347.53433928661303,1518.8679391339842,iy,1
561,919.649012840265,1851.8238077037042,ae,1
562,620.408754814921,1983.0364440020123,ae,2
563,724.5734302780993,1313.6680528624818,uh,1
564,360.75559237032644,2112.981581122209,ih,2
565,653.5820022672499,2194.903357961684,ah,1
566,548.8793317784791,2260.755664644885,ih,2
567,315.2368468770916,1569.9205104183743,ih,1
568,589.6643506499026,2160.7803329318667,iy,1
569,491.6778241180611,1136.2735664651586,ah,2
570,884.4744325084743,1863.0553369484203,ae,1
571,578.9018047728898,1802.9182465997812,eh,1
572,765.5844629394381,1551.5686436283574,ao,1
573,549.2301521480746,1618.877134170151,ih,0
574,756.0854509352624,1677.4453943161188,ah,0
575,677.7189619242824,1961.3280851966167,ah,1
576,655.4735772937154,1909.1213117573589,eh,0
577,523.1636559533559,1926.1470601408466,eh,1
578,777.5249329002322,1171.3698062639548,ao,1
579,582.0840920771427,2158.177749100027,ih,2
580,783.0105455198441,1456.866879617175,eh,1
