,f1,f2,vowel,learned_cat
273,442.04163499504403,570.0244811838973,o,1
274,271.0361068826462,1828.7621865833776,e,2
275,807.3333232937005,1096.0803904283218,o,2
276,325.3028834089772,1641.3885571041021,u,3
277,535.6475149794674,1515.075662996054,o,1
278,431.4717762132761,1373.9505550014544,a,1
279,594.7368896906403,1883.4300589291595,e,3
280,746.6029139132083,1625.2970790257418,a,3
281,714.6753654595318,1523.4299152208548,a,3
282,408.7336541632486,1412.2120741632523,o,1
283,475.7031536490255,2120.639258785521,i,2
284,429.9862458384694,2023.1834350203933,i,2
285,680.6076458110489,1603.684776876595,a,3
286,570.9194124161564,2405.5087618389007,e,2
287,316.2084395271767,3028.937696833732,i,0
288,515.9216410077197,1236.5486848568833,o,1
289,474.71093019863224,1027.7442678702137,u,1
290,511.75829651593864,1252.08360547895,o,2
291,447.5669521261444,2351.588439899826,e,0
292,384.677557684633,2385.7457921640357,i,2
293,454.2474045453274,2691.9806362482677,e,2
294,650.6936756707673,1533.0982768644892,o,2
295,721.8764755667406,1418.4055545326282,a,3
296,429.1641776275772,1225.2301343054771,o,1
297,500.237118110152,1813.9192132141086,e,2
298,237.8706040929954,1048.3434536459076,u,1
299,646.1567902143939,1627.1766108765435,a,2
300,560.5528097474377,1556.2681010836611,a,2
301,534.8134888797515,2261.9692906029964,e,2
302,727.5623744205234,1708.8867694844582,a,3
303,530.9734288765735,836.8861611658585,u,1
304,600.4734317725259,2268.4637072004634,e,2
305,669.4338716812309,1478.3360947081446,o,1
306,235.13402647533871,1806.7832882797434,e,1
307,268.02543572054935,2680.774134054585,i,2
308,673.615883025263,991.599162037942,o,1
309,492.03411265855516,1527.9136632032908,e,1
310,920.0506599459932,1573.485521776964,a,3
311,489.2989363686384,2441.5916616254335,e,0
312,681.0039813450234,985.1816229680476,o,1
313,457.98648962863683,2006.0963558766398,i,2
314,415.90277805582974,2711.885484619542,i,0
315,449.631025200557,2776.0533671539674,i,2
316,659.7893070537548,1578.5022483729888,a,2
317,920.4214707186948,1972.2855909246405,a,3
318,583.4728565035574,1702.0455993646951,a,3
319,750.2022390935723,1843.5348939885089,e,3
320,192.3508755216971,2601.7839032906563,i,2
321,516.3591675767851,1316.3335787452268,o,2
322,424.1059561381872,951.5192801602993,u,1
323,450.4749499107869,2565.6881379842152,e,0
324,650.1679177667345,1284.6449806725147,u,3
325,748.9920103680788,1561.948782958922,a,2
326,417.3423126508859,1306.6624796514484,o,1
327,743.7025887681527,1947.7866932411318,a,3
328,462.45257163773204,1349.4162365059985,o,1
329,581.5435447922216,1746.754319725033,e,3
330,684.0522403158136,2197.4259390865554,e,2
331,1126.859372971277,1435.1077995645285,a,3
332,562.8784360397701,1030.7840336620468,o,1
333,594.5092748392594,2258.5346106575585,e,2
334,682.7879769196819,1735.1505203322174,a,2
335,380.5745562765506,2301.0824721952595,e,2
336,557.0493084662318,1388.7720656891943,e,1
337,527.2569282181853,1867.3569373136627,e,2
338,310.6346476036001,1834.697808403623,e,1
339,526.8464278454778,-101.91506839635576,u,1
340,389.3792309273604,1686.3088975423723,i,1
341,436.9693373384588,1095.7865270322839,o,1
342,479.6742409614908,1641.6661842706183,o,2
343,303.7693868768315,2307.5481251509354,e,2
344,395.546275402119,1551.7483016752744,o,1
345,453.4534691659094,2272.2765369432977,e,2
346,534.1643004189489,1342.2992464016152,e,1
347,629.3873560027085,1356.014162947198,a,1
348,392.49673051722465,1609.1454015990487,o,1
349,661.2152878467657,1638.8953420642833,a,1
350,214.61203199726634,3022.2270102861153,i,0
351,358.95431118696246,2153.324755430649,e,2
352,515.7564578933755,1316.3860793378808,o,1
353,469.03784333067154,2750.8033554221242,i,0
354,631.1240550921405,1750.1758232004051,a,3
355,742.851511702869,1244.984309856238,o,2
356,816.4988588329709,1904.9220567199354,a,3
357,727.584228219848,1725.635262347703,a,3
358,395.44409165357706,620.0436066320581,u,1
359,825.6654295347987,1404.2371727757675,a,3
360,503.52417399743604,2189.059585166063,e,2
361,278.0002191235535,2321.6583689395966,i,2
362,507.5743186114345,2148.142052383273,e,2
363,349.23744141894525,2913.4825960612216,i,0
364,574.9073001155621,1763.5618403823012,e,3
365,403.8760538801128,2363.8407127591363,e,0
366,454.3690274859672,1404.7456810099716,o,1
367,639.5816710556243,1836.705177819314,o,2
368,721.2420188821036,2426.9525521552805,e,2
369,253.95319683715718,1376.6491795030422,u,1
370,724.8750203697521,1959.4012696321622,e,3
371,1015.041483186845,1632.8867883033258,a,3
372,626.1671196743802,2422.4995268914417,e,2
373,680.5608485096861,1866.399123987291,a,3
374,584.1277386489224,1873.5360864244956,e,2
375,610.3559877368774,1428.4533928546466,a,3
376,782.4997366282291,2148.420845304165,e,2
377,846.7164069651974,1598.874740862532,a,3
378,671.5894658450941,2121.938553937511,e,2
379,406.30520036599466,2225.2276779958033,e,0
380,513.578843929296,1896.084567859937,o,3
381,208.79264149984613,969.7522007537798,u,1
382,705.0667772086277,2153.7838286668116,a,3
383,865.3166267873231,1694.1892903492567,a,3
384,530.3974172913818,2549.628416732911,e,2
385,449.2895013869476,2285.833982457211,e,2
386,798.6958360102545,1074.420080967532,o,1
387,715.6497083425792,1809.591234882921,a,3
388,510.4061820626034,1370.4743299769993,e,2
389,377.77554926870164,859.7018629823515,o,1
390,416.14376196892067,2653.5720158437243,i,2
391,512.8201449286034,2810.1707200766614,i,2
392,432.2656670226638,2536.5681853825736,i,2
393,467.7503080108596,1219.0847216339487,o,1
394,643.5709306526119,861.6935439582567,o,1
395,654.1075357826493,2491.2513378625276,e,2
396,308.62546053145945,2146.536972280548,i,2
397,710.541992203271,1955.154555473603,a,3
398,914.8059907109057,1701.247825320103,a,3
399,595.3297556368183,1232.4131348612043,o,1
400,427.64026180139695,3135.7773835033972,i,0
401,432.84251380677176,1450.9810458731506,o,2
402,1141.439439283371,1715.521630967832,a,3
403,450.1854812332857,1858.5615523198965,e,2
404,357.02352892717175,2553.24055694654,i,2
405,509.724443917837,2570.7340157108283,e,2
406,552.7180233769133,1370.0428255681816,o,1
407,459.75393670544895,2171.847769632044,e,2
408,487.18578179577037,2208.568205699962,e,0
409,502.774142164296,1804.2381283359505,e,2
410,602.3688141637609,1415.096521248992,o,1
411,615.7951602123409,1745.3503370161573,e,2
412,352.9282449311594,1233.007015084761,u,1
413,519.5636029077293,2521.0805929250123,e,2
414,612.5080467062716,1756.0292210259936,e,3
415,347.60623560083656,3211.362671899628,i,0
416,536.0672065704157,2108.5622530648857,e,2
417,418.3229389178943,2270.6072567739,o,0
418,486.6158606791354,1150.6984090055694,a,1
419,510.21130722856685,1972.7681426615202,e,2
420,546.7705785567108,2823.3494308502577,e,2
421,378.6944360157302,2499.3424550992145,e,0
422,544.8271634818842,2441.9125713037056,e,2
423,395.812565576357,2390.040085738296,i,2
424,487.3414217289712,1715.9103435955597,e,1
425,362.31074208126734,2179.8483417623756,e,2
426,713.0945557559321,1618.610325586492,a,3
427,612.0058170459374,1708.0222626358234,a,1
428,774.5985041734853,1616.0381624623917,a,2
429,340.1617065408071,910.634569272097,o,1
430,484.4925085729442,1984.474733959169,i,2
431,512.8195237482178,2195.576231835301,e,2
432,633.3769226082378,1207.4645713325967,a,1
433,582.8395271071136,2124.803447621539,e,2
434,388.5795397262024,958.1072706598156,u,1
435,516.9713237363134,1961.6651534586304,e,2
436,672.4525783980905,1735.261187451358,e,3
437,592.5120362987635,1663.614506838344,a,3
438,578.1798271904453,1511.1582611621795,e,1
439,714.2742988426883,1305.7503906846146,a,1
440,382.04863491390205,1371.1960773639807,e,1
441,604.6445493598843,1980.2445573740827,e,3
442,536.7593265432828,1911.0802396117792,a,2
443,579.3509841506403,1778.711534271761,e,2
444,495.0976673070881,757.5709521881085,o,1
445,562.0116044059936,1965.322274617655,e,0
446,413.70822163740473,1377.5453091392508,o,1
447,642.7878406210834,1174.6130666684742,a,1
448,636.1837933525801,1050.610243843872,o,1
449,827.0515044144599,1686.1052191264096,a,3
450,389.52809100163563,1052.4046115378742,o,1
451,460.18893865070567,1691.2438768433644,a,2
452,626.3134689359229,2369.652849683324,e,2
453,588.6192939336313,2566.0404304232716,e,2
454,557.5738942427671,2161.041228705238,e,2
455,1039.1657857286532,2139.8960412271954,a,3
456,621.9115038108032,1791.7325164726126,a,3
457,361.74194873972203,1527.566054901416,o,1
458,483.7907365009843,1848.4153326836954,e,3
459,648.4237478116665,1823.9319803364265,a,1
460,531.0519823032241,2238.0700698540295,e,2
461,689.1018509676976,2465.4725056640964,e,2
462,418.1028206101459,2181.3805590631746,e,0
463,360.8415888468168,2710.0890806710063,i,0
464,726.3754304122182,2239.6214621542663,e,3
465,398.16658129950457,2121.339101898651,e,2
466,658.839035974815,2299.804794688458,e,2
467,834.0748555279522,1541.1308921258942,o,3
468,312.3571837135431,1960.9848713230308,i,2
469,989.3673805336743,1322.1365468088325,a,3
470,601.3731636298097,2865.712867944673,e,2
471,657.1020372252143,2557.15307402171,e,2
472,848.2104131596651,1462.21102384839,a,3
473,662.0692731817497,1767.7675585627458,a,2
474,451.268052622762,2038.54761585756,e,2
475,635.2860417818904,1225.6863929566066,o,1
476,605.927370789916,674.9318710191739,o,1
477,623.5382880248766,1663.4573978358426,a,3
