,speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2,learned_cats
2086,Trevor3,i,501,2576,2592,30.0,0.7,-146.0,477.0,7.0,65.0,-89.0,sp,ids,-0.9405706694364876,1.5807108530541816,1
2087,Trevor3,a,948,1776,2697,150.0,-71.0,90.0,-254.0,237.0,948.0,915.0,sp,ids,1.4591827395113075,0.0518473785493227,1
2088,Trevor3,e,363,622,2753,130.0,169.0,276.0,-349.0,-424.0,-1938.0,-497.0,sp,ids,-1.6814341379707065,-2.153538183423936,0
2089,Trevor3,a,912,1353,1862,110.0,-104.0,168.0,787.0,112.0,280.0,146.0,sp,ids,1.2659140085893377,-0.7565391835951213,2
2090,Trevor3,i,517,2588,3145,40.0,-54.0,-119.0,-213.0,-23.0,1928.0,402.0,sp,ids,-0.8546734556933899,1.6036438051717543,2
2091,Trevor3,o,963,1068,3528,120.0,-292.0,255.0,-310.0,-20.0,-1323.0,-106.0,sp,ids,1.5397113773954618,-1.301196796387477,1
2092,Trevor3,i,481,2070,2913,50.0,-45.0,63.0,808.0,-6.0,-399.0,169.0,sp,ids,-1.04794218661536,0.6137047054298583,2
2093,Trevor3,a,765,1485,2605,130.0,-2.0,586.0,117.0,134.0,-153.0,167.0,sp,ids,0.4767333573246263,-0.5042767103018196,0
2094,Trevor3,o,526,808,2442,60.0,38.0,158.0,566.0,60.0,187.0,-60.0,sp,ids,-0.8063562729628974,-1.7980774256015564,2
2095,Trevor3,o,617,1039,1638,90.0,-136.0,-244.0,167.0,-14.0,276.0,142.0,sp,ids,-0.3178158697990285,-1.3566180973382784,2
2096,Trevor3,a,889,1515,1798,100.0,-69.0,42.0,-134.0,144.0,293.0,-997.0,sp,ids,1.1424367638336344,-0.4469443300078874,2
2097,Trevor3,e,513,1803,2373,30.0,33.0,-174.0,-88.0,31.0,-283.0,-294.0,sp,ids,-0.8761477591291644,0.1034465208138617,2
2098,Trevor3,a,778,1727,2538,70.0,-53.0,-73.0,-73.0,4.0,20.0,-225.0,sp,ids,0.5465248434908933,-0.0417955092640998,1
2099,Trevor3,e,585,2071,2780,50.0,-33.0,-7.0,72.0,67.0,-134.0,-105.0,sp,ids,-0.4896102972852242,0.6156157847729894,2
2100,Trevor3,u,408,2320,3553,50.0,-6.0,59.0,-392.0,-11.0,57.0,551.0,sp,ids,-1.4398482243182438,1.0914745412126268,2
2101,Trevor3,a,879,1323,1724,130.0,-378.0,-265.0,-115.0,-58.0,-494.0,-1230.0,sp,ids,1.0887510052441982,-0.8138715638890536,2
2102,Trevor3,o,408,1405,3044,80.0,447.0,203.0,-182.0,-472.0,-544.0,-0.3,sp,ids,-1.4398482243182438,-0.6571630577523055,2
2103,Trevor3,i,505,2654,3020,60.0,0.4,197.0,318.0,-16.0,52.0,52.0,sp,ids,-0.9190963660007132,1.7297750418184052,2
2104,Trevor3,a,816,2314,2799,80.0,-13.0,-79.0,66.0,44.0,94.0,-166.0,sp,ids,0.7505307261307507,1.0800080651538404,1
2105,Trevor3,a,852,1938,2912,100.0,-31.0,104.0,117.0,367.0,607.0,-28.0,sp,ids,0.9437994570527208,0.3614422321365567,2
2106,Trevor3,a,873,1707,3165,110.0,-446.0,-352.0,-122.0,64.0,-290.0,92.0,sp,ids,1.0565395500905366,-0.0800170961267213,1
2107,Trevor3,o,859,1640,3208,100.0,-35.0,-102.0,-154.0,-22.0,229.0,173.0,sp,ids,0.981379488065326,-0.2080594121165032,1
2108,Trevor3,e,743,2186,3061,50.0,-76.0,21.0,-41.0,42.0,-3.0,-76.0,sp,ids,0.3586246884278668,0.8353899092330629,2
2109,Trevor3,u,742,1550,2641,30.0,4.0,85.0,-151.0,-293.0,-263.0,-394.0,sp,ids,0.3532561125689232,-0.3800565529982999,0
2110,Trevor3,a,791,1416,2753,60.0,-33.0,-121.0,77.0,-45.0,-1.0,-169.0,sp,ids,0.6163163296571603,-0.6361411849778638,1
2111,Trevor3,a,1040,1906,2843,50.0,-294.0,-135.0,-97.0,-10.0,98.0,18.0,sp,ids,1.95309171853412,0.3002876931563623,1
2112,Trevor3,i,867,2777,3213,40.0,64.0,18.0,155.0,86.0,109.0,203.0,sp,ids,1.024328094936875,1.9648378010235272,1
2113,Trevor3,a,1005,2191,2861,90.0,-193.0,94.0,39.0,-38.0,105.0,-36.0,sp,ids,1.7651915634710935,0.8449453059487183,1
2114,Trevor3,e,721,2533,2996,90.0,64.0,-47.0,67.0,19.0,134.0,-47.0,sp,ids,0.2405160195311073,1.4985344412995454,2
2115,Trevor3,i,499,876,2891,30.0,-0.8,87.0,-26.0,-51.0,-11.0,-88.0,sp,ids,-0.951307821154375,-1.6681240302686433,0
2116,Trevor3,o,738,1311,2943,80.0,-142.0,302.0,-115.0,-216.0,-57.0,195.0,sp,ids,0.3317818091331487,-0.8368045160066264,0
2117,Trevor3,e,714,2263,3020,50.0,10.0,248.0,-64.0,185.0,152.0,46.0,sp,ids,0.202935988518502,0.9825430186541556,2
2118,Trevor3,e,887,2563,3092,50.0,-83.0,17.0,-14.0,25.0,81.0,-67.0,sp,ids,1.1316996121157472,1.5558668215934777,2
2119,Trevor3,e,819,2408,3049,100.0,-192.0,-522.0,-97.0,-72.0,24.0,-25.0,sp,ids,0.7666364537075815,1.2596495234081613,1
2120,Trevor3,a,886,1594,2766,150.0,151.0,197.0,313.0,120.0,-37.0,-879.0,sp,ids,1.1263310362568035,-0.2959690619005326,0
2121,Trevor3,e,562,1129,2567,60.0,95.0,-437.0,21.0,34.0,-866.0,-299.0,sp,ids,-0.6130875420409273,-1.1846209564564818,2
2122,Trevor3,a,782,2027,2819,70.0,-83.0,-197.0,23.0,15.0,-20.0,-143.0,sp,ids,0.5679991469266678,0.5315282936752223,1
2123,Trevor3,i,514,2546,3269,40.0,11.0,-145.0,-174.0,53.0,-223.0,146.0,sp,ids,-0.8707791832702207,1.5233784727602493,2
2124,Trevor3,e,614,2297,2933,60.0,1.0,-519.0,-231.0,217.0,1818.0,220.0,sp,ids,-0.3339215973758593,1.047519716320612,2
2125,Trevor3,a,890,1969,2899,90.0,-147.0,-9.0,-23.0,12.0,20.0,43.0,sp,ids,1.147805339692578,0.4206856917736199,1
2126,Trevor3,i,522,2753,3340,60.0,-378.0,-1865.0,-450.0,-1.0,311.0,370.0,sp,ids,-0.8278305763986719,1.918971896788381,1
2127,Trevor3,a,646,2079,2681,70.0,58.0,238.0,213.0,-363.0,-13.0,-213.0,sp,ids,-0.1621271698896637,0.630904419518038,1
2128,Trevor3,a,937,1767,2835,100.0,62.0,285.0,120.0,66.0,443.0,222.0,sp,ids,1.400128405062928,0.034647664461143,1
2129,Trevor3,e,641,2319,2974,60.0,80.0,254.0,94.0,68.0,35.0,57.0,sp,ids,-0.1889700491843818,1.0895634618694956,2
2130,Trevor3,a,584,1380,2914,30.0,-29.0,23.0,-384.0,73.0,-77.0,-217.0,sp,ids,-0.4949788731441678,-0.7049400413305824,2
2131,Trevor3,e,719,1911,2832,150.0,-32.0,228.0,-25.0,-86.0,267.0,-40.0,sp,ids,0.22977886781322,0.3098430898720177,1
2132,Trevor3,e,761,2139,3045,30.0,-321.0,13.0,-24.0,-107.0,-104.0,96.0,sp,ids,0.4552590538888518,0.7455691801059025,1
2133,Trevor3,i,399,575,2879,80.0,-3.0,1803.0,65.0,-23.0,-495.0,284.0,sp,ids,-1.4881654070487365,-2.2433589125510967,0
2134,Trevor3,a,854,1533,1776,130.0,-126.0,18.0,448.0,187.0,817.0,-86.0,sp,ids,0.954536608770608,-0.4125449018315281,0
2135,Trevor3,o,634,1303,2815,80.0,5.0,359.0,90.0,-1.0,87.0,-186.0,sp,ids,-0.2265500801969871,-0.852093150751675,2
2136,Trevor3,e,698,1634,2714,30.0,249.0,766.0,577.0,-54.0,-290.0,-300.0,sp,ids,0.1170387747754041,-0.2195258881752896,2
2137,Trevor3,a,1080,1830,2855,90.0,-69.0,118.0,75.0,32.0,206.0,-127.0,sp,ids,2.167834752891865,0.1550456630784007,1
2138,Trevor3,i,408,2672,3314,70.0,279.0,-869.0,-453.0,22.0,625.0,355.0,sp,ids,-1.4398482243182438,1.7641744699947646,1
2139,Trevor3,a,967,1900,3077,150.0,39.0,-1.0,-422.0,-35.0,-59.0,-724.0,sp,ids,1.5611856808312363,0.2888212170975758,1
2140,Trevor3,e,648,1139,2501,200.0,-2.0,939.0,321.0,-134.0,-1305.0,-684.0,sp,ids,-0.1513900181717765,-1.165510163025171,0
2141,Trevor3,i,424,2665,2876,150.0,-139.0,-1644.0,20.0,-182.0,468.0,-42.0,sp,ids,-1.353951010575146,1.750796914592847,1
2142,Trevor3,a,750,1891,2963,30.0,49.0,-16.0,25.0,48.0,214.0,-51.0,sp,ids,0.3962047194404721,0.2716215030093962,2
2143,Trevor3,e,532,2294,2467,90.0,19.0,213.0,541.0,24.0,787.0,-356.0,sp,ids,-0.7741448178092357,1.0417864782912187,2
2144,Trevor3,o,557,1133,1719,160.0,40.0,106.0,973.0,11.0,109.0,-1005.0,sp,ids,-0.6399304213356454,-1.1769766390839576,0
2145,Trevor3,o,593,978,3160,130.0,-33.0,-30.0,-579.0,165.0,-90.0,259.0,sp,ids,-0.4466616904136752,-1.473193937269274,0
2146,Trevor3,e,622,2434,2506,100.0,8.0,-350.0,117.0,10.0,446.0,25.0,sp,ids,-0.2909729905043104,1.309337586329569,2
2147,Trevor3,a,923,1802,2437,110.0,-40.0,33.0,-98.0,-0.4,18.0,-377.0,sp,ids,1.3249683430377173,0.1015354414707306,1
2148,Trevor3,e,652,1853,2726,50.0,-11.0,-92.0,6.0,1.0,22.0,-71.0,sp,ids,-0.129915714736002,0.1990004879704154,2
2149,Trevor3,e,623,1746,2789,30.0,11.0,-15.0,-28.0,-0.6,-36.0,14.0,sp,ids,-0.2856044146453668,-0.0054850017446094,1
2150,Trevor3,a,912,1829,2841,130.0,-29.0,-99.0,40.0,322.0,473.0,36.0,sp,ids,1.2659140085893377,0.1531345837352696,1
2151,Trevor3,e,576,1904,2822,70.0,-3.0,-882.0,-324.0,25.0,245.0,13.0,sp,ids,-0.5379274800157167,0.2964655344701001,1
2152,Trevor3,o,591,995,2519,200.0,23.0,157.0,227.0,-20.0,150.0,-393.0,sp,ids,-0.4573988421315625,-1.4407055884360456,0
2153,Trevor3,o,591,1051,2731,230.0,140.0,-244.0,-68.0,188.0,138.0,786.0,sp,ids,-0.4573988421315625,-1.3336851452207057,0
2154,Trevor3,i,597,2724,2984,70.0,-87.0,-130.0,3.0,172.0,110.0,201.0,sp,ids,-0.4251873869779008,1.8635505958375804,1
2155,Trevor3,a,626,1829,2425,50.0,178.0,103.0,480.0,32.0,-28.0,-328.0,sp,ids,-0.269498687068536,0.1531345837352696,2
2156,Trevor3,o,522,1324,2881,60.0,38.0,168.0,-81.0,-24.0,52.0,200.0,sp,ids,-0.8278305763986719,-0.8119604845459225,2
2157,Trevor3,o,460,1628,2358,80.0,10.0,-503.0,396.0,-155.0,-254.0,-652.0,sp,ids,-1.160682279653176,-0.2309923642340761,2
2158,Trevor3,o,515,1344,3327,90.0,11.0,35.0,-465.0,-16.0,-309.0,524.0,sp,ids,-0.8654106074112772,-0.773738897683301,3
2159,Trevor3,e,503,1990,2777,80.0,-6.0,144.0,57.0,-0.08,16.0,-2.0,sp,ids,-0.9298335177186006,0.4608183579793725,2
2160,Trevor3,e,462,2582,2707,50.0,111.0,-124.0,104.0,66.0,420.0,-140.0,sp,ids,-1.1499451279352888,1.592177329112968,2
2161,Trevor3,e,710,2530,2905,80.0,-255.0,28.0,136.0,330.0,370.0,-50.0,sp,ids,0.1814616850827275,1.492801203270152,2
2162,Trevor3,e,330,2347,3033,70.0,77.0,183.0,-29.0,10.0,-179.0,395.0,sp,ids,-1.8585971413158455,1.1430736834771658,2
2163,Trevor3,o,561,966,2406,270.0,18.0,67.0,-357.0,-41.0,-105.0,-124.0,sp,ids,-0.6184561178998709,-1.496126889386847,0
2164,Trevor3,a,1026,1623,2840,180.0,-227.0,-643.0,-1021.0,17.0,-263.0,-95.0,sp,ids,1.8779316565089093,-0.2405477609497315,1
2165,Trevor3,a,1028,1777,2593,70.0,8.0,-57.0,103.0,19.0,-44.0,-3.0,sp,ids,1.8886688082267968,0.0537584578924538,1
2166,Trevor3,u,457,912,2434,350.0,-41.0,-96.0,102.0,5.0,10.0,-192.0,sp,ids,-1.1767880072300068,-1.5993251739159249,3
2167,Trevor3,a,954,977,1824,100.0,-109.0,648.0,680.0,164.0,-668.0,-1209.0,sp,ids,1.4913941946649694,-1.475105016612405,2
2168,Trevor3,a,1013,1685,1757,110.0,-126.0,-287.0,67.0,159.0,-31.0,-329.0,sp,ids,1.8081401703426423,-0.1220608416756049,2
2169,Trevor3,a,928,1707,1744,100.0,-32.0,9.0,133.0,91.0,-37.0,-686.0,sp,ids,1.3518112223324354,-0.0800170961267213,0
2170,Trevor3,a,1057,1612,2691,230.0,-82.0,-47.0,-867.0,156.0,-32.0,-13.0,sp,ids,2.044357508136162,-0.2615696337241733,0
2171,Trevor3,o,372,958,1692,140.0,376.0,309.0,1132.0,38.0,-45.0,-861.0,sp,ids,-1.633116955240214,-1.5114155241318954,0
2172,Trevor3,i,621,740,2814,60.0,19.0,1950.0,740.0,77.0,-207.0,81.0,sp,ids,-0.2963415663632541,-1.9280308209344692,2
2173,Trevor3,a,853,1889,2260,120.0,-424.0,-1081.0,267.0,371.0,6.0,36.0,sp,ids,0.9491680329116644,0.267799344323134,1
2174,Trevor3,e,525,1706,2702,40.0,-48.0,312.0,-26.0,17.0,13.0,-35.0,sp,ids,-0.811724848821841,-0.0819281754698524,2
2175,Trevor3,i,439,2455,3532,30.0,-28.0,-1915.0,-1126.0,50.0,140.0,-179.0,sp,ids,-1.273422372690992,1.3494702525353215,1
2176,Trevor3,o,675,1750,2796,70.0,12.0,28.0,30.0,69.0,-239.0,32.0,sp,ids,-0.0064384699802989,0.0021593156279148,2
2177,Trevor3,i,423,1123,2664,110.0,46.0,-120.0,-74.0,-50.0,-329.0,44.0,sp,ids,-1.3593195864340897,-1.1960874325152682,0
2178,Trevor3,o,509,915,1350,120.0,268.0,448.0,2135.0,-328.0,-384.0,-2042.0,sp,ids,-0.8976220625649388,-1.5935919358865316,0
2179,Trevor3,e,552,1968,2804,80.0,17.0,-494.0,64.0,28.0,-104.0,119.0,sp,ids,-0.6667733006303634,0.4187746124304888,2
2180,Trevor3,o,528,1906,2724,30.0,7.0,7.0,-96.0,30.0,-51.0,-1446.0,sp,ids,-0.7956191212450102,0.3002876931563623,2
2181,Trevor3,o,569,925,2647,410.0,-105.0,414.0,50.0,-185.0,-218.0,68.0,sp,ids,-0.575507511028322,-1.5744811424552208,3
2182,Trevor3,a,786,1741,2329,90.0,-96.0,184.0,-110.0,15.0,-210.0,-20.0,sp,ids,0.5894734503624423,-0.0150403984602648,2
2183,Trevor3,e,576,1702,2855,30.0,-45.0,-215.0,-59.0,-16.0,-186.0,41.0,sp,ids,-0.5379274800157167,-0.0895724928423766,2
2184,Trevor3,i,557,2354,2786,30.0,25.0,-37.0,-29.0,23.0,12.0,-1058.0,sp,ids,-0.6399304213356454,1.1564512388790833,2
2185,Trevor3,o,584,2004,2971,50.0,11.0,-229.0,-271.0,83.0,-35.0,-1027.0,sp,ids,-0.4949788731441678,0.4875734687832075,2
2186,Trevor3,i,515,566,2371,30.0,21.0,1721.0,863.0,42.0,-1797.0,-1364.0,sp,ids,-0.8654106074112772,-2.260558626639276,2
2187,Trevor3,i,544,1858,2629,60.0,-28.0,-683.0,86.0,167.0,1264.0,23.0,sp,ids,-0.7097219075019123,0.2085558846860707,2
2188,Trevor3,o,586,1370,1553,60.0,-10.0,174.0,996.0,13.0,-187.0,-1059.0,sp,ids,-0.4842417214262806,-0.7240508347618931,0
2189,Trevor3,e,535,1855,2650,60.0,10.0,3.0,-59.0,26.0,382.0,64.0,sp,ids,-0.7580390902324049,0.2028226466566775,2
2190,Trevor3,o,726,1201,2740,110.0,-8.0,166.0,-131.0,109.0,184.0,-277.0,sp,ids,0.2673588988258253,-1.0470232437510445,2
2191,Trevor3,o,535,846,3200,140.0,27.0,64.0,130.0,230.0,-308.0,628.0,sp,ids,-0.7580390902324049,-1.7254564105625756,0
2192,Trevor3,a,910,1766,1941,90.0,61.0,-169.0,329.0,130.0,-217.0,-987.0,sp,ids,1.2551768568714503,0.032736585118012,2
2193,Trevor3,o,593,1113,2730,90.0,26.0,302.0,139.0,72.0,11.0,-87.0,sp,ids,-0.4466616904136752,-1.215198225946579,2
2194,Trevor3,a,995,1836,2411,200.0,-454.0,-181.0,216.0,306.0,169.0,-428.0,sp,ids,1.7115058048816576,0.1665121391371871,1
2195,Trevor3,e,491,1079,2834,100.0,85.0,673.0,-282.0,-26.0,-1380.0,-287.0,sp,ids,-0.9942564280259238,-1.2801749236130355,0
2196,Trevor3,a,795,2015,2745,60.0,81.0,-161.0,159.0,104.0,182.0,-151.0,sp,ids,0.6377906330929347,0.5085953415576493,1
2197,Trevor3,o,567,1009,2534,80.0,80.0,68.0,-828.0,32.0,-159.0,-291.0,sp,ids,-0.5862446627462092,-1.4139504776322107,2
2198,Trevor3,a,839,1155,1898,80.0,-11.0,84.0,1.0,163.0,62.0,36.0,sp,ids,0.8740079708864538,-1.134932893535074,2
2199,Trevor3,e,590,1221,2129,30.0,0.6,-144.0,-106.0,-27.0,40.0,-30.0,sp,ids,-0.4627674179905061,-1.008801656888423,2
2200,Trevor3,a,766,1975,2786,60.0,-46.0,138.0,-265.0,-12.0,-57.0,-13.0,sp,ids,0.4821019331835699,0.4321521678324064,2
2201,Trevor3,i,537,1121,2601,40.0,19.0,867.0,263.0,14.0,130.0,200.0,sp,ids,-0.7473019385145176,-1.1999095912015303,0
2202,Trevor3,i,538,857,2483,30.0,-5.0,19.0,139.0,-54.0,-1162.0,-342.0,sp,ids,-0.7419333626555741,-1.7044345377881338,2
2203,Trevor3,a,846,1987,2666,50.0,-106.0,61.0,16.0,-138.0,-37.0,-20.0,sp,ids,0.9115880018990592,0.4550851199499792,2
2204,Trevor3,a,941,1570,1862,440.0,72.0,-3.0,92.0,78.0,-150.0,-6.0,sp,ids,1.4216027084987024,-0.3418349661356784,3
2205,Trevor3,e,501,1396,2866,140.0,-5.0,-118.0,-484.0,-122.0,-1284.0,62.0,sp,ids,-0.9405706694364876,-0.6743627718404852,2
2206,Trevor3,a,945,2018,2938,260.0,233.0,145.0,-22.0,-3.0,117.0,-110.0,sp,ids,1.443077011934477,0.5143285795870426,3
2207,Trevor3,e,513,2344,2780,80.0,-31.0,-1818.0,-444.0,25.0,11.0,-340.0,sp,ids,-0.8761477591291644,1.1373404454477725,2
2208,Trevor3,e,469,2327,2887,70.0,-4.0,339.0,-163.0,90.0,700.0,314.0,sp,ids,-1.1123650969226837,1.1048520966145443,2
2209,Trevor3,o,592,1017,2634,170.0,23.0,123.0,-271.0,43.0,447.0,-204.0,sp,ids,-0.4520302662726189,-1.398661842887162,0
2210,Trevor3,o,569,784,2719,90.0,91.0,-111.0,-396.0,-294.0,-1289.0,-680.0,sp,ids,-0.575507511028322,-1.843943329836702,2
2211,Trevor3,i,479,2370,2718,150.0,7.0,-824.0,87.0,-30.0,823.0,-73.0,sp,ids,-1.0586793383332471,1.1870285083691805,1
2212,Trevor3,o,577,1053,2247,70.0,-36.0,71.0,-138.0,-354.0,-789.0,-993.0,sp,ids,-0.5325589041567731,-1.3298629865344431,0
2213,Trevor3,e,914,2135,3819,110.0,766.0,126.0,-44.0,319.0,-89.0,443.0,sp,ids,1.2766511603072248,0.7379248627333781,1
2214,Trevor3,e,642,2151,2700,210.0,-16.0,-8.0,232.0,9.0,266.0,111.0,sp,ids,-0.1836014733254382,0.7685021322234753,1
2215,Trevor3,o,481,961,2449,180.0,148.0,-79.0,-792.0,-235.0,-767.0,-581.0,sp,ids,-1.04794218661536,-1.505682286102502,0
2216,Trevor3,e,578,2023,2817,60.0,-33.0,-75.0,29.0,-23.0,-26.0,-169.0,sp,ids,-0.5271903282978295,0.5238839763026979,2
2217,Trevor3,e,525,2068,2605,60.0,40.0,-121.0,227.0,19.0,-3.0,-209.0,sp,ids,-0.811724848821841,0.6098825467435962,2
2218,Trevor3,e,696,2164,2668,70.0,-43.0,-28.0,-329.0,262.0,1036.0,85.0,sp,ids,0.1063016230575169,0.7933461636841793,2
2219,Trevor3,e,730,1660,2419,150.0,-51.0,543.0,323.0,-76.0,-136.0,-198.0,sp,ids,0.2888332022615998,-0.1698378252538817,1
2220,Trevor3,o,570,1059,1605,110.0,-29.0,-2.0,771.0,44.0,-236.0,-1280.0,sp,ids,-0.5701389351693784,-1.318396510475657,0
2221,Trevor3,e,584,1979,2880,50.0,17.0,38.0,-39.0,34.0,103.0,94.0,sp,ids,-0.4949788731441678,0.4397964852049307,2
2222,Trevor3,a,1061,1750,2846,140.0,-177.0,22.0,-247.0,68.0,-67.0,-391.0,sp,ids,2.065831811571936,0.0021593156279148,1
2223,Trevor3,o,610,1160,3108,140.0,26.0,-123.0,-428.0,148.0,-403.0,177.0,sp,ids,-0.3553959008116338,-1.1253774968194186,0
2224,Trevor3,e,593,1720,2531,60.0,2.0,168.0,174.0,6.0,140.0,8.0,sp,ids,-0.4466616904136752,-0.0551730646660173,2
2225,Trevor3,u,427,1121,2856,60.0,6.0,-84.0,-78.0,-0.6,45.0,119.0,sp,ids,-1.3378452829983152,-1.1999095912015303,2
2226,Trevor3,a,946,1794,2766,150.0,-112.0,-15.0,-336.0,198.0,361.0,-184.0,sp,ids,1.4484455877934204,0.086246806725682,3
2227,Trevor3,i,515,1353,3013,140.0,-95.0,1187.0,-143.0,-31.0,245.0,-195.0,sp,ids,-0.8654106074112772,-0.7565391835951213,0
2228,Trevor3,e,586,2459,3113,30.0,172.0,-168.0,269.0,-272.0,135.0,166.0,sp,ids,-0.4842417214262806,1.357114569907846,2
2229,Trevor3,e,606,1909,3542,30.0,18.0,493.0,-141.0,-56.0,-65.0,36.0,sp,ids,-0.3768702042474083,0.3060209311857555,2
2230,Trevor3,e,476,1933,2848,50.0,142.0,152.0,811.0,12.0,-98.0,-303.0,sp,ids,-1.0747850659100782,0.3518868354209012,2
2231,Trevor3,o,492,1292,3227,110.0,84.0,68.0,-709.0,-21.0,-585.0,-321.0,sp,ids,-0.9888878521669804,-0.8731150235261168,0
2232,Trevor3,o,568,1197,1732,60.0,42.0,126.0,396.0,181.0,-80.0,-635.0,sp,ids,-0.5808760868872657,-1.0546675611235687,0
2233,Trevor3,e,666,2050,2509,190.0,-7.0,-65.0,43.0,205.0,147.0,-1133.0,sp,ids,-0.0547556527107914,0.5754831185672369,1
2234,Trevor3,o,367,1241,2005,140.0,454.0,118.0,647.0,-655.0,-737.0,-1665.0,sp,ids,-1.659959834534932,-0.9705800700258016,0
2235,Trevor3,o,251,1494,2635,30.0,-16.0,5.0,451.0,-19.0,-107.0,-129.0,sp,ids,-2.2827146341723914,-0.48707699621364,2
2236,Trevor3,e,422,1925,2814,70.0,-14.0,285.0,115.0,-794.0,-475.0,-1119.0,sp,ids,-1.3646881622930334,0.3365982006758527,2
2237,Trevor3,a,1039,1797,2755,140.0,-186.0,-218.0,-415.0,-44.0,-130.0,25.0,sp,ids,1.9477231426751764,0.0919800447550752,1
2238,Trevor3,i,419,2786,3930,70.0,-37.0,255.0,-881.0,-31.0,1970.0,1146.0,sp,ids,-1.3807938898698642,1.982037515111707,1
2239,Trevor3,a,841,1956,2944,110.0,-89.0,148.0,39.0,82.0,-6.0,29.0,sp,ids,0.884745122604341,0.395841660312916,2
2240,Trevor3,i,514,2804,3472,40.0,14.0,-47.0,-260.0,-11.0,2.0,-63.0,sp,ids,-0.8707791832702207,2.0164369432880664,1
2241,Trevor3,o,591,1147,2342,110.0,160.0,-232.0,15.0,-538.0,-243.0,-103.0,sp,ids,-0.4573988421315625,-1.1502215282801225,0
2242,Trevor3,o,223,1076,2616,60.0,86.0,205.0,-117.0,-4.0,-78.0,-37.0,sp,ids,-2.433034758222812,-1.2859081616424286,2
2243,Trevor3,u,361,1209,2891,60.0,632.0,590.0,-251.0,-49.0,-434.0,68.0,sp,ids,-1.6921712896885936,-1.031734609005996,2
2244,Trevor3,e,697,2508,3037,110.0,-187.0,-211.0,-29.0,26.0,43.0,39.0,sp,ids,0.1116701989164605,1.4507574577212683,1
2245,Trevor3,a,610,1975,2649,110.0,141.0,192.0,460.0,155.0,-23.0,565.0,sp,ids,-0.3553959008116338,0.4321521678324064,1
2246,Trevor3,e,548,2435,2820,40.0,28.0,-117.0,151.0,87.0,339.0,477.0,sp,ids,-0.6882476040661379,1.3112486656727005,2
2247,Trevor3,e,473,2292,3717,30.0,-16.0,-27.0,333.0,21.0,82.0,-349.0,sp,ids,-1.090890793486909,1.0379643196049566,2
2248,Trevor3,o,590,756,2256,60.0,-68.0,241.0,81.0,-4.0,-1230.0,-541.0,sp,ids,-0.4627674179905061,-1.897453551444372,2
2249,Trevor3,e,809,2390,3021,90.0,-238.0,-1185.0,-721.0,186.0,1133.0,666.0,sp,ids,0.7129506951181454,1.225250095231802,1
2250,Trevor3,e,491,2247,2499,80.0,-86.0,-6.0,59.0,-28.0,511.0,246.0,sp,ids,-0.9942564280259238,0.9519657491640584,2
2251,Trevor3,u,737,1443,1684,30.0,-21.0,185.0,200.0,137.0,-184.0,-969.0,sp,ids,0.3264132332742051,-0.5845420427133248,0
2252,Trevor3,a,662,1464,2693,140.0,268.0,507.0,552.0,39.0,103.0,-121.0,sp,ids,-0.0762299561465659,-0.5444093765075722,1
2253,Trevor3,o,724,1437,2066,80.0,-110.0,-106.0,369.0,15.0,-180.0,-1021.0,sp,ids,0.2566217471079381,-0.5960085187721111,2
2254,Trevor3,e,537,2295,2972,50.0,-65.0,-13.0,2.0,-87.0,9.0,2.0,sp,ids,-0.7473019385145176,1.04369755763435,2
2255,Trevor3,u,741,2060,3019,30.0,-42.0,182.0,38.0,-6.0,97.0,-42.0,sp,ids,0.3478875367099796,0.5945939119985476,1
2256,Trevor3,a,832,1989,3049,60.0,-28.0,-13.0,23.0,-39.0,-58.0,99.0,sp,ids,0.8364279398738484,0.4589072786362414,2
2257,Trevor3,a,547,2154,3013,60.0,311.0,91.0,199.0,-16.0,-207.0,30.0,sp,ids,-0.6936161799250815,0.7742353702528686,2
2258,Trevor3,i,436,2876,3162,140.0,-55.0,-145.0,162.0,-443.0,-176.0,-44.0,sp,ids,-1.2895281002678227,2.154034655993504,1
2259,Trevor3,i,597,2914,3350,51.789,-26.0,-184.0,2.0,76.0,280.0,282.0,sp,ids,-0.4251873869779008,2.2266556710324843,2
2260,Trevor3,a,721,2129,2809,100.0,17.0,95.0,230.0,-137.0,60.0,-284.0,sp,ids,0.2405160195311073,0.7264583866745917,2
2261,Trevor3,o,449,1448,2842,60.0,71.0,-302.0,-223.0,117.0,-118.0,-196.0,sp,ids,-1.2197366141015558,-0.5749866459976694,2
2262,Trevor3,e,668,1902,3015,60.0,-83.0,233.0,-99.0,-75.0,-78.0,129.0,sp,ids,-0.0440185009929042,0.292643375783838,1
2263,Trevor3,a,881,2004,2957,60.0,-109.0,87.0,460.0,161.0,105.0,119.0,sp,ids,1.0994881569620856,0.4875734687832075,1
2264,Trevor3,o,591,1454,2808,80.0,-33.0,-205.0,-421.0,107.0,25.0,188.0,sp,ids,-0.4573988421315625,-0.5635201699388829,2
2265,Trevor3,e,592,1886,2741,60.0,13.0,26.0,184.0,25.0,-27.0,-290.0,sp,ids,-0.4520302662726189,0.2620661062937408,2
2266,Trevor3,a,804,1867,2976,30.0,-98.0,-11.0,56.0,-16.0,181.0,244.0,sp,ids,0.6861078158234273,0.2257555987742504,2
